"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",4.46614069307769e-05,7.08307036264186e-06,-9.5446429677449e-06,-4.34966416412385e-06,2.42186325134634e-05,2.78791416327042e-05
"q1_x_high_x_young",7.08307036264186e-06,0.000131250536503464,5.64353223769927e-05,-1.10042825669225e-05,5.92132838311375e-05,0.000158194265030094
"q2_x_high_x_young",-9.5446429677449e-06,5.64353223769927e-05,3.86855318751745e-05,1.42679466994489e-05,2.27442950123323e-05,8.82246725636691e-05
"q3_x_high_x_young",-4.34966416412385e-06,-1.10042825669225e-05,1.42679466994489e-05,4.33690448060637e-05,1.05567795476315e-06,2.27222897177002e-05
"interim_x_high_x_young",2.42186325134634e-05,5.92132838311375e-05,2.27442950123323e-05,1.05567795476315e-06,7.06848646779482e-05,0.000149811830303244
"post_x_high_x_young",2.78791416327042e-05,0.000158194265030094,8.82246725636691e-05,2.27222897177002e-05,0.000149811830303244,0.000432146346631243
