"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",2.19510370024131e-05,1.84461275943713e-06,-3.99602712086565e-06,-1.04483648671476e-06,6.64237763873125e-06,1.32268545089082e-05
"q1_x_high_x_young",1.84461275943713e-06,1.39872567226341e-05,6.63983311201424e-06,1.73578891386401e-06,2.60215604229968e-06,5.4366665373553e-06
"q2_x_high_x_young",-3.99602712086565e-06,6.63983311201424e-06,9.52376009954424e-06,3.76239326170886e-06,5.28981848767515e-07,3.45513007126917e-06
"q3_x_high_x_young",-1.04483648671476e-06,1.73578891386401e-06,3.76239326170886e-06,7.5496029461029e-06,7.31423838663833e-07,-7.54989453755847e-07
"interim_x_high_x_young",6.64237763873125e-06,2.60215604229968e-06,5.28981848767515e-07,7.31423838663833e-07,3.70051542652841e-05,5.3216260182403e-05
"post_x_high_x_young",1.32268545089082e-05,5.4366665373553e-06,3.45513007126917e-06,-7.54989453755847e-07,5.3216260182403e-05,0.000120739290309545
