"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.95271854850601e-05,1.9694520264786e-06,-3.28528351896168e-06,-7.48779054874138e-07,6.09162290962073e-06,1.22704482714829e-05
"q1_x_high_x_young",1.9694520264786e-06,1.21277168966091e-05,5.71506064223158e-06,1.57431773016779e-06,2.31039333752378e-06,4.75920690375599e-06
"q2_x_high_x_young",-3.28528351896168e-06,5.71506064223158e-06,8.12770186325333e-06,3.25075960475816e-06,5.11065877768964e-07,2.8886010458553e-06
"q3_x_high_x_young",-7.48779054874138e-07,1.57431773016779e-06,3.25075960475816e-06,6.51915483446458e-06,7.99832918796251e-07,-4.41421930553392e-07
"interim_x_high_x_young",6.09162290962073e-06,2.31039333752378e-06,5.11065877768964e-07,7.99832918796251e-07,3.24806839681625e-05,4.69627907029843e-05
"post_x_high_x_young",1.22704482714829e-05,4.75920690375599e-06,2.8886010458553e-06,-4.41421930553392e-07,4.69627907029843e-05,0.000107096464499609
