"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.60326401762965e-05,1.93003842116883e-06,-1.66872824543862e-05,-1.66261878502509e-05,1.58833625815334e-05,2.99365939917524e-05
"q1_x_high_x_young",1.93003842116883e-06,0.000130630237824942,5.71665496298564e-05,-4.19657612042863e-05,7.21615778849729e-06,2.38143239947606e-05
"q2_x_high_x_young",-1.66872824543862e-05,5.71665496298564e-05,8.33656322548442e-05,4.22877301166016e-05,-3.4500579590197e-06,-2.94391694973045e-06
"q3_x_high_x_young",-1.66261878502509e-05,-4.19657612042863e-05,4.22877301166016e-05,0.000139482311027236,-1.85228074321624e-05,-3.80498823302905e-05
"interim_x_high_x_young",1.58833625815334e-05,7.21615778849729e-06,-3.4500579590197e-06,-1.85228074321624e-05,9.32920242651983e-05,0.000114208858967486
"post_x_high_x_young",2.99365939917524e-05,2.38143239947606e-05,-2.94391694973045e-06,-3.80498823302905e-05,0.000114208858967486,0.000240044925239216
