"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.61128192624066e-05,1.99827473338006e-06,-1.66764576240723e-05,-1.66514197468677e-05,1.59244949711978e-05,2.99866035656439e-05
"q1_x_high_x_young",1.99827473338006e-06,0.000130353164959676,5.71319163963624e-05,-4.18627529307155e-05,7.15201183147031e-06,2.36632343493163e-05
"q2_x_high_x_young",-1.66764576240723e-05,5.71319163963624e-05,8.34073829052031e-05,4.23439325581935e-05,-3.48567312756247e-06,-2.99398465344018e-06
"q3_x_high_x_young",-1.66514197468677e-05,-4.18627529307155e-05,4.23439325581935e-05,0.000139591937635373,-1.85734535347491e-05,-3.8102120559046e-05
"interim_x_high_x_young",1.59244949711978e-05,7.15201183147031e-06,-3.48567312756247e-06,-1.85734535347491e-05,9.34346967568257e-05,0.000114330827436496
"post_x_high_x_young",2.99866035656439e-05,2.36632343493163e-05,-2.99398465344018e-06,-3.8102120559046e-05,0.000114330827436496,0.000240304438566857
