spec,age_group,gamma1,se1,p1,gamma2,se2,p2,n_obs,n_emp_total,n_employers,estimator,fe,vcov,elapsed_s
PRED_QUARTILE,22-25,-0.0226161176268764,0.0116124788128892,0.0514664129596284,-0.396051061734416,0.0252844567522191,2.6736506759570197e-55,11475594,22302947,46501,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,86.5
PRED_QUARTILE,26-30,0.0067716175028093,0.0095066099198804,0.476275165019586,-0.111371992291022,0.0275840061203611,5.40107633246976e-05,16595202,37382551,68521,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,127.8
PRED_QUARTILE,31-34,0.0232593395313295,0.0105972353163098,0.0281743757378613,-0.0698184554612126,0.0325713637385749,0.0320686930145337,15408744,32610887,66456,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,120.8
PRED_QUARTILE,35-40,0.0108051551795759,0.0120731199457349,0.370799803278701,-0.138422537694645,0.0332276247574261,3.10143992790311e-05,18885672,46585296,82383,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,148.8
PRED_QUARTILE,41-49,0.0208336424764071,0.009739138682695,0.0324221590765069,-0.217333520887148,0.0324684180702869,2.1761236927821397e-11,24263772,70845097,106551,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,206.7
PRED_QUARTILE,50+,0.044464699669936,0.006651100948536,2.3042969636997e-11,-0.363880978079681,0.0319819267978103,5.4001206781518e-30,34368516,122689790,147499,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,290.5
