"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.64976711389056e-05,1.93344352775469e-06,-1.68430249565949e-05,-1.6760206867793e-05,1.60024652048189e-05,3.01712143105955e-05
"q1_x_high_x_young",1.93344352775469e-06,0.000131655627798859,5.76860022169055e-05,-4.22617233505352e-05,7.26387501987265e-06,2.40276817631319e-05
"q2_x_high_x_young",-1.68430249565949e-05,5.76860022169055e-05,8.4117928817882e-05,4.26393156984928e-05,-3.46400235517495e-06,-2.93822939149308e-06
"q3_x_high_x_young",-1.6760206867793e-05,-4.22617233505352e-05,4.26393156984928e-05,0.000140626641508972,-1.8697893698521e-05,-3.84118011365281e-05
"interim_x_high_x_young",1.60024652048189e-05,7.26387501987265e-06,-3.46400235517495e-06,-1.8697893698521e-05,9.40571748886335e-05,0.000115124205379325
"post_x_high_x_young",3.01712143105955e-05,2.40276817631319e-05,-2.93822939149308e-06,-3.84118011365281e-05,0.000115124205379325,0.000242003436448412
