"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",0.00012156025585443,1.79647884807025e-06,-2.93503294841074e-05,-3.38748184534776e-05,1.78934759868514e-05,4.57809941240497e-05
"q1_x_high_x_young",1.79647884807025e-06,0.000131795856265283,5.42883286728441e-05,-5.60671811278424e-05,7.84306785417763e-06,3.05910653981165e-05
"q2_x_high_x_young",-2.93503294841074e-05,5.42883286728441e-05,0.000104543029410943,7.27738972639892e-05,-9.77138171334157e-06,-1.32408563101937e-05
"q3_x_high_x_young",-3.38748184534776e-05,-5.60671811278424e-05,7.27738972639892e-05,0.000251344196170312,-3.60911948344165e-05,-7.071010799316e-05
"interim_x_high_x_young",1.78934759868514e-05,7.84306785417763e-06,-9.77138171334157e-06,-3.60911948344165e-05,0.000132277081522051,0.000154515402692559
"post_x_high_x_young",4.57809941240497e-05,3.05910653981165e-05,-1.32408563101937e-05,-7.071010799316e-05,0.000154515402692559,0.000331043573453581
