TABLE_NAME,COLUMN_NAME,DATA_TYPE
ITFtg_Stora_2021,E_IOTDMTN1,float
ITFtg_Stora_2021,E_IOTDOTH1,float
ITFtg_Stora_2021,E_IOTDPP,float
ITFtg_Stora_2021,E_IOTDSEC,float
ITFtg_Stora_2021,EMPIUSEPCT,float
ITFtg_Stora_2021,FIXBB,float
ITFtg_Stora_2021,ISPDF,float
ITFtg_Stora_2021,ITERP1,float
ITFtg_Stora_2021,NgS1,varchar
ITFtg_Stora_2021,NPOP,numeric
ITFtg_Stora_2021,NRESP,int
ITFtg_Stora_2021,NSAMP,int
ITFtg_Stora_2021,NUTS2,varchar
ITFtg_Stora_2021,Oms,float
ITFtg_Stora_2021,Outlier,smallint
ITFtg_Stora_2021,SM1_BLOG,float
ITFtg_Stora_2021,SM1_CNTSHR,float
ITFtg_Stora_2021,SM1_SNET,float
ITFtg_Stora_2021,SM1_WIKI,float
ITFtg_Stora_2021,stratum,varchar
ITFtg_Stora_2021,WEB,float
ITFtg_Stora_2021,WEBACC,float
ITFtg_Stora_2021,WEBCTM,float
ITFtg_Stora_2021,WEBORD,float
ITFtg_Stora_2021,WEBOT,float
ITFtg_Stora_2021,WEBPER,float
ITFtg_Stora_2021,WEBSM,float
ITFtg_Stora_2021,Vikt,float
ITFtg_Stora_2022,P1207_Lopnr_PeOrgNr,int
ITFtg_Stora_2022,Anst_medel_bak,float
ITFtg_Stora_2022,AWSEU,float
ITFtg_Stora_2022,AWSEU_DAPL,float
ITFtg_Stora_2022,AWSEU_DBP,float
ITFtg_Stora_2022,AWSEU_DFL,float
ITFtg_Stora_2022,AWSEU_DHCD,float
ITFtg_Stora_2022,AWSEU_DRCD,float
ITFtg_Stora_2022,AWSHM,float
ITFtg_Stora_2022,AWSVALBGPCT,float
ITFtg_Stora_2022,AWSVALCPCT,float
ITFtg_Stora_2022,AWSVALPCT,float
ITFtg_Stora_2022,AWSWW,float
ITFtg_Stora_2022,AXSELL,float
ITFtg_Stora_2022,AXSVALPCT,float
ITFtg_Stora_2022,E_AWS_CMP,float
ITFtg_Stora_2022,E_AWS_COWN,float
ITFtg_Stora_2022,E_AWSEU_DVAT,float
ITFtg_Stora_2022,E_AWSVAL_CMP,float
ITFtg_Stora_2022,E_AWSVAL_COWN,float
ITFtg_Stora_2022,E_AWSVAL_EU,float
ITFtg_Stora_2022,E_AWSVAL_HM,float
ITFtg_Stora_2022,E_AWSVAL_WW,float
ITFtg_Stora_2022,EMPIUSEPCT,float
ITFtg_Stora_2022,EMPMD2PCT,float
ITFtg_Stora_2022,FIXBB,float
ITFtg_Stora_2022,ISPDF,float
ITFtg_Stora_2022,IT_EXT,float
ITFtg_Stora_2022,IT_OWN,float
ITFtg_Stora_2022,ITSP2,float
ITFtg_Stora_2022,ITSPDLA,float
ITFtg_Stora_2022,ITSPDLET,float
ITFtg_Stora_2022,ITSPDLWE,float
ITFtg_Stora_2022,ITSPDSAL,float
ITFtg_Stora_2022,ITSPRCR2,float
ITFtg_Stora_2022,ITSPT2,float
ITFtg_Stora_2022,ITSPVAC2,float
ITFtg_Stora_2022,ITUST2,float
ITFtg_Stora_2022,NgS1,varchar
ITFtg_Stora_2022,NPOP,numeric
ITFtg_Stora_2022,NRESP,int
ITFtg_Stora_2022,NSAMP,int
ITFtg_Stora_2022,NUTS2,varchar
ITFtg_Stora_2022,Oms,float
ITFtg_Stora_2022,Outlier,smallint
ITFtg_Stora_2022,RBTI,float
ITFtg_Stora_2022,RBTS,float
ITFtg_Stora_2022,stratum,varchar
ITFtg_Stora_2022,Vikt,float
ITFtg_Stora_2022,SECPREV,float
ITFtg_Stora_2022,EMRA_DSPCT,float
ITFtg_Stora_2022,EMRA_MPCT,float
ITFtg_Stora_2022,ENV_DKPT,float
ITFtg_Stora_2022,ENV_DREC,float
ITFtg_Stora_2022,ENV_DSRD,float
ITFtg_Stora_2022,ENVCEI,float
ITFtg_Stora_2022,ENVPAP1,float
ITFtg_Stora_2022,ENVREICT1,float
ITFtg_Stora_2022,ITSEC3EXT,float
ITFtg_Stora_2022,ITSEC3OWN,float
ITFtg_Stora_2022,RA_D,float
ITFtg_Stora_2022,RA_M,float
ITFtg_Stora_2022,RA_S,float
ITFtg_Stora_2022,RA_SG,float
ITFtg_Stora_2022,RBTISVAL,float
ITFtg_Stora_2022,RBTWDR,float
ITFtg_Stora_2022,RBTWER,float
ITFtg_Stora_2022,RBTWES,float
ITFtg_Stora_2022,RBTWHCL,float
ITFtg_Stora_2022,RBTWHP,float
ITFtg_Stora_2022,RBTWTI,float
ITFtg_Stora_2022,RM,float
ITFtg_Stora_2022,RM_EG,float
ITFtg_Stora_2022,RM_SG,float
ITFtg_Stora_2022,SEC2ICNFA,float
ITFtg_Stora_2022,SEC2ICNFF,float
ITFtg_Stora_2022,SEC2IDCDA,float
ITFtg_Stora_2022,SEC2IDCDF,float
ITFtg_Stora_2022,SEC2IUSVA,float
ITFtg_Stora_2022,SEC2IUSVF,float
ITFtg_Stora_2022,SECAWCONT,float
ITFtg_Stora_2022,SECAWCTP,float
ITFtg_Stora_2022,SECAWVTGI,float
ITFtg_Stora_2022,SECINS,float
ITFtg_Stora_2022,SECMDENC,float
ITFtg_Stora_2022,SECMDUO,float
ITFtg_Stora_2022,SECMLOG,float
ITFtg_Stora_2022,SECMNAC,float
ITFtg_Stora_2022,SECMOSBU,float
ITFtg_Stora_2022,SECMRASS,float
ITFtg_Stora_2022,SECMSMS,float
ITFtg_Stora_2022,SECMSPSW,float
ITFtg_Stora_2022,SECMTST,float
ITFtg_Stora_2022,SECMUIBM,float
ITFtg_Stora_2022,SECMVPN,float
ITFtg_Stora_2022,SECPOL2,float
ITFtg_Stora_2023,P1207_Lopnr_PeorgNr,int
ITFtg_Stora_2023,EMPIUSEPCT,float
ITFtg_Stora_2023,FIXBB,float
ITFtg_Stora_2023,ISPDF,float
ITFtg_Stora_2023,E_AWS_COWN,float
ITFtg_Stora_2023,E_AWS_CMP,float
ITFtg_Stora_2023,AWSVALPCT,float
ITFtg_Stora_2023,E_AWSVAL_COWN,float
ITFtg_Stora_2023,E_AWSVAL_CMP,float
ITFtg_Stora_2023,AWSVALCPCT,float
ITFtg_Stora_2023,AWSVALBGPCT,float
ITFtg_Stora_2023,AXSELL,float
ITFtg_Stora_2023,AXSVALPCT,float
ITFtg_Stora_2023,ENVPAP1,float
ITFtg_Stora_2023,ENVREICT1,float
ITFtg_Stora_2023,ENVCEI,float
ITFtg_Stora_2023,ENV_DREC,float
ITFtg_Stora_2023,ENV_DKPT,float
ITFtg_Stora_2023,ENV_DSRD,float
ITFtg_Stora_2023,E_AI_TTM,float
ITFtg_Stora_2023,E_AI_TSR,float
ITFtg_Stora_2023,E_AI_TNLG,float
ITFtg_Stora_2023,E_AI_TIR,float
ITFtg_Stora_2023,E_AI_TML,float
ITFtg_Stora_2023,E_AI_TPA,float
ITFtg_Stora_2023,E_AI_TAR,float
ITFtg_Stora_2023,AI_PMS,float
ITFtg_Stora_2023,AI_PPP,float
ITFtg_Stora_2023,AI_PBAM,float
ITFtg_Stora_2023,AI_PLOG,float
ITFtg_Stora_2023,AI_PITS,float
ITFtg_Stora_2023,AI_PFIN,float
ITFtg_Stora_2023,AI_PRDI,float
ITFtg_Stora_2023,E_AI_ADOWN,float
ITFtg_Stora_2023,E_AI_AMOWN,float
ITFtg_Stora_2023,E_AI_AOS,float
ITFtg_Stora_2023,E_AI_ARDY,float
ITFtg_Stora_2023,E_AI_AEXT,float
ITFtg_Stora_2023,E_AI_EC,float
ITFtg_Stora_2023,E_AI_BCST,float
ITFtg_Stora_2023,E_AI_BLE,float
ITFtg_Stora_2023,E_AI_BINC,float
ITFtg_Stora_2023,E_AI_BDDT,float
ITFtg_Stora_2023,E_AI_BCDP,float
ITFtg_Stora_2023,E_AI_BLEG,float
ITFtg_Stora_2023,E_AI_BEC,float
ITFtg_Stora_2023,E_AI_BNU,float
