"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",6.86589468649977e-05,1.38984987957558e-05,-8.78178838480158e-06,-1.65672288455931e-05,1.91826209765812e-05,4.78503050820038e-05
"q1_x_high_x_young",1.38984987957558e-05,0.000175088780265465,8.42336084845501e-05,-2.85469106370838e-05,7.5704224631937e-06,4.50476763881366e-05
"q2_x_high_x_young",-8.78178838480158e-06,8.42336084845501e-05,0.000107654686338952,5.26566885462903e-05,-3.0058464776318e-06,1.26536046579664e-05
"q3_x_high_x_young",-1.65672288455931e-05,-2.85469106370838e-05,5.26566885462903e-05,0.000161170291741834,-2.13917276738971e-05,-4.31987114526845e-05
"interim_x_high_x_young",1.91826209765812e-05,7.5704224631937e-06,-3.0058464776318e-06,-2.13917276738971e-05,0.000124150983873389,0.000167509144177045
"post_x_high_x_young",4.78503050820038e-05,4.50476763881366e-05,1.26536046579664e-05,-4.31987114526845e-05,0.000167509144177045,0.000421860766208014
