"term","rb_x_high_x_young","rb_x_high_x_female","rb_x_high_x_young_x_female","interim_x_high_x_young","interim_x_high_x_female","interim_x_high_x_young_x_female","post_x_high_x_young","post_x_high_x_female","post_x_high_x_young_x_female","q1_x_high_x_young","q1_x_high_x_female","q1_x_high_x_young_x_female","q2_x_high_x_young","q2_x_high_x_female","q2_x_high_x_young_x_female","q3_x_high_x_young","q3_x_high_x_female","q3_x_high_x_young_x_female"
"rb_x_high_x_young",7.5382886602953e-05,-5.73917507489608e-07,-4.09528031153379e-05,1.93754900870132e-05,-1.30075392722635e-06,-4.53889322608251e-06,3.20110773047844e-05,2.34704957264931e-07,-1.17120609037095e-07,4.74213160758724e-06,9.23746567617225e-07,-3.81734484274099e-06,-1.8290489367859e-05,4.16369346726556e-07,4.27390556808872e-06,-1.602405284452e-05,9.08488556125741e-07,2.28970834873606e-06
"rb_x_high_x_female",-5.73917507489608e-07,4.43061496811652e-06,-1.01919563834248e-06,7.85493377848131e-07,3.0931287331971e-07,-3.47359177805431e-07,1.91381615778862e-06,1.40343318296132e-06,-2.01594894368803e-06,-3.05288551457165e-06,-8.13656941809394e-08,6.75927821936433e-07,-2.33447951741986e-06,-5.63421606134598e-07,8.72969150414473e-07,2.63090534345461e-07,-3.56699585049752e-07,4.78971586352375e-07
"rb_x_high_x_young_x_female",-4.09528031153379e-05,-1.01919563834248e-06,8.82233846935583e-05,5.83109845576453e-07,-2.59274580131548e-07,-3.2711078150271e-06,-7.99600318541383e-08,-2.22757777870948e-06,-7.41637035883063e-06,-4.43419661369258e-06,-2.37575710993109e-07,5.55046620591215e-06,3.47679975714401e-06,3.780365210955e-10,-9.7625006480967e-06,-1.14309426888756e-07,-2.26321897978079e-07,-7.44426036516561e-06
"interim_x_high_x_young",1.93754900870132e-05,7.85493377848131e-07,5.83109845576453e-07,0.00011880190788485,-5.52698624169133e-06,-4.53032633810832e-05,0.000146890920697715,-1.52118448876691e-06,-4.79330588886075e-05,4.85929462136135e-06,-3.8738020804756e-07,9.22684360014649e-06,-1.0923791747208e-05,-7.92785610799404e-07,7.15730860451566e-06,-2.28189107132109e-05,-7.48599093782457e-07,-2.99358193081967e-06
"interim_x_high_x_female",-1.30075392722635e-06,3.0931287331971e-07,-2.59274580131548e-07,-5.52698624169133e-06,5.13650753609378e-06,-2.53553869425888e-06,-5.74114873592181e-07,6.95432262854734e-06,-4.44998319769175e-06,-2.2355289263295e-06,-4.32771464957919e-07,1.94243366809909e-06,-2.22547990462489e-06,-1.10975431777433e-07,-6.95248661255889e-08,8.49477369466775e-07,8.65943499374216e-08,-2.34214593615666e-06
"interim_x_high_x_young_x_female",-4.53889322608251e-06,-3.47359177805431e-07,-3.2711078150271e-06,-4.53032633810832e-05,-2.53553869425888e-06,8.24794959840266e-05,-5.74670660827558e-05,-5.51253880134055e-06,8.29065327176816e-05,2.27078362546588e-08,5.15046390542757e-07,-1.10912512706162e-05,6.8766198652772e-06,-2.3457444460336e-07,4.69825256915046e-07,7.10495277758414e-06,-4.73750483840763e-09,9.50325753158804e-06
"post_x_high_x_young",3.20110773047844e-05,1.91381615778862e-06,-7.99600318541383e-08,0.000146890920697715,-5.74114873592181e-07,-5.74670660827558e-05,0.000319761143322499,1.66003137996774e-05,-0.000128457600133609,2.51260195459698e-05,-4.57207012902776e-07,1.04215781416643e-05,-1.2237070786086e-06,-1.38960834509424e-07,3.9055661824272e-06,-3.64984441381388e-05,5.9069207821959e-07,-4.97767132505512e-06
"post_x_high_x_female",2.34704957264931e-07,1.40343318296132e-06,-2.22757777870948e-06,-1.52118448876691e-06,6.95432262854734e-06,-5.51253880134055e-06,1.66003137996774e-05,1.53942850996942e-05,-1.69629202495915e-05,-5.62040619061652e-06,-1.37253864662312e-06,3.09587359144033e-06,-5.74162278140229e-06,-4.6905211163794e-07,-8.89538966300238e-07,-7.57129285593696e-07,-2.77358912517753e-07,-4.50803444933552e-06
"post_x_high_x_young_x_female",-1.17120609037095e-07,-2.01594894368803e-06,-7.41637035883063e-06,-4.79330588886075e-05,-4.44998319769175e-06,8.29065327176816e-05,-0.000128457600133609,-1.69629202495915e-05,0.000201585361194702,-6.68512261025911e-06,3.88041667285076e-06,-8.17269269002724e-06,-5.09282051204474e-06,1.6962120086953e-06,-1.18168713486367e-06,3.97534367170845e-07,2.4534949296431e-06,2.23818037160171e-06
"q1_x_high_x_young",4.74213160758724e-06,-3.05288551457165e-06,-4.43419661369258e-06,4.85929462136135e-06,-2.2355289263295e-06,2.27078362546588e-08,2.51260195459698e-05,-5.62040619061652e-06,-6.68512261025911e-06,0.000108859087090929,-8.14076829145647e-07,7.58879209813119e-06,5.86640214079924e-05,1.39885557967107e-07,1.01849559374831e-06,-2.66772774275203e-05,-1.7170437148488e-06,-1.98055747572548e-06
