"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.65033671479292e-05,1.73425176411774e-06,-1.69453332246735e-05,-1.67668503679095e-05,1.59851326100334e-05,3.00773707260017e-05
"q1_x_high_x_young",1.73425176411774e-06,0.00013144843012473,5.76505354330397e-05,-4.22904582586631e-05,7.28466334184014e-06,2.37339248452701e-05
"q2_x_high_x_young",-1.69453332246735e-05,5.76505354330397e-05,8.42304619399379e-05,4.27758051357271e-05,-3.50076439230249e-06,-3.06984135912305e-06
"q3_x_high_x_young",-1.67668503679095e-05,-4.22904582586631e-05,4.27758051357271e-05,0.000140991407621345,-1.88186446124286e-05,-3.84738330346627e-05
"interim_x_high_x_young",1.59851326100334e-05,7.28466334184014e-06,-3.50076439230249e-06,-1.88186446124286e-05,9.42671990631875e-05,0.000115201447859882
"post_x_high_x_young",3.00773707260017e-05,2.37339248452701e-05,-3.06984135912305e-06,-3.84738330346627e-05,0.000115201447859882,0.00024178079362136
