"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.97427715369705e-05,3.69168205461644e-06,-1.60093521011069e-06,8.06200925404305e-07,5.71515675124574e-06,1.23504221199975e-05
"q1_x_high_x_young",3.69168205461644e-06,1.62003489289068e-05,9.70912825118805e-06,4.53565035865095e-06,4.74094897999515e-06,1.84682228350577e-05
"q2_x_high_x_young",-1.60093521011069e-06,9.70912825118805e-06,1.20502790315899e-05,6.14302856528002e-06,2.98935496021927e-06,1.62422720517582e-05
"q3_x_high_x_young",8.06200925404305e-07,4.53565035865095e-06,6.14302856528002e-06,8.49157359232831e-06,3.56274450756569e-06,1.2849522549992e-05
"interim_x_high_x_young",5.71515675124574e-06,4.74094897999515e-06,2.98935496021927e-06,3.56274450756569e-06,2.77706418973069e-05,3.9801605443001e-05
"post_x_high_x_young",1.23504221199975e-05,1.84682228350577e-05,1.62422720517582e-05,1.2849522549992e-05,3.9801605443001e-05,9.47535075965947e-05
