"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",2.00425452525941e-05,3.50331812368619e-06,-1.76791171269957e-06,-5.82242259888879e-07,8.99739295328054e-06,1.43875771465173e-05
"q1_x_high_x_young",3.50331812368619e-06,1.48026064903531e-05,8.45168864343035e-06,1.47625302398026e-06,6.8945347190939e-06,1.82279313382239e-05
"q2_x_high_x_young",-1.76791171269957e-06,8.45168864343035e-06,1.08806408457378e-05,3.07207597912916e-06,3.58414440274726e-06,1.7508746187939e-05
"q3_x_high_x_young",-5.82242259888879e-07,1.47625302398026e-06,3.07207597912916e-06,6.45807264159481e-06,8.25782231456271e-07,5.89670209488994e-07
"interim_x_high_x_young",8.99739295328054e-06,6.8945347190939e-06,3.58414440274726e-06,8.25782231456271e-07,4.01474851616018e-05,5.81691093815057e-05
"post_x_high_x_young",1.43875771465173e-05,1.82279313382239e-05,1.7508746187939e-05,5.89670209488994e-07,5.81691093815057e-05,0.000124864875268628
