"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",2.049128299773e-05,4.48535976064024e-06,-9.16256313517749e-07,-9.86101704257983e-07,4.99082677926558e-06,1.38285200603604e-05
"q1_x_high_x_young",4.48535976064024e-06,1.6620917605696e-05,9.97560448829769e-06,9.29696513746665e-07,2.50618938777962e-06,1.72481425053933e-05
"q2_x_high_x_young",-9.16256313517749e-07,9.97560448829769e-06,1.217752010265e-05,2.66918469069176e-06,6.88890127118324e-07,1.4571940834987e-05
"q3_x_high_x_young",-9.86101704257983e-07,9.29696513746665e-07,2.66918469069176e-06,6.51326603316887e-06,3.86774234443707e-07,-1.27883366051682e-06
"interim_x_high_x_young",4.99082677926558e-06,2.50618938777962e-06,6.88890127118324e-07,3.86774234443707e-07,2.23560920197898e-05,2.90534407379579e-05
"post_x_high_x_young",1.38285200603604e-05,1.72481425053933e-05,1.4571940834987e-05,-1.27883366051682e-06,2.90534407379579e-05,7.98611114332814e-05
