grp,expband,fresh,ssyk4,n
03N,11-20,1,3433,
03N,11-20,1,3439,
03N,11-20,1,3441,
03N,11-20,1,3449,11.0
03N,11-20,1,3451,
03N,11-20,1,3511,42.0
03N,11-20,1,3512,61.0
03N,11-20,1,3513,10.0
03N,11-20,1,3514,39.0
03N,11-20,1,3515,8.0
03N,11-20,1,3521,9.0
03N,11-20,1,3522,
03N,11-20,1,4111,44.0
03N,11-20,1,4112,19.0
03N,11-20,1,4113,9.0
03N,11-20,1,4114,23.0
03N,11-20,1,4115,15.0
03N,11-20,1,4116,
03N,11-20,1,4117,7.0
03N,11-20,1,4119,114.0
03N,11-20,1,4211,6.0
03N,11-20,1,4212,
03N,11-20,1,4221,8.0
03N,11-20,1,4222,108.0
03N,11-20,1,4223,10.0
03N,11-20,1,4224,21.0
03N,11-20,1,4225,13.0
03N,11-20,1,4321,34.0
03N,11-20,1,4322,247.0
03N,11-20,1,4323,47.0
03N,11-20,1,4410,
03N,11-20,1,4420,49.0
03N,11-20,1,4430,9.0
03N,11-20,1,5111,
03N,11-20,1,5112,7.0
03N,11-20,1,5113,
03N,11-20,1,5120,29.0
03N,11-20,1,5131,26.0
03N,11-20,1,5132,8.0
03N,11-20,1,5141,22.0
03N,11-20,1,5143,6.0
03N,11-20,1,5149,15.0
03N,11-20,1,5151,5.0
03N,11-20,1,5152,47.0
03N,11-20,1,5161,
03N,11-20,1,5169,11.0
03N,11-20,1,5221,49.0
03N,11-20,1,5222,247.0
03N,11-20,1,5223,223.0
03N,11-20,1,5224,
03N,11-20,1,5225,8.0
03N,11-20,1,5226,9.0
03N,11-20,1,5227,5.0
03N,11-20,1,5230,14.0
03N,11-20,1,5241,
03N,11-20,1,5242,18.0
03N,11-20,1,5311,116.0
03N,11-20,1,5312,86.0
03N,11-20,1,5321,162.0
03N,11-20,1,5323,47.0
03N,11-20,1,5324,5.0
03N,11-20,1,5325,
03N,11-20,1,5330,151.0
03N,11-20,1,5341,18.0
03N,11-20,1,5342,90.0
03N,11-20,1,5343,93.0
03N,11-20,1,5349,29.0
03N,11-20,1,5350,7.0
03N,11-20,1,5411,26.0
03N,11-20,1,5412,10.0
03N,11-20,1,5413,76.0
03N,11-20,1,5414,10.0
03N,11-20,1,5419,18.0
03N,11-20,1,6111,12.0
03N,11-20,1,6112,
03N,11-20,1,6113,23.0
03N,11-20,1,6121,21.0
03N,11-20,1,6122,
03N,11-20,1,6129,
03N,11-20,1,6130,10.0
03N,11-20,1,6210,6.0
03N,11-20,1,6221,
03N,11-20,1,6222,
03N,11-20,1,7111,32.0
03N,11-20,1,7112,
03N,11-20,1,7113,6.0
03N,11-20,1,7114,17.0
03N,11-20,1,7115,
03N,11-20,1,7116,
03N,11-20,1,7119,33.0
03N,11-20,1,7121,5.0
03N,11-20,1,7122,
03N,11-20,1,7123,
03N,11-20,1,7124,
03N,11-20,1,7125,22.0
03N,11-20,1,7126,6.0
03N,11-20,1,7131,
03N,11-20,1,7132,
03N,11-20,1,7134,7.0
03N,11-20,1,7212,5.0
03N,11-20,1,7213,6.0
03N,11-20,1,7214,
03N,11-20,1,7215,
03N,11-20,1,7221,5.0
03N,11-20,1,7222,
03N,11-20,1,7223,125.0
03N,11-20,1,7224,
03N,11-20,1,7231,28.0
03N,11-20,1,7232,
03N,11-20,1,7233,43.0
03N,11-20,1,7311,
03N,11-20,1,7312,
03N,11-20,1,7321,
03N,11-20,1,7322,
03N,11-20,1,7411,64.0
03N,11-20,1,7412,11.0
03N,11-20,1,7413,
03N,11-20,1,7420,20.0
03N,11-20,1,7522,
03N,11-20,1,7523,9.0
03N,11-20,1,7531,
03N,11-20,1,7533,
03N,11-20,1,7612,6.0
03N,11-20,1,7619,
03N,11-20,1,8111,
03N,11-20,1,8112,10.0
03N,11-20,1,8113,
03N,11-20,1,8114,
03N,11-20,1,8116,
03N,11-20,1,8121,
03N,11-20,1,8122,20.0
03N,11-20,1,8129,34.0
03N,11-20,1,8131,24.0
03N,11-20,1,8132,7.0
03N,11-20,1,8141,
03N,11-20,1,8142,15.0
03N,11-20,1,8143,7.0
03N,11-20,1,8151,
03N,11-20,1,8159,
03N,11-20,1,8161,
03N,11-20,1,8162,
03N,11-20,1,8163,13.0
03N,11-20,1,8169,9.0
03N,11-20,1,8171,10.0
03N,11-20,1,8172,21.0
03N,11-20,1,8173,16.0
03N,11-20,1,8174,
03N,11-20,1,8181,5.0
03N,11-20,1,8189,7.0
03N,11-20,1,8191,16.0
03N,11-20,1,8192,33.0
03N,11-20,1,8193,7.0
03N,11-20,1,8199,5.0
03N,11-20,1,8211,11.0
03N,11-20,1,8212,36.0
03N,11-20,1,8213,26.0
03N,11-20,1,8214,7.0
03N,11-20,1,8219,40.0
03N,11-20,1,8311,21.0
03N,11-20,1,8312,7.0
03N,11-20,1,8321,18.0
03N,11-20,1,8329,25.0
03N,11-20,1,8331,42.0
03N,11-20,1,8332,69.0
03N,11-20,1,8341,9.0
03N,11-20,1,8342,36.0
03N,11-20,1,8343,
03N,11-20,1,8344,36.0
03N,11-20,1,8350,
03N,11-20,1,9111,39.0
03N,11-20,1,9119,
03N,11-20,1,9120,10.0
03N,11-20,1,9210,
03N,11-20,1,9310,5.0
03N,11-20,1,9320,18.0
03N,11-20,1,9331,5.0
03N,11-20,1,9332,19.0
03N,11-20,1,9411,
03N,11-20,1,9412,62.0
03N,11-20,1,9413,
03N,11-20,1,9610,17.0
03N,11-20,1,9621,18.0
03N,11-20,1,9622,10.0
03N,11-20,1,9629,31.0
03N,21+,0,1111,
03N,21+,0,1112,
03N,21+,0,1113,12.0
03N,21+,0,1120,223.0
03N,21+,0,1211,18.0
03N,21+,0,1212,63.0
03N,21+,0,1221,5.0
03N,21+,0,1222,31.0
03N,21+,0,1230,12.0
03N,21+,0,1241,
03N,21+,0,1242,17.0
03N,21+,0,1251,53.0
03N,21+,0,1252,146.0
03N,21+,0,1291,29.0
03N,21+,0,1292,60.0
03N,21+,0,1311,26.0
03N,21+,0,1312,96.0
03N,21+,0,1321,10.0
03N,21+,0,1322,39.0
03N,21+,0,1331,
03N,21+,0,1332,9.0
03N,21+,0,1341,
03N,21+,0,1342,19.0
03N,21+,0,1351,
03N,21+,0,1352,15.0
03N,21+,0,1361,10.0
03N,21+,0,1362,67.0
03N,21+,0,1371,8.0
03N,21+,0,1372,67.0
03N,21+,0,1380,
03N,21+,0,1412,
03N,21+,0,1491,
03N,21+,0,1492,5.0
03N,21+,0,1511,
03N,21+,0,1512,
03N,21+,0,1522,
03N,21+,0,1532,
03N,21+,0,1540,
03N,21+,0,1591,6.0
03N,21+,0,1592,15.0
03N,21+,0,1611,6.0
03N,21+,0,1612,9.0
03N,21+,0,1712,
03N,21+,0,1721,
03N,21+,0,1722,33.0
03N,21+,0,1731,5.0
03N,21+,0,1732,55.0
03N,21+,0,1741,
03N,21+,0,1742,18.0
03N,21+,0,1791,
03N,21+,0,1792,18.0
03N,21+,0,2111,
03N,21+,0,2112,
03N,21+,0,2113,
03N,21+,0,2121,
03N,21+,0,2131,
03N,21+,0,2132,
03N,21+,0,2134,5.0
03N,21+,0,2135,5.0
03N,21+,0,2141,13.0
03N,21+,0,2142,25.0
03N,21+,0,2143,40.0
03N,21+,0,2144,22.0
03N,21+,0,2145,5.0
03N,21+,0,2146,
03N,21+,0,2149,40.0
03N,21+,0,2161,33.0
03N,21+,0,2162,
03N,21+,0,2163,
03N,21+,0,2164,
03N,21+,0,2171,7.0
03N,21+,0,2172,61.0
03N,21+,0,2173,12.0
03N,21+,0,2179,16.0
03N,21+,0,2181,
03N,21+,0,2183,
03N,21+,0,2221,
03N,21+,0,2271,
03N,21+,0,2273,
03N,21+,0,2311,
03N,21+,0,2319,
03N,21+,0,2320,11.0
03N,21+,0,2330,9.0
03N,21+,0,2341,31.0
03N,21+,0,2342,
03N,21+,0,2343,
03N,21+,0,2351,
03N,21+,0,2352,
03N,21+,0,2359,13.0
03N,21+,0,2411,11.0
03N,21+,0,2412,12.0
03N,21+,0,2413,24.0
03N,21+,0,2414,8.0
03N,21+,0,2419,48.0
03N,21+,0,2421,180.0
03N,21+,0,2422,62.0
03N,21+,0,2423,26.0
03N,21+,0,2431,66.0
03N,21+,0,2432,43.0
03N,21+,0,2511,84.0
03N,21+,0,2512,494.0
03N,21+,0,2513,17.0
03N,21+,0,2514,16.0
03N,21+,0,2515,32.0
03N,21+,0,2516,32.0
03N,21+,0,2519,58.0
03N,21+,0,2614,
03N,21+,0,2619,
03N,21+,0,2621,6.0
03N,21+,0,2641,6.0
03N,21+,0,2642,42.0
03N,21+,0,2643,15.0
03N,21+,0,2651,5.0
03N,21+,0,2652,19.0
03N,21+,0,2653,
03N,21+,0,2654,25.0
03N,21+,0,2655,6.0
03N,21+,0,2661,
03N,21+,0,2662,
03N,21+,0,2669,
03N,21+,0,2671,
03N,21+,0,3111,19.0
03N,21+,0,3112,77.0
03N,21+,0,3113,64.0
03N,21+,0,3114,52.0
03N,21+,0,3115,9.0
03N,21+,0,3117,10.0
03N,21+,0,3119,32.0
03N,21+,0,3121,26.0
03N,21+,0,3122,14.0
03N,21+,0,3152,
03N,21+,0,3153,28.0
03N,21+,0,3154,
03N,21+,0,3211,
03N,21+,0,3212,
03N,21+,0,3214,5.0
03N,21+,0,3215,15.0
03N,21+,0,3230,
03N,21+,0,3240,10.0
03N,21+,0,3311,
03N,21+,0,3312,24.0
03N,21+,0,3313,122.0
03N,21+,0,3314,6.0
03N,21+,0,3321,26.0
03N,21+,0,3322,448.0
03N,21+,0,3323,60.0
03N,21+,0,3324,44.0
03N,21+,0,3331,7.0
03N,21+,0,3332,16.0
03N,21+,0,3333,
03N,21+,0,3334,15.0
03N,21+,0,3335,32.0
03N,21+,0,3339,11.0
03N,21+,0,3341,24.0
03N,21+,0,3342,6.0
03N,21+,0,3343,8.0
03N,21+,0,3351,
03N,21+,0,3352,
03N,21+,0,3353,
03N,21+,0,3354,7.0
03N,21+,0,3355,7.0
03N,21+,0,3359,25.0
03N,21+,0,3411,10.0
03N,21+,0,3412,16.0
03N,21+,0,3421,
03N,21+,0,3422,47.0
03N,21+,0,3423,8.0
03N,21+,0,3424,
03N,21+,0,3431,21.0
03N,21+,0,3432,15.0
03N,21+,0,3433,
03N,21+,0,3439,
03N,21+,0,3441,9.0
03N,21+,0,3449,19.0
03N,21+,0,3451,5.0
03N,21+,0,3452,
03N,21+,0,3511,47.0
03N,21+,0,3512,90.0
03N,21+,0,3513,16.0
03N,21+,0,3514,67.0
03N,21+,0,3515,5.0
03N,21+,0,3521,15.0
03N,21+,0,3522,22.0
03N,21+,0,4111,124.0
03N,21+,0,4112,20.0
03N,21+,0,4113,7.0
03N,21+,0,4114,29.0
03N,21+,0,4115,21.0
03N,21+,0,4116,
03N,21+,0,4117,
03N,21+,0,4119,117.0
03N,21+,0,4211,
03N,21+,0,4212,
03N,21+,0,4221,10.0
03N,21+,0,4222,44.0
03N,21+,0,4223,7.0
03N,21+,0,4224,14.0
03N,21+,0,4225,21.0
03N,21+,0,4226,
03N,21+,0,4321,18.0
03N,21+,0,4322,89.0
03N,21+,0,4323,35.0
03N,21+,0,4410,
03N,21+,0,4420,16.0
03N,21+,0,4430,9.0
03N,21+,0,5111,
03N,21+,0,5112,
03N,21+,0,5113,6.0
03N,21+,0,5120,32.0
03N,21+,0,5131,25.0
03N,21+,0,5132,
03N,21+,0,5141,5.0
03N,21+,0,5142,
03N,21+,0,5143,
03N,21+,0,5149,
03N,21+,0,5151,6.0
03N,21+,0,5152,68.0
03N,21+,0,5161,7.0
03N,21+,0,5169,
03N,21+,0,5221,101.0
03N,21+,0,5222,73.0
03N,21+,0,5223,173.0
03N,21+,0,5224,
03N,21+,0,5225,6.0
03N,21+,0,5226,9.0
03N,21+,0,5227,
03N,21+,0,5230,14.0
03N,21+,0,5241,
03N,21+,0,5242,8.0
03N,21+,0,5311,37.0
03N,21+,0,5312,14.0
03N,21+,0,5321,36.0
03N,21+,0,5323,10.0
03N,21+,0,5324,
03N,21+,0,5330,29.0
03N,21+,0,5341,10.0
03N,21+,0,5342,26.0
03N,21+,0,5343,69.0
03N,21+,0,5349,19.0
03N,21+,0,5350,16.0
03N,21+,0,5411,
03N,21+,0,5412,
03N,21+,0,5413,20.0
03N,21+,0,5419,9.0
03N,21+,0,6111,47.0
03N,21+,0,6112,13.0
03N,21+,0,6113,25.0
03N,21+,0,6121,52.0
03N,21+,0,6122,
03N,21+,0,6129,
03N,21+,0,6130,61.0
03N,21+,0,6210,13.0
03N,21+,0,6221,
03N,21+,0,7111,88.0
03N,21+,0,7112,17.0
03N,21+,0,7113,15.0
03N,21+,0,7114,22.0
03N,21+,0,7115,
03N,21+,0,7116,
03N,21+,0,7119,21.0
03N,21+,0,7121,5.0
03N,21+,0,7122,8.0
03N,21+,0,7123,
03N,21+,0,7124,9.0
03N,21+,0,7125,46.0
03N,21+,0,7126,12.0
03N,21+,0,7131,15.0
03N,21+,0,7132,6.0
03N,21+,0,7133,5.0
03N,21+,0,7134,6.0
03N,21+,0,7211,
03N,21+,0,7212,12.0
03N,21+,0,7213,12.0
03N,21+,0,7214,
03N,21+,0,7215,8.0
03N,21+,0,7221,
03N,21+,0,7222,
03N,21+,0,7223,69.0
03N,21+,0,7224,
03N,21+,0,7231,36.0
03N,21+,0,7233,42.0
03N,21+,0,7311,8.0
03N,21+,0,7312,
03N,21+,0,7319,
03N,21+,0,7321,5.0
03N,21+,0,7322,14.0
03N,21+,0,7323,
03N,21+,0,7411,33.0
03N,21+,0,7412,17.0
03N,21+,0,7413,6.0
03N,21+,0,7420,31.0
03N,21+,0,7522,27.0
03N,21+,0,7523,11.0
03N,21+,0,7531,
03N,21+,0,7532,
03N,21+,0,7533,
03N,21+,0,7534,
03N,21+,0,7611,
03N,21+,0,7612,8.0
03N,21+,0,7613,
03N,21+,0,8111,
03N,21+,0,8112,5.0
03N,21+,0,8113,6.0
03N,21+,0,8114,
03N,21+,0,8116,
03N,21+,0,8122,
03N,21+,0,8129,5.0
03N,21+,0,8131,
03N,21+,0,8132,
03N,21+,0,8141,
03N,21+,0,8142,13.0
03N,21+,0,8143,
03N,21+,0,8151,
03N,21+,0,8159,
03N,21+,0,8161,
03N,21+,0,8162,
03N,21+,0,8163,8.0
03N,21+,0,8169,
03N,21+,0,8171,5.0
03N,21+,0,8172,11.0
03N,21+,0,8173,9.0
03N,21+,0,8174,
03N,21+,0,8181,
03N,21+,0,8189,
03N,21+,0,8191,12.0
03N,21+,0,8192,9.0
03N,21+,0,8199,
03N,21+,0,8211,9.0
03N,21+,0,8212,17.0
03N,21+,0,8213,12.0
03N,21+,0,8214,5.0
03N,21+,0,8219,7.0
03N,21+,0,8311,16.0
03N,21+,0,8312,
03N,21+,0,8321,62.0
03N,21+,0,8329,17.0
03N,21+,0,8331,50.0
03N,21+,0,8332,87.0
03N,21+,0,8341,12.0
03N,21+,0,8342,23.0
03N,21+,0,8343,5.0
03N,21+,0,8344,8.0
03N,21+,0,9111,39.0
03N,21+,0,9119,
03N,21+,0,9120,7.0
03N,21+,0,9210,10.0
03N,21+,0,9310,
03N,21+,0,9320,10.0
03N,21+,0,9331,
03N,21+,0,9332,6.0
03N,21+,0,9411,
03N,21+,0,9412,21.0
03N,21+,0,9413,6.0
03N,21+,0,9610,5.0
03N,21+,0,9621,7.0
03N,21+,0,9622,9.0
03N,21+,0,9629,18.0
03N,21+,1,1111,
03N,21+,1,1112,
03N,21+,1,1113,
03N,21+,1,1120,93.0
03N,21+,1,1211,19.0
03N,21+,1,1212,37.0
03N,21+,1,1221,14.0
03N,21+,1,1222,31.0
03N,21+,1,1230,57.0
03N,21+,1,1241,8.0
03N,21+,1,1242,15.0
03N,21+,1,1251,127.0
03N,21+,1,1252,139.0
03N,21+,1,1291,84.0
03N,21+,1,1292,98.0
03N,21+,1,1311,57.0
03N,21+,1,1312,106.0
03N,21+,1,1321,36.0
03N,21+,1,1322,59.0
03N,21+,1,1331,6.0
03N,21+,1,1332,17.0
03N,21+,1,1341,19.0
03N,21+,1,1342,58.0
03N,21+,1,1351,7.0
03N,21+,1,1352,14.0
03N,21+,1,1361,27.0
03N,21+,1,1362,68.0
03N,21+,1,1371,38.0
03N,21+,1,1372,94.0
03N,21+,1,1380,
03N,21+,1,1411,
03N,21+,1,1412,9.0
03N,21+,1,1422,
03N,21+,1,1492,
03N,21+,1,1511,
03N,21+,1,1512,9.0
03N,21+,1,1521,
03N,21+,1,1522,
03N,21+,1,1532,11.0
03N,21+,1,1540,
03N,21+,1,1591,17.0
03N,21+,1,1592,58.0
03N,21+,1,1611,11.0
03N,21+,1,1612,30.0
03N,21+,1,1711,
03N,21+,1,1712,5.0
03N,21+,1,1721,6.0
03N,21+,1,1722,20.0
03N,21+,1,1731,22.0
03N,21+,1,1732,38.0
03N,21+,1,1741,
03N,21+,1,1742,
03N,21+,1,1791,6.0
03N,21+,1,1792,26.0
03N,21+,1,2111,
03N,21+,1,2113,9.0
03N,21+,1,2114,5.0
03N,21+,1,2122,
03N,21+,1,2131,
03N,21+,1,2132,
03N,21+,1,2133,
03N,21+,1,2134,
03N,21+,1,2135,8.0
03N,21+,1,2141,58.0
03N,21+,1,2142,53.0
03N,21+,1,2143,161.0
03N,21+,1,2144,67.0
03N,21+,1,2145,24.0
03N,21+,1,2146,5.0
03N,21+,1,2149,155.0
03N,21+,1,2161,29.0
03N,21+,1,2162,7.0
03N,21+,1,2163,11.0
03N,21+,1,2164,
03N,21+,1,2171,24.0
03N,21+,1,2172,59.0
03N,21+,1,2173,12.0
03N,21+,1,2179,9.0
03N,21+,1,2181,9.0
03N,21+,1,2182,7.0
03N,21+,1,2183,9.0
03N,21+,1,2211,
03N,21+,1,2219,
03N,21+,1,2221,
03N,21+,1,2260,
03N,21+,1,2271,5.0
03N,21+,1,2272,
03N,21+,1,2273,
03N,21+,1,2311,
03N,21+,1,2312,
03N,21+,1,2313,5.0
03N,21+,1,2319,10.0
03N,21+,1,2320,24.0
03N,21+,1,2330,32.0
03N,21+,1,2341,74.0
03N,21+,1,2342,10.0
03N,21+,1,2343,14.0
03N,21+,1,2351,
03N,21+,1,2352,
03N,21+,1,2359,42.0
03N,21+,1,2411,23.0
03N,21+,1,2412,60.0
03N,21+,1,2413,18.0
03N,21+,1,2414,9.0
03N,21+,1,2415,
03N,21+,1,2419,40.0
03N,21+,1,2421,180.0
03N,21+,1,2422,230.0
03N,21+,1,2423,68.0
03N,21+,1,2431,108.0
03N,21+,1,2432,65.0
03N,21+,1,2511,280.0
03N,21+,1,2512,537.0
03N,21+,1,2513,18.0
03N,21+,1,2514,58.0
03N,21+,1,2515,100.0
03N,21+,1,2516,44.0
03N,21+,1,2519,163.0
03N,21+,1,2612,
03N,21+,1,2614,10.0
03N,21+,1,2615,
03N,21+,1,2619,7.0
03N,21+,1,2621,5.0
03N,21+,1,2622,5.0
03N,21+,1,2623,
03N,21+,1,2641,9.0
03N,21+,1,2642,46.0
03N,21+,1,2643,19.0
03N,21+,1,2651,17.0
03N,21+,1,2652,56.0
03N,21+,1,2653,
03N,21+,1,2654,13.0
03N,21+,1,2655,5.0
03N,21+,1,2661,
03N,21+,1,2662,
03N,21+,1,2663,
03N,21+,1,2669,22.0
03N,21+,1,2672,
03N,21+,1,3111,52.0
03N,21+,1,3112,110.0
03N,21+,1,3113,164.0
03N,21+,1,3114,135.0
03N,21+,1,3115,26.0
03N,21+,1,3116,5.0
03N,21+,1,3117,10.0
03N,21+,1,3119,120.0
03N,21+,1,3121,53.0
03N,21+,1,3122,90.0
03N,21+,1,3151,
03N,21+,1,3152,
03N,21+,1,3153,32.0
03N,21+,1,3154,31.0
03N,21+,1,3155,
03N,21+,1,3211,8.0
03N,21+,1,3212,17.0
03N,21+,1,3214,11.0
03N,21+,1,3215,78.0
03N,21+,1,3230,12.0
03N,21+,1,3240,33.0
03N,21+,1,3311,
03N,21+,1,3312,131.0
03N,21+,1,3313,97.0
03N,21+,1,3314,34.0
03N,21+,1,3321,70.0
03N,21+,1,3322,463.0
03N,21+,1,3323,156.0
03N,21+,1,3324,116.0
03N,21+,1,3331,35.0
03N,21+,1,3332,9.0
03N,21+,1,3333,16.0
03N,21+,1,3334,5.0
03N,21+,1,3335,50.0
03N,21+,1,3339,5.0
03N,21+,1,3341,39.0
03N,21+,1,3342,7.0
03N,21+,1,3343,32.0
03N,21+,1,3351,10.0
03N,21+,1,3352,15.0
03N,21+,1,3353,34.0
03N,21+,1,3354,32.0
03N,21+,1,3355,8.0
03N,21+,1,3359,99.0
03N,21+,1,3411,32.0
03N,21+,1,3412,
03N,21+,1,3421,
03N,21+,1,3422,47.0
03N,21+,1,3423,38.0
03N,21+,1,3424,8.0
03N,21+,1,3431,64.0
03N,21+,1,3432,13.0
03N,21+,1,3433,5.0
03N,21+,1,3439,12.0
03N,21+,1,3441,5.0
03N,21+,1,3449,36.0
03N,21+,1,3451,
03N,21+,1,3452,
03N,21+,1,3511,144.0
03N,21+,1,3512,146.0
03N,21+,1,3513,39.0
03N,21+,1,3514,125.0
03N,21+,1,3515,5.0
03N,21+,1,3521,11.0
03N,21+,1,3522,17.0
03N,21+,1,4111,101.0
03N,21+,1,4112,63.0
03N,21+,1,4113,9.0
03N,21+,1,4114,36.0
03N,21+,1,4115,28.0
03N,21+,1,4116,30.0
03N,21+,1,4117,41.0
03N,21+,1,4119,237.0
03N,21+,1,4211,
03N,21+,1,4212,
03N,21+,1,4221,27.0
03N,21+,1,4222,72.0
03N,21+,1,4223,
03N,21+,1,4224,21.0
03N,21+,1,4225,26.0
03N,21+,1,4226,
03N,21+,1,4321,50.0
03N,21+,1,4322,263.0
03N,21+,1,4323,90.0
03N,21+,1,4410,15.0
03N,21+,1,4420,117.0
03N,21+,1,4430,94.0
03N,21+,1,5111,8.0
03N,21+,1,5112,27.0
03N,21+,1,5113,12.0
03N,21+,1,5120,62.0
03N,21+,1,5131,21.0
03N,21+,1,5132,
03N,21+,1,5141,19.0
03N,21+,1,5142,
03N,21+,1,5143,15.0
03N,21+,1,5144,
03N,21+,1,5149,12.0
03N,21+,1,5151,7.0
03N,21+,1,5152,125.0
03N,21+,1,5161,5.0
03N,21+,1,5169,11.0
03N,21+,1,5221,112.0
03N,21+,1,5222,242.0
03N,21+,1,5223,255.0
03N,21+,1,5224,
03N,21+,1,5225,11.0
03N,21+,1,5226,11.0
03N,21+,1,5227,7.0
03N,21+,1,5230,11.0
03N,21+,1,5241,7.0
03N,21+,1,5242,25.0
03N,21+,1,5311,133.0
03N,21+,1,5312,93.0
03N,21+,1,5321,260.0
03N,21+,1,5323,85.0
03N,21+,1,5324,16.0
03N,21+,1,5325,
03N,21+,1,5326,6.0
03N,21+,1,5330,113.0
03N,21+,1,5341,45.0
03N,21+,1,5342,151.0
03N,21+,1,5343,179.0
03N,21+,1,5349,37.0
03N,21+,1,5350,38.0
03N,21+,1,5411,64.0
03N,21+,1,5412,18.0
03N,21+,1,5413,78.0
03N,21+,1,5414,5.0
03N,21+,1,5419,22.0
03N,21+,1,6111,124.0
03N,21+,1,6112,
03N,21+,1,6113,70.0
03N,21+,1,6121,163.0
03N,21+,1,6122,15.0
03N,21+,1,6129,13.0
03N,21+,1,6130,176.0
03N,21+,1,6210,192.0
03N,21+,1,6222,8.0
03N,21+,1,7111,84.0
03N,21+,1,7112,8.0
03N,21+,1,7113,11.0
03N,21+,1,7114,26.0
03N,21+,1,7116,
03N,21+,1,7119,58.0
03N,21+,1,7121,
03N,21+,1,7122,
03N,21+,1,7123,
03N,21+,1,7124,11.0
03N,21+,1,7125,25.0
03N,21+,1,7126,16.0
03N,21+,1,7131,9.0
03N,21+,1,7132,7.0
03N,21+,1,7133,
03N,21+,1,7134,7.0
03N,21+,1,7211,
03N,21+,1,7212,18.0
03N,21+,1,7213,11.0
03N,21+,1,7214,7.0
03N,21+,1,7215,
03N,21+,1,7221,5.0
03N,21+,1,7222,
03N,21+,1,7223,150.0
03N,21+,1,7224,
03N,21+,1,7231,54.0
03N,21+,1,7233,86.0
03N,21+,1,7311,10.0
03N,21+,1,7312,
03N,21+,1,7319,23.0
03N,21+,1,7321,6.0
03N,21+,1,7322,25.0
03N,21+,1,7323,5.0
03N,21+,1,7411,86.0
03N,21+,1,7412,13.0
03N,21+,1,7413,
03N,21+,1,7420,25.0
03N,21+,1,7521,
03N,21+,1,7522,37.0
03N,21+,1,7523,17.0
03N,21+,1,7531,7.0
03N,21+,1,7532,
03N,21+,1,7533,
03N,21+,1,7534,
03N,21+,1,7611,5.0
03N,21+,1,7612,10.0
03N,21+,1,7613,
03N,21+,1,8111,
03N,21+,1,8112,13.0
03N,21+,1,8113,
03N,21+,1,8114,
03N,21+,1,8115,
03N,21+,1,8116,
03N,21+,1,8121,
03N,21+,1,8122,29.0
03N,21+,1,8129,46.0
03N,21+,1,8131,26.0
03N,21+,1,8132,
03N,21+,1,8141,
03N,21+,1,8142,20.0
03N,21+,1,8143,21.0
03N,21+,1,8151,
03N,21+,1,8159,8.0
03N,21+,1,8161,8.0
03N,21+,1,8162,6.0
03N,21+,1,8163,15.0
03N,21+,1,8169,25.0
03N,21+,1,8171,17.0
03N,21+,1,8172,39.0
03N,21+,1,8173,30.0
03N,21+,1,8174,
03N,21+,1,8181,13.0
03N,21+,1,8189,12.0
03N,21+,1,8191,38.0
03N,21+,1,8192,43.0
03N,21+,1,8193,13.0
03N,21+,1,8199,18.0
03N,21+,1,8211,22.0
03N,21+,1,8212,64.0
03N,21+,1,8213,34.0
03N,21+,1,8214,12.0
03N,21+,1,8219,21.0
03N,21+,1,8311,36.0
03N,21+,1,8312,8.0
03N,21+,1,8321,69.0
03N,21+,1,8329,27.0
03N,21+,1,8331,134.0
03N,21+,1,8332,91.0
03N,21+,1,8341,15.0
03N,21+,1,8342,55.0
03N,21+,1,8343,7.0
03N,21+,1,8344,31.0
03N,21+,1,8350,
03N,21+,1,9111,74.0
03N,21+,1,9119,
03N,21+,1,9120,10.0
03N,21+,1,9210,5.0
03N,21+,1,9310,
03N,21+,1,9320,15.0
03N,21+,1,9331,10.0
03N,21+,1,9332,11.0
03N,21+,1,9411,5.0
03N,21+,1,9412,55.0
03N,21+,1,9413,7.0
03N,21+,1,9520,
03N,21+,1,9610,29.0
03N,21+,1,9621,43.0
03N,21+,1,9622,30.0
03N,21+,1,9629,54.0
03N,3-5,0,1120,
03N,3-5,0,1230,
03N,3-5,0,1251,
03N,3-5,0,1252,
03N,3-5,0,1292,5.0
03N,3-5,0,1311,
03N,3-5,0,1312,
03N,3-5,0,1322,
03N,3-5,0,1352,
03N,3-5,0,1362,
03N,3-5,0,1612,
03N,3-5,0,1721,
03N,3-5,0,1722,
03N,3-5,0,1732,
03N,3-5,0,2113,
03N,3-5,0,2122,
03N,3-5,0,2171,
03N,3-5,0,2172,
03N,3-5,0,2183,
03N,3-5,0,2219,
03N,3-5,0,2221,
03N,3-5,0,2320,
03N,3-5,0,2330,6.0
03N,3-5,0,2341,68.0
03N,3-5,0,2342,19.0
03N,3-5,0,2343,9.0
03N,3-5,0,2351,
03N,3-5,0,2359,16.0
03N,3-5,0,2412,
03N,3-5,0,2413,
03N,3-5,0,2414,
03N,3-5,0,2419,
03N,3-5,0,2421,9.0
03N,3-5,0,2422,5.0
03N,3-5,0,2423,
03N,3-5,0,2431,5.0
03N,3-5,0,2432,5.0
03N,3-5,0,2511,
03N,3-5,0,2512,8.0
03N,3-5,0,2514,
03N,3-5,0,2621,
03N,3-5,0,2642,
03N,3-5,0,2663,
03N,3-5,0,2669,
03N,3-5,0,3111,
03N,3-5,0,3112,
03N,3-5,0,3113,7.0
03N,3-5,0,3114,6.0
03N,3-5,0,3115,
03N,3-5,0,3119,
