grp,expband,fresh,ssyk4,n
33E,0-2,1,5151,
33E,0-2,1,5152,89.0
33E,0-2,1,5161,
33E,0-2,1,5169,22.0
33E,0-2,1,5221,61.0
33E,0-2,1,5222,3348.0
33E,0-2,1,5223,2138.0
33E,0-2,1,5224,19.0
33E,0-2,1,5225,210.0
33E,0-2,1,5226,24.0
33E,0-2,1,5227,13.0
33E,0-2,1,5230,272.0
33E,0-2,1,5241,9.0
33E,0-2,1,5242,255.0
33E,0-2,1,5311,713.0
33E,0-2,1,5312,630.0
33E,0-2,1,5321,19.0
33E,0-2,1,5322,
33E,0-2,1,5323,
33E,0-2,1,5324,
33E,0-2,1,5330,741.0
33E,0-2,1,5341,26.0
33E,0-2,1,5342,258.0
33E,0-2,1,5343,195.0
33E,0-2,1,5349,135.0
33E,0-2,1,5412,69.0
33E,0-2,1,5413,161.0
33E,0-2,1,5414,17.0
33E,0-2,1,5419,56.0
33E,0-2,1,6111,
33E,0-2,1,6112,5.0
33E,0-2,1,6113,42.0
33E,0-2,1,6121,18.0
33E,0-2,1,6129,
33E,0-2,1,6130,
33E,0-2,1,6210,
33E,0-2,1,7111,35.0
33E,0-2,1,7112,
33E,0-2,1,7113,15.0
33E,0-2,1,7114,25.0
33E,0-2,1,7116,6.0
33E,0-2,1,7119,36.0
33E,0-2,1,7121,9.0
33E,0-2,1,7122,
33E,0-2,1,7123,
33E,0-2,1,7125,16.0
33E,0-2,1,7126,
33E,0-2,1,7131,5.0
33E,0-2,1,7132,21.0
33E,0-2,1,7134,24.0
33E,0-2,1,7211,
33E,0-2,1,7212,13.0
33E,0-2,1,7213,6.0
33E,0-2,1,7215,9.0
33E,0-2,1,7221,
33E,0-2,1,7222,
33E,0-2,1,7223,194.0
33E,0-2,1,7231,34.0
33E,0-2,1,7233,13.0
33E,0-2,1,7311,
33E,0-2,1,7321,
33E,0-2,1,7322,9.0
33E,0-2,1,7323,
33E,0-2,1,7411,15.0
33E,0-2,1,7412,22.0
33E,0-2,1,7413,
33E,0-2,1,7420,9.0
33E,0-2,1,7522,6.0
33E,0-2,1,7523,22.0
33E,0-2,1,7531,
33E,0-2,1,7533,
33E,0-2,1,7611,
33E,0-2,1,7612,15.0
33E,0-2,1,7619,9.0
33E,0-2,1,8112,15.0
33E,0-2,1,8113,
33E,0-2,1,8114,16.0
33E,0-2,1,8115,
33E,0-2,1,8116,
33E,0-2,1,8121,21.0
33E,0-2,1,8122,20.0
33E,0-2,1,8129,41.0
33E,0-2,1,8131,22.0
33E,0-2,1,8132,7.0
33E,0-2,1,8141,
33E,0-2,1,8142,43.0
33E,0-2,1,8143,21.0
33E,0-2,1,8151,6.0
33E,0-2,1,8159,5.0
33E,0-2,1,8161,24.0
33E,0-2,1,8162,6.0
33E,0-2,1,8163,22.0
33E,0-2,1,8169,42.0
33E,0-2,1,8171,
33E,0-2,1,8172,19.0
33E,0-2,1,8173,32.0
33E,0-2,1,8174,
33E,0-2,1,8181,57.0
33E,0-2,1,8189,49.0
33E,0-2,1,8191,6.0
33E,0-2,1,8192,14.0
33E,0-2,1,8193,15.0
33E,0-2,1,8199,24.0
33E,0-2,1,8211,22.0
33E,0-2,1,8212,134.0
33E,0-2,1,8213,80.0
33E,0-2,1,8214,35.0
33E,0-2,1,8219,380.0
33E,0-2,1,8311,
33E,0-2,1,8312,
33E,0-2,1,8321,
33E,0-2,1,8329,79.0
33E,0-2,1,8331,
33E,0-2,1,8332,65.0
33E,0-2,1,8341,7.0
33E,0-2,1,8342,57.0
33E,0-2,1,8344,119.0
33E,0-2,1,8350,
33E,0-2,1,9111,126.0
33E,0-2,1,9119,30.0
33E,0-2,1,9120,24.0
33E,0-2,1,9210,35.0
33E,0-2,1,9310,41.0
33E,0-2,1,9320,103.0
33E,0-2,1,9331,13.0
33E,0-2,1,9332,57.0
33E,0-2,1,9411,7.0
33E,0-2,1,9412,948.0
33E,0-2,1,9413,169.0
33E,0-2,1,9520,
33E,0-2,1,9610,28.0
33E,0-2,1,9621,10.0
33E,0-2,1,9622,31.0
33E,0-2,1,9629,80.0
33E,11-20,0,2341,
33E,11-20,0,2512,
33E,11-20,0,4225,
33E,11-20,0,5113,
33E,11-20,0,5152,
33E,11-20,0,5223,
33E,11-20,0,5312,
33E,11-20,0,5321,
33E,11-20,0,7531,
33E,11-20,0,9111,
33E,11-20,0,9320,
33E,11-20,0,9332,
33E,11-20,0,9412,
33E,11-20,1,1592,
33E,11-20,1,2341,
33E,11-20,1,2343,
33E,11-20,1,3324,
33E,11-20,1,3411,
33E,11-20,1,4111,
33E,11-20,1,4119,
33E,11-20,1,4224,
33E,11-20,1,4322,
33E,11-20,1,5120,
33E,11-20,1,5222,
33E,11-20,1,5223,
33E,11-20,1,5311,8.0
33E,11-20,1,5312,
33E,11-20,1,5321,7.0
33E,11-20,1,5323,
33E,11-20,1,5330,
33E,11-20,1,5342,
33E,11-20,1,5349,
33E,11-20,1,5412,
33E,11-20,1,7131,
33E,11-20,1,7134,
33E,11-20,1,7223,
33E,11-20,1,7411,
33E,11-20,1,8161,
33E,11-20,1,8219,
33E,11-20,1,9111,
33E,11-20,1,9412,
33E,11-20,1,9629,
33E,21+,0,1111,6.0
33E,21+,0,1112,
33E,21+,0,1113,20.0
33E,21+,0,1120,657.0
33E,21+,0,1211,183.0
33E,21+,0,1212,519.0
33E,21+,0,1221,47.0
33E,21+,0,1222,104.0
33E,21+,0,1230,46.0
33E,21+,0,1241,12.0
33E,21+,0,1242,73.0
33E,21+,0,1251,258.0
33E,21+,0,1252,558.0
33E,21+,0,1291,81.0
33E,21+,0,1292,293.0
33E,21+,0,1311,38.0
33E,21+,0,1312,114.0
33E,21+,0,1321,55.0
33E,21+,0,1322,174.0
33E,21+,0,1331,
33E,21+,0,1332,12.0
33E,21+,0,1341,
33E,21+,0,1342,30.0
33E,21+,0,1351,13.0
33E,21+,0,1352,75.0
33E,21+,0,1361,16.0
33E,21+,0,1362,114.0
33E,21+,0,1371,14.0
33E,21+,0,1372,162.0
33E,21+,0,1380,
33E,21+,0,1411,
33E,21+,0,1412,7.0
33E,21+,0,1422,5.0
33E,21+,0,1491,
33E,21+,0,1492,30.0
33E,21+,0,1511,
33E,21+,0,1512,13.0
33E,21+,0,1521,
33E,21+,0,1522,9.0
33E,21+,0,1532,
33E,21+,0,1540,
33E,21+,0,1591,10.0
33E,21+,0,1592,46.0
33E,21+,0,1611,28.0
33E,21+,0,1612,75.0
33E,21+,0,1711,10.0
33E,21+,0,1712,28.0
33E,21+,0,1721,10.0
33E,21+,0,1722,118.0
33E,21+,0,1731,15.0
33E,21+,0,1732,354.0
33E,21+,0,1741,5.0
33E,21+,0,1742,58.0
33E,21+,0,1791,15.0
33E,21+,0,1792,61.0
33E,21+,0,2121,
33E,21+,0,2122,6.0
33E,21+,0,2131,
33E,21+,0,2133,
33E,21+,0,2134,7.0
33E,21+,0,2135,
33E,21+,0,2141,32.0
33E,21+,0,2142,12.0
33E,21+,0,2143,13.0
33E,21+,0,2144,10.0
33E,21+,0,2145,
33E,21+,0,2149,53.0
33E,21+,0,2161,22.0
33E,21+,0,2162,
33E,21+,0,2163,
33E,21+,0,2171,20.0
33E,21+,0,2172,157.0
33E,21+,0,2173,14.0
33E,21+,0,2179,36.0
33E,21+,0,2181,
33E,21+,0,2182,
33E,21+,0,2183,8.0
33E,21+,0,2211,
33E,21+,0,2241,
33E,21+,0,2250,
33E,21+,0,2271,5.0
33E,21+,0,2272,
33E,21+,0,2284,
33E,21+,0,2289,
33E,21+,0,2319,
33E,21+,0,2320,10.0
33E,21+,0,2330,13.0
33E,21+,0,2341,43.0
33E,21+,0,2342,7.0
33E,21+,0,2343,24.0
33E,21+,0,2351,5.0
33E,21+,0,2352,10.0
33E,21+,0,2359,21.0
33E,21+,0,2411,179.0
33E,21+,0,2412,190.0
33E,21+,0,2413,105.0
33E,21+,0,2414,61.0
33E,21+,0,2415,5.0
33E,21+,0,2419,262.0
33E,21+,0,2421,382.0
33E,21+,0,2422,280.0
33E,21+,0,2423,154.0
33E,21+,0,2431,283.0
33E,21+,0,2432,157.0
33E,21+,0,2511,96.0
33E,21+,0,2512,350.0
33E,21+,0,2513,8.0
33E,21+,0,2514,18.0
33E,21+,0,2515,32.0
33E,21+,0,2516,36.0
33E,21+,0,2519,120.0
33E,21+,0,2611,
33E,21+,0,2614,12.0
33E,21+,0,2615,11.0
33E,21+,0,2619,12.0
33E,21+,0,2621,12.0
33E,21+,0,2622,
33E,21+,0,2641,6.0
33E,21+,0,2642,80.0
33E,21+,0,2643,14.0
33E,21+,0,2651,10.0
33E,21+,0,2652,39.0
33E,21+,0,2653,
33E,21+,0,2654,46.0
33E,21+,0,2655,14.0
33E,21+,0,2661,9.0
33E,21+,0,2662,
33E,21+,0,2669,7.0
33E,21+,0,3111,37.0
33E,21+,0,3112,97.0
33E,21+,0,3113,44.0
33E,21+,0,3114,34.0
33E,21+,0,3115,
33E,21+,0,3116,
33E,21+,0,3117,5.0
33E,21+,0,3119,53.0
33E,21+,0,3121,62.0
33E,21+,0,3122,34.0
33E,21+,0,3152,5.0
33E,21+,0,3153,19.0
33E,21+,0,3154,
33E,21+,0,3155,
33E,21+,0,3211,
33E,21+,0,3212,
33E,21+,0,3213,
33E,21+,0,3214,9.0
33E,21+,0,3215,6.0
33E,21+,0,3230,6.0
33E,21+,0,3240,5.0
33E,21+,0,3311,21.0
33E,21+,0,3312,472.0
33E,21+,0,3313,1640.0
33E,21+,0,3314,46.0
33E,21+,0,3321,251.0
33E,21+,0,3322,2032.0
33E,21+,0,3323,244.0
33E,21+,0,3324,212.0
33E,21+,0,3331,184.0
33E,21+,0,3332,78.0
33E,21+,0,3333,53.0
33E,21+,0,3334,155.0
33E,21+,0,3335,146.0
33E,21+,0,3339,82.0
33E,21+,0,3341,81.0
33E,21+,0,3342,57.0
33E,21+,0,3343,145.0
33E,21+,0,3351,5.0
33E,21+,0,3352,25.0
33E,21+,0,3353,104.0
33E,21+,0,3354,7.0
33E,21+,0,3355,7.0
33E,21+,0,3359,172.0
33E,21+,0,3411,35.0
33E,21+,0,3412,10.0
33E,21+,0,3421,
33E,21+,0,3422,179.0
33E,21+,0,3423,34.0
33E,21+,0,3424,10.0
33E,21+,0,3431,41.0
33E,21+,0,3432,38.0
33E,21+,0,3433,12.0
33E,21+,0,3439,20.0
33E,21+,0,3441,11.0
33E,21+,0,3449,56.0
33E,21+,0,3451,24.0
33E,21+,0,3452,
33E,21+,0,3511,49.0
33E,21+,0,3512,99.0
33E,21+,0,3513,40.0
33E,21+,0,3514,56.0
33E,21+,0,3515,16.0
33E,21+,0,3521,5.0
33E,21+,0,3522,12.0
33E,21+,0,4111,1599.0
33E,21+,0,4112,281.0
33E,21+,0,4113,48.0
33E,21+,0,4114,256.0
33E,21+,0,4115,148.0
33E,21+,0,4116,57.0
33E,21+,0,4117,94.0
33E,21+,0,4119,1076.0
33E,21+,0,4211,6.0
33E,21+,0,4212,14.0
33E,21+,0,4221,126.0
33E,21+,0,4222,208.0
33E,21+,0,4223,20.0
33E,21+,0,4224,53.0
33E,21+,0,4225,149.0
33E,21+,0,4226,8.0
33E,21+,0,4321,30.0
33E,21+,0,4322,226.0
33E,21+,0,4323,96.0
33E,21+,0,4410,19.0
33E,21+,0,4420,76.0
33E,21+,0,4430,220.0
33E,21+,0,5111,24.0
33E,21+,0,5112,15.0
33E,21+,0,5113,16.0
33E,21+,0,5120,88.0
33E,21+,0,5131,77.0
33E,21+,0,5132,15.0
33E,21+,0,5141,36.0
33E,21+,0,5142,18.0
33E,21+,0,5143,16.0
33E,21+,0,5144,
33E,21+,0,5149,10.0
33E,21+,0,5151,16.0
33E,21+,0,5152,182.0
33E,21+,0,5161,44.0
33E,21+,0,5169,16.0
33E,21+,0,5221,522.0
33E,21+,0,5222,268.0
33E,21+,0,5223,763.0
33E,21+,0,5224,25.0
33E,21+,0,5225,22.0
33E,21+,0,5226,25.0
33E,21+,0,5227,12.0
33E,21+,0,5230,58.0
33E,21+,0,5241,23.0
33E,21+,0,5242,64.0
33E,21+,0,5311,95.0
33E,21+,0,5312,39.0
33E,21+,0,5321,108.0
33E,21+,0,5323,20.0
33E,21+,0,5324,10.0
33E,21+,0,5326,
33E,21+,0,5330,73.0
33E,21+,0,5341,19.0
33E,21+,0,5342,94.0
33E,21+,0,5343,279.0
33E,21+,0,5349,32.0
33E,21+,0,5350,30.0
33E,21+,0,5411,
33E,21+,0,5412,5.0
33E,21+,0,5413,43.0
33E,21+,0,5414,
33E,21+,0,5419,12.0
33E,21+,0,6111,38.0
33E,21+,0,6112,30.0
33E,21+,0,6113,56.0
33E,21+,0,6121,51.0
33E,21+,0,6122,10.0
33E,21+,0,6129,6.0
33E,21+,0,6130,61.0
33E,21+,0,6210,11.0
33E,21+,0,6221,
33E,21+,0,7111,104.0
33E,21+,0,7112,25.0
33E,21+,0,7113,13.0
33E,21+,0,7114,31.0
33E,21+,0,7116,6.0
33E,21+,0,7119,41.0
33E,21+,0,7121,10.0
33E,21+,0,7122,11.0
33E,21+,0,7123,
33E,21+,0,7124,36.0
33E,21+,0,7125,35.0
33E,21+,0,7126,6.0
33E,21+,0,7131,47.0
33E,21+,0,7132,5.0
33E,21+,0,7133,
33E,21+,0,7134,8.0
33E,21+,0,7211,
33E,21+,0,7212,9.0
33E,21+,0,7213,7.0
33E,21+,0,7214,
33E,21+,0,7215,
33E,21+,0,7221,
33E,21+,0,7222,
33E,21+,0,7223,68.0
33E,21+,0,7224,
33E,21+,0,7231,50.0
33E,21+,0,7233,28.0
33E,21+,0,7311,11.0
33E,21+,0,7312,8.0
33E,21+,0,7319,9.0
33E,21+,0,7321,21.0
33E,21+,0,7322,29.0
33E,21+,0,7323,8.0
33E,21+,0,7411,33.0
33E,21+,0,7412,17.0
33E,21+,0,7413,
33E,21+,0,7420,28.0
33E,21+,0,7521,
33E,21+,0,7522,26.0
33E,21+,0,7523,15.0
33E,21+,0,7531,11.0
33E,21+,0,7532,5.0
33E,21+,0,7533,
33E,21+,0,7534,
33E,21+,0,7611,6.0
33E,21+,0,7612,27.0
33E,21+,0,7619,7.0
33E,21+,0,8112,
33E,21+,0,8114,
33E,21+,0,8115,
33E,21+,0,8116,
33E,21+,0,8121,6.0
33E,21+,0,8122,
33E,21+,0,8129,14.0
33E,21+,0,8131,6.0
33E,21+,0,8132,7.0
33E,21+,0,8141,
33E,21+,0,8142,11.0
33E,21+,0,8143,
33E,21+,0,8151,
33E,21+,0,8159,7.0
33E,21+,0,8161,9.0
33E,21+,0,8162,
33E,21+,0,8163,5.0
33E,21+,0,8169,6.0
33E,21+,0,8171,
33E,21+,0,8172,7.0
33E,21+,0,8173,16.0
33E,21+,0,8174,
33E,21+,0,8181,9.0
33E,21+,0,8189,5.0
33E,21+,0,8191,9.0
33E,21+,0,8192,11.0
33E,21+,0,8193,
33E,21+,0,8199,
33E,21+,0,8211,6.0
33E,21+,0,8212,13.0
33E,21+,0,8213,25.0
33E,21+,0,8214,7.0
33E,21+,0,8219,11.0
33E,21+,0,8311,18.0
33E,21+,0,8312,
33E,21+,0,8321,131.0
33E,21+,0,8329,38.0
33E,21+,0,8331,88.0
33E,21+,0,8332,149.0
33E,21+,0,8341,
33E,21+,0,8342,22.0
33E,21+,0,8343,
33E,21+,0,8344,14.0
33E,21+,0,8350,
33E,21+,0,9111,116.0
33E,21+,0,9119,16.0
33E,21+,0,9120,19.0
33E,21+,0,9210,16.0
33E,21+,0,9310,11.0
33E,21+,0,9320,33.0
33E,21+,0,9331,
33E,21+,0,9332,20.0
33E,21+,0,9411,8.0
33E,21+,0,9412,102.0
33E,21+,0,9413,44.0
33E,21+,0,9520,5.0
33E,21+,0,9610,13.0
33E,21+,0,9621,19.0
33E,21+,0,9622,26.0
33E,21+,0,9629,58.0
33E,21+,1,1112,11.0
33E,21+,1,1113,11.0
33E,21+,1,1120,362.0
33E,21+,1,1211,199.0
33E,21+,1,1212,466.0
33E,21+,1,1221,83.0
33E,21+,1,1222,126.0
33E,21+,1,1230,150.0
33E,21+,1,1241,31.0
33E,21+,1,1242,50.0
33E,21+,1,1251,473.0
33E,21+,1,1252,544.0
33E,21+,1,1291,227.0
33E,21+,1,1292,386.0
33E,21+,1,1311,89.0
33E,21+,1,1312,212.0
33E,21+,1,1321,139.0
33E,21+,1,1322,252.0
33E,21+,1,1331,6.0
33E,21+,1,1332,14.0
33E,21+,1,1341,25.0
33E,21+,1,1342,82.0
33E,21+,1,1351,12.0
33E,21+,1,1352,55.0
33E,21+,1,1361,42.0
33E,21+,1,1362,89.0
33E,21+,1,1371,51.0
33E,21+,1,1372,139.0
33E,21+,1,1380,5.0
33E,21+,1,1411,
33E,21+,1,1412,20.0
33E,21+,1,1422,
33E,21+,1,1491,6.0
33E,21+,1,1492,9.0
33E,21+,1,1511,13.0
33E,21+,1,1512,48.0
33E,21+,1,1521,
33E,21+,1,1522,14.0
33E,21+,1,1531,
33E,21+,1,1532,28.0
33E,21+,1,1540,
33E,21+,1,1591,53.0
33E,21+,1,1592,183.0
33E,21+,1,1611,89.0
33E,21+,1,1612,308.0
33E,21+,1,1711,30.0
33E,21+,1,1712,30.0
33E,21+,1,1721,14.0
33E,21+,1,1722,36.0
33E,21+,1,1731,66.0
33E,21+,1,1732,125.0
33E,21+,1,1741,
33E,21+,1,1742,25.0
33E,21+,1,1791,40.0
33E,21+,1,1792,101.0
33E,21+,1,2113,6.0
33E,21+,1,2121,
33E,21+,1,2122,12.0
33E,21+,1,2131,
33E,21+,1,2132,
33E,21+,1,2133,6.0
33E,21+,1,2134,7.0
33E,21+,1,2135,6.0
33E,21+,1,2141,123.0
33E,21+,1,2142,31.0
33E,21+,1,2143,54.0
33E,21+,1,2144,33.0
33E,21+,1,2145,17.0
33E,21+,1,2146,
33E,21+,1,2149,193.0
33E,21+,1,2161,13.0
33E,21+,1,2162,6.0
33E,21+,1,2163,
33E,21+,1,2164,5.0
33E,21+,1,2171,18.0
33E,21+,1,2172,120.0
33E,21+,1,2173,8.0
33E,21+,1,2179,30.0
33E,21+,1,2181,17.0
33E,21+,1,2182,11.0
33E,21+,1,2183,21.0
33E,21+,1,2221,
33E,21+,1,2241,
33E,21+,1,2250,
33E,21+,1,2260,
33E,21+,1,2271,
33E,21+,1,2272,
33E,21+,1,2273,
33E,21+,1,2281,
33E,21+,1,2282,
33E,21+,1,2289,
33E,21+,1,2311,
33E,21+,1,2319,11.0
33E,21+,1,2320,37.0
33E,21+,1,2330,32.0
33E,21+,1,2341,121.0
33E,21+,1,2342,41.0
33E,21+,1,2343,39.0
33E,21+,1,2351,13.0
33E,21+,1,2352,15.0
33E,21+,1,2359,75.0
33E,21+,1,2411,302.0
33E,21+,1,2412,622.0
33E,21+,1,2413,129.0
33E,21+,1,2414,91.0
33E,21+,1,2415,13.0
33E,21+,1,2419,351.0
33E,21+,1,2421,575.0
33E,21+,1,2422,966.0
33E,21+,1,2423,480.0
33E,21+,1,2431,481.0
33E,21+,1,2432,268.0
33E,21+,1,2511,480.0
33E,21+,1,2512,583.0
33E,21+,1,2513,9.0
33E,21+,1,2514,85.0
33E,21+,1,2515,175.0
33E,21+,1,2516,38.0
33E,21+,1,2519,389.0
33E,21+,1,2614,23.0
33E,21+,1,2615,45.0
33E,21+,1,2619,70.0
33E,21+,1,2621,14.0
33E,21+,1,2622,8.0
33E,21+,1,2623,
33E,21+,1,2641,22.0
33E,21+,1,2642,142.0
33E,21+,1,2643,22.0
33E,21+,1,2651,15.0
33E,21+,1,2652,50.0
33E,21+,1,2654,32.0
33E,21+,1,2655,5.0
33E,21+,1,2661,23.0
33E,21+,1,2662,7.0
33E,21+,1,2663,
33E,21+,1,2669,60.0
33E,21+,1,2671,
33E,21+,1,3111,133.0
33E,21+,1,3112,115.0
33E,21+,1,3113,128.0
33E,21+,1,3114,85.0
33E,21+,1,3115,28.0
33E,21+,1,3116,
33E,21+,1,3117,12.0
33E,21+,1,3119,219.0
33E,21+,1,3121,98.0
33E,21+,1,3122,131.0
33E,21+,1,3152,
33E,21+,1,3153,15.0
33E,21+,1,3154,34.0
33E,21+,1,3211,12.0
33E,21+,1,3212,9.0
33E,21+,1,3214,8.0
33E,21+,1,3215,62.0
33E,21+,1,3230,19.0
33E,21+,1,3240,12.0
33E,21+,1,3311,63.0
33E,21+,1,3312,2101.0
33E,21+,1,3313,1774.0
33E,21+,1,3314,277.0
33E,21+,1,3321,652.0
33E,21+,1,3322,2211.0
33E,21+,1,3323,586.0
33E,21+,1,3324,546.0
33E,21+,1,3331,223.0
33E,21+,1,3332,41.0
33E,21+,1,3333,117.0
33E,21+,1,3334,81.0
33E,21+,1,3335,163.0
33E,21+,1,3339,37.0
33E,21+,1,3341,147.0
33E,21+,1,3342,89.0
33E,21+,1,3343,464.0
33E,21+,1,3351,50.0
33E,21+,1,3352,215.0
33E,21+,1,3353,296.0
33E,21+,1,3354,46.0
33E,21+,1,3355,10.0
33E,21+,1,3359,608.0
33E,21+,1,3411,86.0
33E,21+,1,3412,
33E,21+,1,3421,7.0
33E,21+,1,3422,121.0
33E,21+,1,3423,96.0
33E,21+,1,3424,15.0
33E,21+,1,3431,86.0
33E,21+,1,3432,59.0
33E,21+,1,3433,20.0
33E,21+,1,3439,10.0
33E,21+,1,3441,10.0
33E,21+,1,3449,57.0
33E,21+,1,3451,8.0
33E,21+,1,3452,7.0
33E,21+,1,3511,180.0
33E,21+,1,3512,245.0
33E,21+,1,3513,98.0
33E,21+,1,3514,102.0
33E,21+,1,3515,36.0
33E,21+,1,3521,15.0
33E,21+,1,3522,24.0
33E,21+,1,4111,1717.0
33E,21+,1,4112,724.0
33E,21+,1,4113,71.0
33E,21+,1,4114,320.0
33E,21+,1,4115,258.0
33E,21+,1,4116,337.0
33E,21+,1,4117,510.0
33E,21+,1,4119,2207.0
33E,21+,1,4211,11.0
33E,21+,1,4212,40.0
33E,21+,1,4221,176.0
33E,21+,1,4222,531.0
33E,21+,1,4223,47.0
33E,21+,1,4224,108.0
33E,21+,1,4225,250.0
33E,21+,1,4226,11.0
33E,21+,1,4321,147.0
33E,21+,1,4322,627.0
33E,21+,1,4323,246.0
33E,21+,1,4410,63.0
33E,21+,1,4420,331.0
33E,21+,1,4430,24.0
33E,21+,1,5111,77.0
33E,21+,1,5112,77.0
33E,21+,1,5113,10.0
33E,21+,1,5120,213.0
33E,21+,1,5131,72.0
33E,21+,1,5132,9.0
33E,21+,1,5141,64.0
33E,21+,1,5142,23.0
33E,21+,1,5143,81.0
33E,21+,1,5144,23.0
33E,21+,1,5149,29.0
33E,21+,1,5151,23.0
33E,21+,1,5152,280.0
33E,21+,1,5161,34.0
33E,21+,1,5169,28.0
33E,21+,1,5221,384.0
33E,21+,1,5222,811.0
33E,21+,1,5223,1115.0
33E,21+,1,5224,12.0
33E,21+,1,5225,41.0
33E,21+,1,5226,21.0
33E,21+,1,5227,17.0
33E,21+,1,5230,70.0
33E,21+,1,5241,5.0
33E,21+,1,5242,74.0
33E,21+,1,5311,459.0
33E,21+,1,5312,282.0
33E,21+,1,5321,794.0
33E,21+,1,5322,
33E,21+,1,5323,201.0
33E,21+,1,5324,60.0
33E,21+,1,5325,
33E,21+,1,5326,6.0
33E,21+,1,5330,210.0
33E,21+,1,5341,153.0
33E,21+,1,5342,489.0
33E,21+,1,5343,564.0
33E,21+,1,5349,62.0
33E,21+,1,5350,76.0
33E,21+,1,5411,58.0
33E,21+,1,5412,64.0
33E,21+,1,5413,149.0
33E,21+,1,5414,13.0
33E,21+,1,5419,42.0
33E,21+,1,6111,126.0
33E,21+,1,6112,17.0
33E,21+,1,6113,140.0
33E,21+,1,6121,114.0
33E,21+,1,6122,20.0
33E,21+,1,6129,9.0
33E,21+,1,6130,232.0
33E,21+,1,6210,391.0
33E,21+,1,6221,
33E,21+,1,6222,
33E,21+,1,7111,70.0
33E,21+,1,7112,16.0
33E,21+,1,7113,19.0
33E,21+,1,7114,37.0
33E,21+,1,7116,8.0
33E,21+,1,7119,67.0
33E,21+,1,7121,15.0
33E,21+,1,7122,8.0
33E,21+,1,7123,6.0
33E,21+,1,7124,5.0
33E,21+,1,7125,36.0
33E,21+,1,7126,
33E,21+,1,7131,15.0
33E,21+,1,7132,7.0
33E,21+,1,7133,
33E,21+,1,7134,12.0
33E,21+,1,7211,5.0
33E,21+,1,7212,21.0
33E,21+,1,7213,14.0
33E,21+,1,7214,
33E,21+,1,7215,
33E,21+,1,7221,
33E,21+,1,7222,7.0
33E,21+,1,7223,197.0
33E,21+,1,7224,
33E,21+,1,7231,47.0
33E,21+,1,7233,98.0
33E,21+,1,7311,14.0
33E,21+,1,7312,9.0
33E,21+,1,7319,30.0
33E,21+,1,7321,18.0
33E,21+,1,7322,53.0
33E,21+,1,7323,6.0
33E,21+,1,7411,32.0
33E,21+,1,7412,12.0
33E,21+,1,7413,9.0
33E,21+,1,7420,23.0
33E,21+,1,7521,
33E,21+,1,7522,32.0
33E,21+,1,7523,25.0
33E,21+,1,7531,15.0
33E,21+,1,7532,
33E,21+,1,7533,13.0
33E,21+,1,7534,
33E,21+,1,7611,6.0
33E,21+,1,7612,19.0
33E,21+,1,7613,6.0
33E,21+,1,7619,8.0
33E,21+,1,8111,
33E,21+,1,8112,13.0
33E,21+,1,8113,
33E,21+,1,8114,11.0
33E,21+,1,8115,
33E,21+,1,8121,13.0
33E,21+,1,8122,21.0
33E,21+,1,8129,71.0
33E,21+,1,8131,51.0
33E,21+,1,8132,9.0
33E,21+,1,8141,11.0
33E,21+,1,8142,40.0
33E,21+,1,8143,43.0
33E,21+,1,8151,12.0
33E,21+,1,8159,10.0
33E,21+,1,8161,19.0
33E,21+,1,8162,5.0
33E,21+,1,8163,19.0
33E,21+,1,8169,27.0
33E,21+,1,8171,5.0
33E,21+,1,8172,35.0
33E,21+,1,8173,32.0
33E,21+,1,8174,
33E,21+,1,8181,25.0
33E,21+,1,8189,26.0
33E,21+,1,8191,34.0
33E,21+,1,8192,51.0
33E,21+,1,8193,17.0
33E,21+,1,8199,14.0
33E,21+,1,8211,15.0
33E,21+,1,8212,58.0
33E,21+,1,8213,59.0
33E,21+,1,8214,34.0
33E,21+,1,8219,33.0
33E,21+,1,8311,50.0
33E,21+,1,8312,5.0
33E,21+,1,8321,93.0
33E,21+,1,8329,45.0
33E,21+,1,8331,233.0
33E,21+,1,8332,197.0
33E,21+,1,8341,14.0
33E,21+,1,8342,86.0
33E,21+,1,8343,
33E,21+,1,8344,81.0
33E,21+,1,8350,5.0
33E,21+,1,9111,207.0
33E,21+,1,9119,18.0
33E,21+,1,9120,19.0
33E,21+,1,9210,12.0
33E,21+,1,9310,13.0
33E,21+,1,9320,54.0
33E,21+,1,9331,21.0
33E,21+,1,9332,29.0
33E,21+,1,9411,
33E,21+,1,9412,158.0
33E,21+,1,9413,18.0
33E,21+,1,9520,14.0
33E,21+,1,9610,38.0
33E,21+,1,9621,42.0
33E,21+,1,9622,82.0
33E,21+,1,9629,101.0
33E,3-5,0,1120,
33E,3-5,0,1212,
33E,3-5,0,1222,
33E,3-5,0,1230,
33E,3-5,0,1242,
33E,3-5,0,1251,
33E,3-5,0,1252,8.0
33E,3-5,0,1291,
33E,3-5,0,1292,5.0
33E,3-5,0,1321,
33E,3-5,0,1322,
33E,3-5,0,1361,
33E,3-5,0,1362,
33E,3-5,0,1372,
33E,3-5,0,1492,
33E,3-5,0,1591,
33E,3-5,0,1721,
33E,3-5,0,1722,11.0
33E,3-5,0,1732,6.0
33E,3-5,0,1742,
33E,3-5,0,1792,
33E,3-5,0,2121,
33E,3-5,0,2149,
33E,3-5,0,2171,
33E,3-5,0,2173,
33E,3-5,0,2179,
33E,3-5,0,2319,
