grp,expband,fresh,ssyk4,n
15G,3-5,1,1521,
15G,3-5,1,1522,8.0
15G,3-5,1,1531,
15G,3-5,1,1532,29.0
15G,3-5,1,1540,
15G,3-5,1,1591,
15G,3-5,1,1592,17.0
15G,3-5,1,1612,
15G,3-5,1,1721,
15G,3-5,1,1732,
15G,3-5,1,1741,
15G,3-5,1,1792,
15G,3-5,1,2141,
15G,3-5,1,2142,
15G,3-5,1,2143,
15G,3-5,1,2149,
15G,3-5,1,2171,
15G,3-5,1,2172,
15G,3-5,1,2181,
15G,3-5,1,2219,
15G,3-5,1,2221,
15G,3-5,1,2225,
15G,3-5,1,2228,
15G,3-5,1,2231,
15G,3-5,1,2239,
15G,3-5,1,2241,
15G,3-5,1,2242,
15G,3-5,1,2272,
15G,3-5,1,2273,
15G,3-5,1,2311,
15G,3-5,1,2312,147.0
15G,3-5,1,2313,7.0
15G,3-5,1,2314,64.0
15G,3-5,1,2319,96.0
15G,3-5,1,2320,30.0
15G,3-5,1,2330,87.0
15G,3-5,1,2341,4425.0
15G,3-5,1,2342,105.0
15G,3-5,1,2343,439.0
15G,3-5,1,2351,106.0
15G,3-5,1,2352,12.0
15G,3-5,1,2359,106.0
15G,3-5,1,2412,
15G,3-5,1,2414,
15G,3-5,1,2419,
15G,3-5,1,2421,22.0
15G,3-5,1,2422,87.0
15G,3-5,1,2423,258.0
15G,3-5,1,2431,7.0
15G,3-5,1,2432,
15G,3-5,1,2511,6.0
15G,3-5,1,2512,8.0
15G,3-5,1,2514,
15G,3-5,1,2519,6.0
15G,3-5,1,2615,
15G,3-5,1,2619,10.0
15G,3-5,1,2622,
15G,3-5,1,2641,
15G,3-5,1,2642,
15G,3-5,1,2643,
15G,3-5,1,2652,
15G,3-5,1,2661,73.0
15G,3-5,1,2662,28.0
15G,3-5,1,2663,13.0
15G,3-5,1,2669,29.0
15G,3-5,1,2672,
15G,3-5,1,3112,
15G,3-5,1,3113,
15G,3-5,1,3114,
15G,3-5,1,3119,
15G,3-5,1,3121,
15G,3-5,1,3122,
15G,3-5,1,3153,
15G,3-5,1,3212,
15G,3-5,1,3230,
15G,3-5,1,3250,
15G,3-5,1,3312,
15G,3-5,1,3313,
15G,3-5,1,3314,
15G,3-5,1,3321,
15G,3-5,1,3322,8.0
15G,3-5,1,3323,
15G,3-5,1,3324,
15G,3-5,1,3333,27.0
15G,3-5,1,3335,
15G,3-5,1,3341,
15G,3-5,1,3342,
15G,3-5,1,3343,5.0
15G,3-5,1,3353,41.0
15G,3-5,1,3355,
15G,3-5,1,3359,16.0
15G,3-5,1,3411,52.0
15G,3-5,1,3422,10.0
15G,3-5,1,3423,20.0
15G,3-5,1,3424,12.0
15G,3-5,1,3431,
15G,3-5,1,3439,
15G,3-5,1,3449,17.0
15G,3-5,1,3512,
15G,3-5,1,4111,6.0
15G,3-5,1,4112,52.0
15G,3-5,1,4114,
15G,3-5,1,4115,
15G,3-5,1,4116,
15G,3-5,1,4117,
15G,3-5,1,4119,36.0
15G,3-5,1,4222,16.0
15G,3-5,1,4224,
15G,3-5,1,4225,
15G,3-5,1,4226,
15G,3-5,1,4321,
15G,3-5,1,4322,14.0
15G,3-5,1,4323,
15G,3-5,1,4410,
15G,3-5,1,5112,
15G,3-5,1,5113,
15G,3-5,1,5120,
15G,3-5,1,5131,
15G,3-5,1,5141,
15G,3-5,1,5142,
15G,3-5,1,5143,
15G,3-5,1,5149,
15G,3-5,1,5151,
15G,3-5,1,5152,5.0
15G,3-5,1,5221,
15G,3-5,1,5222,10.0
15G,3-5,1,5223,11.0
15G,3-5,1,5225,
15G,3-5,1,5227,
15G,3-5,1,5230,
15G,3-5,1,5242,
15G,3-5,1,5311,61.0
15G,3-5,1,5312,84.0
15G,3-5,1,5321,7.0
15G,3-5,1,5323,
15G,3-5,1,5330,14.0
15G,3-5,1,5341,12.0
15G,3-5,1,5342,36.0
15G,3-5,1,5343,21.0
15G,3-5,1,5349,5.0
15G,3-5,1,5350,
15G,3-5,1,5412,7.0
15G,3-5,1,5419,
15G,3-5,1,6210,
15G,3-5,1,7111,
15G,3-5,1,7116,
15G,3-5,1,7223,
15G,3-5,1,7233,
15G,3-5,1,7411,
15G,3-5,1,7412,
15G,3-5,1,7531,
15G,3-5,1,8122,
15G,3-5,1,8159,
15G,3-5,1,8181,
15G,3-5,1,8214,
15G,3-5,1,8219,
15G,3-5,1,8329,
15G,3-5,1,8331,
15G,3-5,1,8332,
15G,3-5,1,9111,15.0
15G,3-5,1,9119,
15G,3-5,1,9120,
15G,3-5,1,9210,
15G,3-5,1,9412,7.0
15G,3-5,1,9629,
15G,6-10,0,1112,
15G,6-10,0,1113,
15G,6-10,0,1120,
15G,6-10,0,1211,
15G,6-10,0,1212,
15G,6-10,0,1221,7.0
15G,6-10,0,1222,14.0
15G,6-10,0,1241,
15G,6-10,0,1242,
15G,6-10,0,1251,
15G,6-10,0,1252,
15G,6-10,0,1291,
15G,6-10,0,1292,6.0
15G,6-10,0,1312,
15G,6-10,0,1321,
15G,6-10,0,1342,
15G,6-10,0,1362,
15G,6-10,0,1371,
15G,6-10,0,1412,13.0
15G,6-10,0,1421,
15G,6-10,0,1422,39.0
15G,6-10,0,1492,
15G,6-10,0,1512,
15G,6-10,0,1522,5.0
15G,6-10,0,1532,
15G,6-10,0,1592,
15G,6-10,0,1612,
15G,6-10,0,1721,
15G,6-10,0,1722,
15G,6-10,0,1731,
15G,6-10,0,1732,
15G,6-10,0,1792,
15G,6-10,0,2121,
15G,6-10,0,2122,
15G,6-10,0,2142,
15G,6-10,0,2143,
15G,6-10,0,2145,
15G,6-10,0,2149,
15G,6-10,0,2161,
15G,6-10,0,2172,
15G,6-10,0,2173,
15G,6-10,0,2211,
15G,6-10,0,2221,
15G,6-10,0,2227,
15G,6-10,0,2235,
15G,6-10,0,2241,
15G,6-10,0,2272,
15G,6-10,0,2312,15.0
15G,6-10,0,2313,
15G,6-10,0,2314,
15G,6-10,0,2319,26.0
15G,6-10,0,2320,11.0
15G,6-10,0,2330,20.0
15G,6-10,0,2341,276.0
15G,6-10,0,2342,50.0
15G,6-10,0,2343,630.0
15G,6-10,0,2351,12.0
15G,6-10,0,2352,5.0
15G,6-10,0,2359,44.0
15G,6-10,0,2411,
15G,6-10,0,2412,
15G,6-10,0,2419,
15G,6-10,0,2421,12.0
15G,6-10,0,2422,32.0
15G,6-10,0,2423,91.0
15G,6-10,0,2431,5.0
15G,6-10,0,2432,6.0
15G,6-10,0,2512,11.0
15G,6-10,0,2515,
15G,6-10,0,2516,
15G,6-10,0,2519,
15G,6-10,0,2621,
15G,6-10,0,2622,
15G,6-10,0,2642,
15G,6-10,0,2643,
15G,6-10,0,2651,
15G,6-10,0,2652,
15G,6-10,0,2653,
15G,6-10,0,2654,5.0
15G,6-10,0,2655,
15G,6-10,0,2661,13.0
15G,6-10,0,2662,5.0
15G,6-10,0,2669,7.0
15G,6-10,0,3113,
15G,6-10,0,3121,
15G,6-10,0,3122,
15G,6-10,0,3215,
15G,6-10,0,3240,
15G,6-10,0,3250,
15G,6-10,0,3312,
15G,6-10,0,3313,6.0
15G,6-10,0,3314,
15G,6-10,0,3321,
15G,6-10,0,3322,28.0
15G,6-10,0,3323,
15G,6-10,0,3324,
15G,6-10,0,3331,
15G,6-10,0,3332,
15G,6-10,0,3333,20.0
15G,6-10,0,3335,
15G,6-10,0,3339,
15G,6-10,0,3341,8.0
15G,6-10,0,3343,5.0
15G,6-10,0,3353,
15G,6-10,0,3355,
15G,6-10,0,3359,15.0
15G,6-10,0,3411,22.0
15G,6-10,0,3412,
15G,6-10,0,3421,
15G,6-10,0,3422,20.0
15G,6-10,0,3423,14.0
15G,6-10,0,3424,7.0
15G,6-10,0,3431,
15G,6-10,0,3439,
15G,6-10,0,3449,15.0
15G,6-10,0,3511,
15G,6-10,0,3512,7.0
15G,6-10,0,3513,
15G,6-10,0,3515,
15G,6-10,0,4111,15.0
15G,6-10,0,4112,24.0
15G,6-10,0,4114,10.0
15G,6-10,0,4115,
15G,6-10,0,4116,
15G,6-10,0,4117,
15G,6-10,0,4119,44.0
15G,6-10,0,4211,
15G,6-10,0,4221,
15G,6-10,0,4222,9.0
15G,6-10,0,4223,
15G,6-10,0,4224,
15G,6-10,0,4225,7.0
15G,6-10,0,4226,
15G,6-10,0,4322,19.0
15G,6-10,0,4323,
15G,6-10,0,4410,
15G,6-10,0,4420,
15G,6-10,0,4430,
15G,6-10,0,5111,
15G,6-10,0,5113,
15G,6-10,0,5120,9.0
15G,6-10,0,5131,
15G,6-10,0,5132,
15G,6-10,0,5141,8.0
15G,6-10,0,5151,
15G,6-10,0,5152,13.0
15G,6-10,0,5169,
15G,6-10,0,5221,8.0
15G,6-10,0,5222,9.0
15G,6-10,0,5223,29.0
15G,6-10,0,5224,
15G,6-10,0,5225,
15G,6-10,0,5230,5.0
15G,6-10,0,5241,
15G,6-10,0,5311,80.0
15G,6-10,0,5312,35.0
15G,6-10,0,5321,8.0
15G,6-10,0,5323,
15G,6-10,0,5330,18.0
15G,6-10,0,5341,
15G,6-10,0,5342,13.0
15G,6-10,0,5343,39.0
15G,6-10,0,5349,8.0
15G,6-10,0,5412,
15G,6-10,0,5413,
15G,6-10,0,5419,
15G,6-10,0,6112,
15G,6-10,0,6113,8.0
15G,6-10,0,6121,
15G,6-10,0,6122,
15G,6-10,0,6210,
15G,6-10,0,7111,7.0
15G,6-10,0,7112,
15G,6-10,0,7114,
15G,6-10,0,7119,
15G,6-10,0,7123,
15G,6-10,0,7124,
15G,6-10,0,7126,
15G,6-10,0,7131,
15G,6-10,0,7132,
15G,6-10,0,7134,
15G,6-10,0,7212,
15G,6-10,0,7213,
15G,6-10,0,7223,
15G,6-10,0,7231,
15G,6-10,0,7233,
15G,6-10,0,7312,
15G,6-10,0,7321,
15G,6-10,0,7322,
15G,6-10,0,7411,
15G,6-10,0,7420,
15G,6-10,0,7522,
15G,6-10,0,7531,
15G,6-10,0,7611,
15G,6-10,0,7612,
15G,6-10,0,8116,
15G,6-10,0,8159,
15G,6-10,0,8161,
15G,6-10,0,8162,
15G,6-10,0,8181,
15G,6-10,0,8191,
15G,6-10,0,8211,
15G,6-10,0,8213,
15G,6-10,0,8219,
15G,6-10,0,8321,
15G,6-10,0,8329,
15G,6-10,0,8331,
15G,6-10,0,8332,
15G,6-10,0,8344,
15G,6-10,0,9111,70.0
15G,6-10,0,9119,6.0
15G,6-10,0,9120,
15G,6-10,0,9310,
15G,6-10,0,9332,
15G,6-10,0,9411,
15G,6-10,0,9412,36.0
15G,6-10,0,9413,
15G,6-10,0,9621,6.0
15G,6-10,0,9622,
15G,6-10,1,1120,
15G,6-10,1,1211,
15G,6-10,1,1212,
15G,6-10,1,1221,25.0
15G,6-10,1,1222,32.0
15G,6-10,1,1230,17.0
15G,6-10,1,1242,
15G,6-10,1,1251,
15G,6-10,1,1252,
15G,6-10,1,1291,
15G,6-10,1,1292,20.0
15G,6-10,1,1311,
15G,6-10,1,1312,
15G,6-10,1,1322,
15G,6-10,1,1331,5.0
15G,6-10,1,1342,
15G,6-10,1,1371,
15G,6-10,1,1372,
15G,6-10,1,1411,12.0
15G,6-10,1,1412,305.0
15G,6-10,1,1421,13.0
15G,6-10,1,1422,176.0
15G,6-10,1,1491,
15G,6-10,1,1492,
15G,6-10,1,1511,
15G,6-10,1,1512,11.0
15G,6-10,1,1521,8.0
15G,6-10,1,1522,11.0
15G,6-10,1,1531,
15G,6-10,1,1532,60.0
15G,6-10,1,1540,
15G,6-10,1,1591,5.0
15G,6-10,1,1592,27.0
15G,6-10,1,1722,
15G,6-10,1,1732,
15G,6-10,1,1742,
15G,6-10,1,1792,
15G,6-10,1,2113,
15G,6-10,1,2121,
15G,6-10,1,2135,
15G,6-10,1,2141,
15G,6-10,1,2142,
15G,6-10,1,2143,5.0
15G,6-10,1,2144,
15G,6-10,1,2149,
15G,6-10,1,2163,
15G,6-10,1,2172,
15G,6-10,1,2181,
15G,6-10,1,2183,
15G,6-10,1,2212,
15G,6-10,1,2221,
15G,6-10,1,2223,
15G,6-10,1,2224,
15G,6-10,1,2225,
15G,6-10,1,2231,
15G,6-10,1,2239,
15G,6-10,1,2241,
15G,6-10,1,2272,
15G,6-10,1,2282,
15G,6-10,1,2283,
15G,6-10,1,2289,
15G,6-10,1,2311,10.0
15G,6-10,1,2312,212.0
15G,6-10,1,2313,
15G,6-10,1,2314,33.0
15G,6-10,1,2319,130.0
15G,6-10,1,2320,83.0
15G,6-10,1,2330,246.0
15G,6-10,1,2341,8786.0
15G,6-10,1,2342,554.0
15G,6-10,1,2343,4813.0
15G,6-10,1,2351,336.0
15G,6-10,1,2352,23.0
15G,6-10,1,2359,288.0
15G,6-10,1,2412,10.0
15G,6-10,1,2413,
15G,6-10,1,2415,
15G,6-10,1,2419,
15G,6-10,1,2421,74.0
15G,6-10,1,2422,188.0
15G,6-10,1,2423,303.0
15G,6-10,1,2431,7.0
15G,6-10,1,2432,15.0
15G,6-10,1,2511,22.0
15G,6-10,1,2512,20.0
15G,6-10,1,2514,5.0
15G,6-10,1,2515,
15G,6-10,1,2516,
15G,6-10,1,2519,
15G,6-10,1,2614,
15G,6-10,1,2615,
15G,6-10,1,2619,9.0
15G,6-10,1,2621,
15G,6-10,1,2622,16.0
15G,6-10,1,2623,
15G,6-10,1,2641,6.0
15G,6-10,1,2642,7.0
15G,6-10,1,2643,
15G,6-10,1,2651,
15G,6-10,1,2652,7.0
15G,6-10,1,2653,
15G,6-10,1,2655,
15G,6-10,1,2661,85.0
15G,6-10,1,2662,41.0
15G,6-10,1,2663,20.0
15G,6-10,1,2669,38.0
15G,6-10,1,2671,
15G,6-10,1,2672,
15G,6-10,1,3112,6.0
15G,6-10,1,3113,
15G,6-10,1,3114,
15G,6-10,1,3119,5.0
15G,6-10,1,3121,
15G,6-10,1,3122,
15G,6-10,1,3212,
15G,6-10,1,3214,
15G,6-10,1,3215,
15G,6-10,1,3250,
15G,6-10,1,3312,
15G,6-10,1,3313,7.0
15G,6-10,1,3314,
15G,6-10,1,3321,5.0
15G,6-10,1,3322,9.0
15G,6-10,1,3323,10.0
15G,6-10,1,3324,5.0
15G,6-10,1,3331,
15G,6-10,1,3332,
15G,6-10,1,3333,52.0
15G,6-10,1,3334,
15G,6-10,1,3335,
15G,6-10,1,3339,
15G,6-10,1,3341,10.0
15G,6-10,1,3342,
15G,6-10,1,3343,13.0
15G,6-10,1,3351,
15G,6-10,1,3352,
15G,6-10,1,3353,59.0
15G,6-10,1,3355,
15G,6-10,1,3359,39.0
15G,6-10,1,3411,73.0
15G,6-10,1,3421,
15G,6-10,1,3422,14.0
15G,6-10,1,3423,46.0
15G,6-10,1,3424,21.0
15G,6-10,1,3431,8.0
15G,6-10,1,3432,
15G,6-10,1,3433,
15G,6-10,1,3449,22.0
15G,6-10,1,3451,
15G,6-10,1,3511,
15G,6-10,1,3512,10.0
15G,6-10,1,3513,
15G,6-10,1,3515,
15G,6-10,1,3522,
15G,6-10,1,4111,15.0
15G,6-10,1,4112,37.0
15G,6-10,1,4114,
15G,6-10,1,4116,20.0
15G,6-10,1,4117,22.0
15G,6-10,1,4119,58.0
15G,6-10,1,4211,
15G,6-10,1,4221,
15G,6-10,1,4222,8.0
15G,6-10,1,4223,
15G,6-10,1,4224,6.0
15G,6-10,1,4225,9.0
15G,6-10,1,4321,
15G,6-10,1,4322,27.0
15G,6-10,1,4323,
15G,6-10,1,4410,
15G,6-10,1,4420,6.0
15G,6-10,1,5111,
15G,6-10,1,5112,
15G,6-10,1,5113,
15G,6-10,1,5120,12.0
15G,6-10,1,5131,6.0
15G,6-10,1,5132,
15G,6-10,1,5141,
15G,6-10,1,5142,
15G,6-10,1,5143,5.0
15G,6-10,1,5149,8.0
15G,6-10,1,5151,
15G,6-10,1,5152,15.0
15G,6-10,1,5169,
15G,6-10,1,5221,8.0
15G,6-10,1,5222,29.0
15G,6-10,1,5223,31.0
15G,6-10,1,5226,
15G,6-10,1,5227,
15G,6-10,1,5230,
15G,6-10,1,5242,
15G,6-10,1,5311,162.0
15G,6-10,1,5312,119.0
15G,6-10,1,5321,38.0
15G,6-10,1,5323,16.0
15G,6-10,1,5330,39.0
15G,6-10,1,5341,15.0
15G,6-10,1,5342,78.0
15G,6-10,1,5343,55.0
15G,6-10,1,5349,14.0
15G,6-10,1,5350,5.0
15G,6-10,1,5411,
15G,6-10,1,5412,6.0
15G,6-10,1,5413,
15G,6-10,1,5414,
15G,6-10,1,5419,
15G,6-10,1,6111,
15G,6-10,1,6112,
15G,6-10,1,6113,10.0
15G,6-10,1,6121,6.0
15G,6-10,1,6122,
15G,6-10,1,6129,
15G,6-10,1,6130,
15G,6-10,1,6210,
15G,6-10,1,7111,8.0
15G,6-10,1,7113,
15G,6-10,1,7114,
15G,6-10,1,7119,
15G,6-10,1,7121,
15G,6-10,1,7125,
15G,6-10,1,7131,
15G,6-10,1,7134,
15G,6-10,1,7212,
15G,6-10,1,7223,8.0
15G,6-10,1,7231,
15G,6-10,1,7233,
15G,6-10,1,7319,
15G,6-10,1,7411,
15G,6-10,1,7412,
15G,6-10,1,7413,
15G,6-10,1,7531,
15G,6-10,1,7533,
15G,6-10,1,7611,
15G,6-10,1,7612,
15G,6-10,1,8129,
15G,6-10,1,8142,
15G,6-10,1,8159,
15G,6-10,1,8161,
15G,6-10,1,8163,
15G,6-10,1,8169,
15G,6-10,1,8172,
15G,6-10,1,8181,
15G,6-10,1,8191,
15G,6-10,1,8211,
15G,6-10,1,8212,
15G,6-10,1,8213,
15G,6-10,1,8214,
15G,6-10,1,8311,
15G,6-10,1,8321,
15G,6-10,1,8331,11.0
15G,6-10,1,8332,
15G,6-10,1,8344,
15G,6-10,1,8350,
15G,6-10,1,9111,68.0
15G,6-10,1,9119,8.0
15G,6-10,1,9120,
15G,6-10,1,9210,
15G,6-10,1,9310,
15G,6-10,1,9320,
15G,6-10,1,9332,
15G,6-10,1,9411,
15G,6-10,1,9412,17.0
15G,6-10,1,9413,
15G,6-10,1,9610,
15G,6-10,1,9621,
15G,6-10,1,9629,
15G,na,0,1112,18.0
15G,na,0,1113,
15G,na,0,1120,12.0
15G,na,0,1211,
15G,na,0,1212,10.0
15G,na,0,1221,
15G,na,0,1222,
15G,na,0,1230,14.0
15G,na,0,1241,
15G,na,0,1251,
15G,na,0,1252,
15G,na,0,1291,
15G,na,0,1292,15.0
15G,na,0,1322,
15G,na,0,1331,
15G,na,0,1332,
15G,na,0,1352,
15G,na,0,1362,
15G,na,0,1371,
15G,na,0,1372,
15G,na,0,1411,16.0
15G,na,0,1412,274.0
15G,na,0,1421,
15G,na,0,1422,17.0
15G,na,0,1492,
15G,na,0,1511,
15G,na,0,1512,
15G,na,0,1532,
15G,na,0,1540,
15G,na,0,1591,
15G,na,0,1592,5.0
15G,na,0,1611,
15G,na,0,1612,
15G,na,0,1712,
15G,na,0,1721,
15G,na,0,1722,6.0
15G,na,0,1732,5.0
15G,na,0,1742,
15G,na,0,1792,
15G,na,0,2134,
15G,na,0,2142,
15G,na,0,2144,
15G,na,0,2149,
15G,na,0,2161,
15G,na,0,2173,
15G,na,0,2181,
15G,na,0,2227,
15G,na,0,2241,
15G,na,0,2272,
15G,na,0,2273,
15G,na,0,2283,
15G,na,0,2312,
15G,na,0,2313,
15G,na,0,2314,
15G,na,0,2319,23.0
15G,na,0,2320,20.0
15G,na,0,2330,245.0
15G,na,0,2341,4052.0
15G,na,0,2342,43.0
15G,na,0,2343,106.0
15G,na,0,2351,348.0
15G,na,0,2352,11.0
15G,na,0,2359,376.0
15G,na,0,2411,
15G,na,0,2412,
15G,na,0,2419,8.0
15G,na,0,2421,26.0
15G,na,0,2422,138.0
15G,na,0,2423,12.0
15G,na,0,2431,
15G,na,0,2432,10.0
15G,na,0,2511,6.0
15G,na,0,2512,14.0
15G,na,0,2513,
15G,na,0,2519,6.0
15G,na,0,2619,
15G,na,0,2621,6.0
15G,na,0,2622,13.0
15G,na,0,2641,7.0
15G,na,0,2642,9.0
15G,na,0,2643,17.0
15G,na,0,2651,
15G,na,0,2652,20.0
15G,na,0,2653,
15G,na,0,2654,
15G,na,0,2655,
15G,na,0,2661,
15G,na,0,2662,
15G,na,0,2669,7.0
15G,na,0,2671,
15G,na,0,2672,9.0
15G,na,0,3112,
15G,na,0,3113,
15G,na,0,3114,
15G,na,0,3117,
15G,na,0,3119,
15G,na,0,3153,
15G,na,0,3211,
15G,na,0,3212,
15G,na,0,3213,
15G,na,0,3214,
15G,na,0,3215,
15G,na,0,3230,
15G,na,0,3250,
15G,na,0,3312,
15G,na,0,3313,18.0
15G,na,0,3314,
15G,na,0,3321,
15G,na,0,3322,12.0
15G,na,0,3323,6.0
15G,na,0,3331,
15G,na,0,3332,
15G,na,0,3333,10.0
15G,na,0,3334,
15G,na,0,3335,
15G,na,0,3339,
15G,na,0,3341,
15G,na,0,3342,
15G,na,0,3343,
15G,na,0,3353,
15G,na,0,3359,13.0
15G,na,0,3411,16.0
15G,na,0,3412,
15G,na,0,3421,
15G,na,0,3422,22.0
15G,na,0,3423,20.0
15G,na,0,3424,
15G,na,0,3431,
15G,na,0,3432,
15G,na,0,3433,
15G,na,0,3439,5.0
15G,na,0,3441,
15G,na,0,3449,22.0
15G,na,0,3451,
15G,na,0,3452,
15G,na,0,3511,
15G,na,0,3512,
15G,na,0,3513,
15G,na,0,3514,
15G,na,0,3515,
15G,na,0,4111,35.0
15G,na,0,4112,7.0
15G,na,0,4113,
15G,na,0,4114,
15G,na,0,4115,
15G,na,0,4116,18.0
15G,na,0,4117,
15G,na,0,4119,88.0
15G,na,0,4212,
15G,na,0,4221,8.0
15G,na,0,4222,11.0
15G,na,0,4223,
15G,na,0,4224,5.0
15G,na,0,4225,9.0
15G,na,0,4321,
15G,na,0,4322,25.0
15G,na,0,4323,
15G,na,0,4410,20.0
15G,na,0,4420,5.0
15G,na,0,4430,
15G,na,0,5111,
15G,na,0,5112,
15G,na,0,5113,10.0
15G,na,0,5120,40.0
15G,na,0,5131,21.0
15G,na,0,5132,
15G,na,0,5141,5.0
15G,na,0,5142,
15G,na,0,5149,7.0
15G,na,0,5151,7.0
15G,na,0,5152,38.0
15G,na,0,5169,
15G,na,0,5221,16.0
15G,na,0,5222,26.0
15G,na,0,5223,30.0
15G,na,0,5226,
15G,na,0,5227,
15G,na,0,5230,8.0
15G,na,0,5241,
15G,na,0,5311,131.0
15G,na,0,5312,113.0
15G,na,0,5321,63.0
15G,na,0,5322,
15G,na,0,5323,6.0
15G,na,0,5324,
15G,na,0,5330,57.0
15G,na,0,5341,
15G,na,0,5342,34.0
15G,na,0,5343,163.0
15G,na,0,5349,21.0
15G,na,0,5350,
15G,na,0,5412,
15G,na,0,5413,5.0
15G,na,0,5419,
15G,na,0,6111,11.0
15G,na,0,6112,6.0
15G,na,0,6113,7.0
15G,na,0,6121,10.0
15G,na,0,6129,
15G,na,0,6130,39.0
15G,na,0,6222,
15G,na,0,7111,6.0
15G,na,0,7112,
15G,na,0,7114,
15G,na,0,7119,
15G,na,0,7125,
15G,na,0,7131,
15G,na,0,7212,
15G,na,0,7213,
15G,na,0,7223,14.0
15G,na,0,7231,
15G,na,0,7233,
15G,na,0,7311,
15G,na,0,7321,
15G,na,0,7411,
15G,na,0,7523,
15G,na,0,7531,
15G,na,0,7532,
15G,na,0,7533,
15G,na,0,7611,
15G,na,0,7612,
15G,na,0,8111,
15G,na,0,8121,
15G,na,0,8131,
15G,na,0,8132,
15G,na,0,8141,
15G,na,0,8142,5.0
15G,na,0,8151,
15G,na,0,8159,
15G,na,0,8161,
15G,na,0,8162,
15G,na,0,8163,
15G,na,0,8169,5.0
15G,na,0,8189,
15G,na,0,8191,
15G,na,0,8211,
15G,na,0,8212,
15G,na,0,8213,
15G,na,0,8214,5.0
15G,na,0,8311,
15G,na,0,8321,41.0
15G,na,0,8329,
15G,na,0,8331,29.0
15G,na,0,8332,21.0
15G,na,0,8342,
15G,na,0,8344,
15G,na,0,8350,
15G,na,0,9111,119.0
15G,na,0,9119,5.0
15G,na,0,9120,5.0
15G,na,0,9210,
15G,na,0,9310,5.0
15G,na,0,9320,7.0
15G,na,0,9332,
15G,na,0,9411,8.0
15G,na,0,9412,64.0
15G,na,0,9413,6.0
15G,na,0,9610,
15G,na,0,9621,
15G,na,0,9622,5.0
15G,na,0,9629,33.0
15G,na,1,1112,
15G,na,1,1113,
15G,na,1,1120,
15G,na,1,1211,
15G,na,1,1222,
15G,na,1,1230,
15G,na,1,1251,
15G,na,1,1252,
15G,na,1,1291,
15G,na,1,1292,
15G,na,1,1312,
15G,na,1,1321,
15G,na,1,1332,
15G,na,1,1342,
15G,na,1,1361,
15G,na,1,1362,
15G,na,1,1372,
15G,na,1,1411,5.0
15G,na,1,1412,63.0
15G,na,1,1421,
15G,na,1,1422,5.0
15G,na,1,1491,
15G,na,1,1492,
15G,na,1,1522,
15G,na,1,1532,
15G,na,1,1592,6.0
15G,na,1,1611,
15G,na,1,1721,
15G,na,1,1722,
15G,na,1,1731,
15G,na,1,1742,
15G,na,1,1792,
15G,na,1,2131,
15G,na,1,2132,
15G,na,1,2143,
15G,na,1,2144,
15G,na,1,2149,
15G,na,1,2171,
15G,na,1,2221,15.0
15G,na,1,2227,
15G,na,1,2239,
15G,na,1,2241,
15G,na,1,2272,
15G,na,1,2273,
15G,na,1,2281,
15G,na,1,2282,
15G,na,1,2289,
15G,na,1,2311,
15G,na,1,2312,
15G,na,1,2319,15.0
15G,na,1,2320,15.0
15G,na,1,2330,80.0
15G,na,1,2341,1050.0
15G,na,1,2342,18.0
15G,na,1,2343,58.0
15G,na,1,2351,70.0
15G,na,1,2352,6.0
15G,na,1,2359,115.0
15G,na,1,2411,
15G,na,1,2412,
15G,na,1,2421,24.0
15G,na,1,2422,30.0
15G,na,1,2423,10.0
15G,na,1,2431,
15G,na,1,2432,6.0
15G,na,1,2511,8.0
15G,na,1,2512,7.0
15G,na,1,2513,
15G,na,1,2514,
15G,na,1,2619,
15G,na,1,2621,
15G,na,1,2622,
15G,na,1,2641,22.0
15G,na,1,2642,6.0
15G,na,1,2643,16.0
15G,na,1,2651,8.0
15G,na,1,2652,22.0
15G,na,1,2654,
15G,na,1,2661,9.0
15G,na,1,2662,
15G,na,1,2663,
15G,na,1,2669,12.0
15G,na,1,2672,
15G,na,1,3111,
15G,na,1,3113,
15G,na,1,3114,
15G,na,1,3115,
15G,na,1,3119,
15G,na,1,3121,
15G,na,1,3122,
15G,na,1,3155,
15G,na,1,3211,
15G,na,1,3214,
15G,na,1,3215,
15G,na,1,3230,6.0
15G,na,1,3240,
15G,na,1,3311,
15G,na,1,3312,
15G,na,1,3313,12.0
15G,na,1,3321,
15G,na,1,3322,14.0
15G,na,1,3323,
15G,na,1,3324,5.0
15G,na,1,3331,
15G,na,1,3332,
15G,na,1,3333,6.0
15G,na,1,3334,
15G,na,1,3335,8.0
15G,na,1,3341,
15G,na,1,3342,
15G,na,1,3343,
15G,na,1,3352,
15G,na,1,3353,
15G,na,1,3355,
15G,na,1,3359,8.0
15G,na,1,3411,12.0
15G,na,1,3412,
15G,na,1,3422,10.0
15G,na,1,3423,24.0
15G,na,1,3424,
15G,na,1,3431,6.0
15G,na,1,3432,
15G,na,1,3439,
15G,na,1,3441,
15G,na,1,3449,44.0
15G,na,1,3452,
15G,na,1,3511,
15G,na,1,3512,
15G,na,1,3513,
15G,na,1,3514,
15G,na,1,3515,
15G,na,1,4111,11.0
15G,na,1,4112,5.0
15G,na,1,4113,
15G,na,1,4114,
15G,na,1,4115,
15G,na,1,4116,7.0
15G,na,1,4117,7.0
15G,na,1,4119,29.0
15G,na,1,4212,
15G,na,1,4221,5.0
