grp,expband,fresh,ssyk4,n
15F,21+,1,3431,6.0
15F,21+,1,3432,
15F,21+,1,3439,
15F,21+,1,3449,13.0
15F,21+,1,3451,
15F,21+,1,3511,6.0
15F,21+,1,3512,6.0
15F,21+,1,3513,
15F,21+,1,3514,5.0
15F,21+,1,3515,
15F,21+,1,4111,15.0
15F,21+,1,4112,10.0
15F,21+,1,4113,
15F,21+,1,4114,9.0
15F,21+,1,4115,
15F,21+,1,4116,53.0
15F,21+,1,4117,10.0
15F,21+,1,4119,61.0
15F,21+,1,4222,
15F,21+,1,4224,
15F,21+,1,4225,8.0
15F,21+,1,4226,
15F,21+,1,4321,
15F,21+,1,4322,10.0
15F,21+,1,4323,
15F,21+,1,4410,13.0
15F,21+,1,4420,
15F,21+,1,4430,
15F,21+,1,5111,
15F,21+,1,5112,
15F,21+,1,5113,
15F,21+,1,5120,
15F,21+,1,5131,5.0
15F,21+,1,5141,
15F,21+,1,5142,
15F,21+,1,5143,17.0
15F,21+,1,5144,6.0
15F,21+,1,5149,
15F,21+,1,5151,
15F,21+,1,5152,32.0
15F,21+,1,5169,
15F,21+,1,5221,23.0
15F,21+,1,5222,14.0
15F,21+,1,5223,22.0
15F,21+,1,5227,
15F,21+,1,5230,
15F,21+,1,5242,6.0
15F,21+,1,5311,58.0
15F,21+,1,5312,107.0
15F,21+,1,5321,32.0
15F,21+,1,5323,6.0
15F,21+,1,5324,
15F,21+,1,5325,
15F,21+,1,5330,24.0
15F,21+,1,5341,24.0
15F,21+,1,5342,185.0
15F,21+,1,5343,57.0
15F,21+,1,5349,16.0
15F,21+,1,5350,5.0
15F,21+,1,5411,
15F,21+,1,5412,
15F,21+,1,5413,
15F,21+,1,5414,
15F,21+,1,6111,5.0
15F,21+,1,6113,18.0
15F,21+,1,6121,12.0
15F,21+,1,6122,
15F,21+,1,6129,
15F,21+,1,6130,23.0
15F,21+,1,6210,37.0
15F,21+,1,7111,12.0
15F,21+,1,7112,
15F,21+,1,7114,
15F,21+,1,7119,
15F,21+,1,7131,
15F,21+,1,7132,
15F,21+,1,7213,
15F,21+,1,7223,
15F,21+,1,7233,
15F,21+,1,7311,
15F,21+,1,7319,6.0
15F,21+,1,7321,
15F,21+,1,7322,
15F,21+,1,7411,5.0
15F,21+,1,7523,
15F,21+,1,7531,6.0
15F,21+,1,7533,
15F,21+,1,7534,
15F,21+,1,8122,
15F,21+,1,8129,
15F,21+,1,8131,
15F,21+,1,8142,
15F,21+,1,8161,
15F,21+,1,8172,
15F,21+,1,8191,
15F,21+,1,8193,
15F,21+,1,8212,
15F,21+,1,8213,
15F,21+,1,8214,
15F,21+,1,8311,7.0
15F,21+,1,8321,5.0
15F,21+,1,8329,
15F,21+,1,8331,15.0
15F,21+,1,8332,6.0
15F,21+,1,9111,16.0
15F,21+,1,9119,
15F,21+,1,9310,
15F,21+,1,9320,
15F,21+,1,9412,6.0
15F,21+,1,9413,
15F,21+,1,9520,
15F,21+,1,9621,
15F,21+,1,9622,
15F,21+,1,9629,8.0
15F,3-5,0,1292,
15F,3-5,0,1421,
15F,3-5,0,2341,9.0
15F,3-5,0,2342,43.0
15F,3-5,0,2343,
15F,3-5,0,2651,
15F,3-5,0,2654,
15F,3-5,0,3423,
15F,3-5,0,4119,
15F,3-5,0,4323,
15F,3-5,0,5113,
15F,3-5,0,5222,
15F,3-5,0,5223,
15F,3-5,0,5311,6.0
15F,3-5,0,5312,
15F,3-5,0,5342,
15F,3-5,0,5412,
15F,3-5,0,5413,
15F,3-5,0,7114,
15F,3-5,0,9412,
15F,3-5,1,1291,
15F,3-5,1,1292,
15F,3-5,1,1412,11.0
15F,3-5,1,1741,
15F,3-5,1,2319,
15F,3-5,1,2320,
15F,3-5,1,2330,
15F,3-5,1,2341,226.0
15F,3-5,1,2342,1061.0
15F,3-5,1,2343,9.0
15F,3-5,1,2351,6.0
15F,3-5,1,2359,5.0
15F,3-5,1,2641,
15F,3-5,1,2655,
15F,3-5,1,2661,
15F,3-5,1,3211,
15F,3-5,1,3333,
15F,3-5,1,3423,17.0
15F,3-5,1,4116,
15F,3-5,1,4119,
15F,3-5,1,4222,
15F,3-5,1,5120,
15F,3-5,1,5222,
15F,3-5,1,5311,7.0
15F,3-5,1,5312,11.0
15F,3-5,1,5323,
15F,3-5,1,5330,
15F,3-5,1,5342,
15F,3-5,1,5343,
15F,3-5,1,5350,
15F,3-5,1,5412,
15F,3-5,1,5413,
15F,3-5,1,8219,
15F,6-10,0,1422,
15F,6-10,0,1492,
15F,6-10,0,2330,
15F,6-10,0,2341,9.0
15F,6-10,0,2342,36.0
15F,6-10,0,2343,5.0
15F,6-10,0,2359,
15F,6-10,0,2419,
15F,6-10,0,2421,
15F,6-10,0,3313,
15F,6-10,0,3333,
15F,6-10,0,3412,
15F,6-10,0,3421,
15F,6-10,0,3423,
15F,6-10,0,3431,
15F,6-10,0,4119,
15F,6-10,0,4222,
15F,6-10,0,5221,
15F,6-10,0,5311,
15F,6-10,0,5342,
15F,6-10,0,5343,
15F,6-10,0,6122,
15F,6-10,1,1292,
15F,6-10,1,1412,25.0
15F,6-10,1,1422,
15F,6-10,1,1512,
15F,6-10,1,1522,
15F,6-10,1,2142,
15F,6-10,1,2319,
15F,6-10,1,2320,
15F,6-10,1,2330,
15F,6-10,1,2341,254.0
15F,6-10,1,2342,844.0
15F,6-10,1,2343,20.0
15F,6-10,1,2351,11.0
15F,6-10,1,2359,12.0
15F,6-10,1,2421,
15F,6-10,1,2511,5.0
15F,6-10,1,2621,
15F,6-10,1,2643,
15F,6-10,1,2661,
15F,6-10,1,2662,
15F,6-10,1,3119,
15F,6-10,1,3323,
15F,6-10,1,3355,
15F,6-10,1,3411,
15F,6-10,1,3422,
15F,6-10,1,3423,
15F,6-10,1,3439,
15F,6-10,1,4111,
15F,6-10,1,4116,
15F,6-10,1,4119,
15F,6-10,1,4225,
15F,6-10,1,4322,
15F,6-10,1,5131,
15F,6-10,1,5151,
15F,6-10,1,5152,
15F,6-10,1,5221,
15F,6-10,1,5222,
15F,6-10,1,5311,
15F,6-10,1,5312,10.0
15F,6-10,1,5341,
15F,6-10,1,5342,7.0
15F,6-10,1,5343,
15F,6-10,1,5349,
15F,6-10,1,6130,
15F,6-10,1,6210,
15F,6-10,1,7111,
15F,6-10,1,7114,
15F,6-10,1,7223,
15F,6-10,1,8311,
15F,6-10,1,9111,
15F,6-10,1,9413,
15F,na,0,1120,
15F,na,0,1230,
15F,na,0,1292,
15F,na,0,1372,
15F,na,0,1412,23.0
15F,na,0,1421,
15F,na,0,1422,19.0
15F,na,0,1511,
15F,na,0,1512,
15F,na,0,1532,
15F,na,0,1591,
15F,na,0,1592,
15F,na,0,1722,
15F,na,0,1741,
15F,na,0,1742,
15F,na,0,2142,
15F,na,0,2181,
15F,na,0,2319,
15F,na,0,2330,
15F,na,0,2341,30.0
15F,na,0,2342,209.0
15F,na,0,2343,33.0
15F,na,0,2351,9.0
15F,na,0,2352,
15F,na,0,2359,6.0
15F,na,0,2412,
15F,na,0,2419,
15F,na,0,2421,
15F,na,0,2422,25.0
15F,na,0,2423,
15F,na,0,2431,
15F,na,0,2432,
15F,na,0,2511,
15F,na,0,2641,
15F,na,0,2642,
15F,na,0,2643,
15F,na,0,2652,
15F,na,0,2661,
15F,na,0,2662,
15F,na,0,2663,
15F,na,0,2669,5.0
15F,na,0,3312,
15F,na,0,3313,
15F,na,0,3314,
15F,na,0,3322,
15F,na,0,3323,
15F,na,0,3333,7.0
15F,na,0,3334,
15F,na,0,3343,
15F,na,0,3353,
15F,na,0,3359,
15F,na,0,3411,9.0
15F,na,0,3412,
15F,na,0,3422,
15F,na,0,3423,9.0
15F,na,0,3449,
15F,na,0,3514,
15F,na,0,3515,
15F,na,0,4111,
15F,na,0,4112,
15F,na,0,4114,
15F,na,0,4116,6.0
15F,na,0,4117,
15F,na,0,4119,13.0
15F,na,0,4222,
15F,na,0,4224,
15F,na,0,4322,
15F,na,0,4410,
15F,na,0,4420,
15F,na,0,4430,
15F,na,0,5112,
15F,na,0,5120,
15F,na,0,5131,
15F,na,0,5149,
15F,na,0,5152,7.0
15F,na,0,5221,
15F,na,0,5223,
15F,na,0,5230,
15F,na,0,5242,
15F,na,0,5311,15.0
15F,na,0,5312,10.0
15F,na,0,5321,
15F,na,0,5330,6.0
15F,na,0,5341,5.0
15F,na,0,5342,11.0
15F,na,0,5343,15.0
15F,na,0,5349,
15F,na,0,6112,
15F,na,0,6113,
15F,na,0,6121,
15F,na,0,6130,
15F,na,0,7122,
15F,na,0,7223,
15F,na,0,8115,
15F,na,0,8132,
15F,na,0,8143,
15F,na,0,8163,
15F,na,0,8191,
15F,na,0,8213,
15F,na,0,8329,
15F,na,0,8331,
15F,na,0,9111,
15F,na,0,9412,
15F,na,0,9622,
15F,na,1,1411,
15F,na,1,1412,8.0
15F,na,1,1422,
15F,na,1,1591,
15F,na,1,1592,
15F,na,1,2183,
15F,na,1,2320,
15F,na,1,2341,20.0
15F,na,1,2342,46.0
15F,na,1,2343,5.0
15F,na,1,2351,
15F,na,1,2359,7.0
15F,na,1,2412,
15F,na,1,2421,
15F,na,1,2422,
15F,na,1,2423,
15F,na,1,2431,
15F,na,1,2511,
15F,na,1,2519,
15F,na,1,2651,
15F,na,1,2652,
15F,na,1,2662,
15F,na,1,2669,
15F,na,1,3313,
15F,na,1,3322,
15F,na,1,3332,
15F,na,1,3343,
15F,na,1,3411,
15F,na,1,3423,
15F,na,1,3511,
15F,na,1,3512,
15F,na,1,4112,
15F,na,1,4119,
15F,na,1,5131,
15F,na,1,5221,
15F,na,1,5223,
15F,na,1,5311,6.0
15F,na,1,5312,
15F,na,1,5321,
15F,na,1,5330,
15F,na,1,5341,
15F,na,1,5342,
15F,na,1,5343,10.0
15F,na,1,6111,
15F,na,1,6112,
15F,na,1,6121,
15F,na,1,6122,
15F,na,1,6130,8.0
15F,na,1,6210,18.0
15F,na,1,7131,
15F,na,1,7531,
15F,na,1,8331,
15F,na,1,9412,
15F,na,1,9629,
15G,0-2,0,1120,
15G,0-2,0,1221,
15G,0-2,0,1222,
15G,0-2,0,1252,
15G,0-2,0,1292,
15G,0-2,0,1331,
15G,0-2,0,1422,
15G,0-2,0,1521,
15G,0-2,0,1522,
15G,0-2,0,1532,
15G,0-2,0,1712,
15G,0-2,0,1732,
15G,0-2,0,1741,
15G,0-2,0,2142,
15G,0-2,0,2314,
15G,0-2,0,2319,
15G,0-2,0,2320,
15G,0-2,0,2330,9.0
15G,0-2,0,2341,85.0
15G,0-2,0,2342,16.0
15G,0-2,0,2343,31.0
15G,0-2,0,2351,5.0
15G,0-2,0,2352,
15G,0-2,0,2359,14.0
15G,0-2,0,2421,
15G,0-2,0,2422,5.0
15G,0-2,0,2423,38.0
15G,0-2,0,2431,
15G,0-2,0,2432,
15G,0-2,0,2512,
15G,0-2,0,2614,
15G,0-2,0,2619,
15G,0-2,0,2642,
15G,0-2,0,2643,
15G,0-2,0,2654,
15G,0-2,0,2655,
15G,0-2,0,2661,
15G,0-2,0,2662,
15G,0-2,0,2663,
15G,0-2,0,2669,
15G,0-2,0,3114,
15G,0-2,0,3119,
15G,0-2,0,3213,
15G,0-2,0,3215,
15G,0-2,0,3312,
15G,0-2,0,3313,
15G,0-2,0,3321,
15G,0-2,0,3322,5.0
15G,0-2,0,3323,
15G,0-2,0,3324,
15G,0-2,0,3332,
15G,0-2,0,3333,9.0
15G,0-2,0,3341,
15G,0-2,0,3342,
15G,0-2,0,3343,
15G,0-2,0,3354,
15G,0-2,0,3359,
15G,0-2,0,3411,9.0
15G,0-2,0,3412,
15G,0-2,0,3421,
15G,0-2,0,3422,
15G,0-2,0,3423,10.0
15G,0-2,0,3424,
15G,0-2,0,3449,
15G,0-2,0,3512,
15G,0-2,0,4111,8.0
15G,0-2,0,4112,13.0
15G,0-2,0,4113,
15G,0-2,0,4114,
15G,0-2,0,4119,18.0
15G,0-2,0,4211,
15G,0-2,0,4221,
15G,0-2,0,4222,12.0
15G,0-2,0,4223,
15G,0-2,0,4224,
15G,0-2,0,4225,6.0
15G,0-2,0,4226,
15G,0-2,0,4321,
15G,0-2,0,4322,9.0
15G,0-2,0,4323,
15G,0-2,0,4410,
15G,0-2,0,4420,
15G,0-2,0,4430,
15G,0-2,0,5111,
15G,0-2,0,5112,
15G,0-2,0,5120,
15G,0-2,0,5131,6.0
15G,0-2,0,5132,
15G,0-2,0,5141,
15G,0-2,0,5152,
15G,0-2,0,5221,
15G,0-2,0,5222,34.0
15G,0-2,0,5223,49.0
15G,0-2,0,5225,
15G,0-2,0,5227,
15G,0-2,0,5230,
15G,0-2,0,5241,
15G,0-2,0,5242,
15G,0-2,0,5311,76.0
15G,0-2,0,5312,38.0
15G,0-2,0,5321,18.0
15G,0-2,0,5323,
15G,0-2,0,5324,
15G,0-2,0,5330,28.0
15G,0-2,0,5341,
15G,0-2,0,5342,20.0
15G,0-2,0,5343,26.0
15G,0-2,0,5349,
15G,0-2,0,5350,
15G,0-2,0,5412,
15G,0-2,0,5413,
15G,0-2,0,5414,
15G,0-2,0,6112,
15G,0-2,0,6113,
15G,0-2,0,7125,
15G,0-2,0,7132,
15G,0-2,0,7134,
15G,0-2,0,7214,
15G,0-2,0,7223,
15G,0-2,0,7531,
15G,0-2,0,8129,
15G,0-2,0,8151,
15G,0-2,0,8161,
15G,0-2,0,8189,
15G,0-2,0,8213,
15G,0-2,0,8214,
15G,0-2,0,8219,
15G,0-2,0,8311,
15G,0-2,0,8321,
15G,0-2,0,8329,
15G,0-2,0,8332,
15G,0-2,0,8342,
15G,0-2,0,8344,
15G,0-2,0,9111,9.0
15G,0-2,0,9119,5.0
15G,0-2,0,9120,
15G,0-2,0,9320,
15G,0-2,0,9332,
15G,0-2,0,9411,
15G,0-2,0,9412,12.0
15G,0-2,0,9413,5.0
15G,0-2,0,9610,
15G,0-2,0,9621,
15G,0-2,0,9622,
15G,0-2,0,9629,
15G,0-2,1,1120,
15G,0-2,1,1212,
15G,0-2,1,1221,8.0
15G,0-2,1,1222,11.0
15G,0-2,1,1230,
15G,0-2,1,1252,
15G,0-2,1,1291,
15G,0-2,1,1292,17.0
15G,0-2,1,1311,
15G,0-2,1,1331,
15G,0-2,1,1332,
15G,0-2,1,1341,
15G,0-2,1,1342,
15G,0-2,1,1372,
15G,0-2,1,1411,
15G,0-2,1,1412,30.0
15G,0-2,1,1422,5.0
15G,0-2,1,1511,
15G,0-2,1,1512,7.0
15G,0-2,1,1521,
15G,0-2,1,1522,
15G,0-2,1,1532,30.0
15G,0-2,1,1592,6.0
15G,0-2,1,1722,
15G,0-2,1,1731,
15G,0-2,1,1742,
15G,0-2,1,1792,
15G,0-2,1,2141,
15G,0-2,1,2149,
15G,0-2,1,2181,
15G,0-2,1,2182,
15G,0-2,1,2219,
15G,0-2,1,2221,
15G,0-2,1,2235,
15G,0-2,1,2239,
15G,0-2,1,2241,
15G,0-2,1,2273,
15G,0-2,1,2289,
15G,0-2,1,2312,78.0
15G,0-2,1,2313,5.0
15G,0-2,1,2314,56.0
15G,0-2,1,2319,111.0
15G,0-2,1,2320,60.0
15G,0-2,1,2330,93.0
15G,0-2,1,2341,5209.0
15G,0-2,1,2342,104.0
15G,0-2,1,2343,201.0
15G,0-2,1,2351,50.0
15G,0-2,1,2352,17.0
15G,0-2,1,2359,120.0
15G,0-2,1,2411,
15G,0-2,1,2412,
15G,0-2,1,2415,
15G,0-2,1,2419,
15G,0-2,1,2421,28.0
15G,0-2,1,2422,48.0
15G,0-2,1,2423,176.0
15G,0-2,1,2432,6.0
15G,0-2,1,2511,5.0
15G,0-2,1,2512,5.0
15G,0-2,1,2519,5.0
15G,0-2,1,2619,
15G,0-2,1,2622,
15G,0-2,1,2623,
15G,0-2,1,2643,
15G,0-2,1,2651,
15G,0-2,1,2652,5.0
15G,0-2,1,2653,
15G,0-2,1,2661,31.0
15G,0-2,1,2662,15.0
15G,0-2,1,2663,5.0
15G,0-2,1,2669,20.0
15G,0-2,1,2671,
15G,0-2,1,2672,
15G,0-2,1,3119,
15G,0-2,1,3215,
15G,0-2,1,3312,8.0
15G,0-2,1,3313,
15G,0-2,1,3314,
15G,0-2,1,3321,5.0
15G,0-2,1,3322,
15G,0-2,1,3324,
15G,0-2,1,3333,24.0
15G,0-2,1,3341,
15G,0-2,1,3342,
15G,0-2,1,3343,7.0
15G,0-2,1,3351,
15G,0-2,1,3352,
15G,0-2,1,3353,14.0
15G,0-2,1,3359,15.0
15G,0-2,1,3411,53.0
15G,0-2,1,3421,
15G,0-2,1,3422,7.0
15G,0-2,1,3423,32.0
15G,0-2,1,3424,6.0
15G,0-2,1,3431,
15G,0-2,1,3432,
15G,0-2,1,3449,7.0
15G,0-2,1,3511,
15G,0-2,1,3512,
15G,0-2,1,3521,
15G,0-2,1,4111,
15G,0-2,1,4112,68.0
15G,0-2,1,4113,
15G,0-2,1,4114,
15G,0-2,1,4116,11.0
15G,0-2,1,4117,
15G,0-2,1,4119,46.0
15G,0-2,1,4211,
15G,0-2,1,4221,
15G,0-2,1,4222,19.0
15G,0-2,1,4223,
15G,0-2,1,4225,
15G,0-2,1,4322,11.0
15G,0-2,1,4323,
15G,0-2,1,4420,5.0
15G,0-2,1,5111,
15G,0-2,1,5112,
15G,0-2,1,5120,
15G,0-2,1,5131,
15G,0-2,1,5132,
15G,0-2,1,5141,
15G,0-2,1,5152,
15G,0-2,1,5169,
15G,0-2,1,5221,
15G,0-2,1,5222,20.0
15G,0-2,1,5223,27.0
15G,0-2,1,5227,
15G,0-2,1,5230,
15G,0-2,1,5311,165.0
15G,0-2,1,5312,302.0
15G,0-2,1,5321,53.0
15G,0-2,1,5323,9.0
15G,0-2,1,5324,
15G,0-2,1,5330,16.0
15G,0-2,1,5341,9.0
15G,0-2,1,5342,59.0
15G,0-2,1,5343,28.0
15G,0-2,1,5349,
15G,0-2,1,5412,17.0
15G,0-2,1,5413,6.0
15G,0-2,1,5414,
15G,0-2,1,5419,
15G,0-2,1,6111,
15G,0-2,1,6112,
15G,0-2,1,6113,
15G,0-2,1,6121,
15G,0-2,1,6122,
15G,0-2,1,6130,
15G,0-2,1,7113,
15G,0-2,1,7131,
15G,0-2,1,7134,
15G,0-2,1,7223,
15G,0-2,1,7233,
15G,0-2,1,7323,
15G,0-2,1,7412,
15G,0-2,1,7420,
15G,0-2,1,7534,
15G,0-2,1,7619,
15G,0-2,1,8129,
15G,0-2,1,8131,
15G,0-2,1,8163,
15G,0-2,1,8171,
15G,0-2,1,8192,
15G,0-2,1,8193,
15G,0-2,1,8211,
15G,0-2,1,8213,
15G,0-2,1,8214,
15G,0-2,1,8219,
15G,0-2,1,8311,
15G,0-2,1,8321,
15G,0-2,1,8329,
15G,0-2,1,8331,
15G,0-2,1,8342,
15G,0-2,1,8344,
15G,0-2,1,9111,16.0
15G,0-2,1,9119,
15G,0-2,1,9120,
15G,0-2,1,9210,
15G,0-2,1,9320,
15G,0-2,1,9412,10.0
15G,0-2,1,9413,
15G,0-2,1,9520,
15G,0-2,1,9621,
15G,0-2,1,9622,
15G,0-2,1,9629,
15G,11-20,0,1111,
15G,11-20,0,1112,
15G,11-20,0,1113,
15G,11-20,0,1120,21.0
15G,11-20,0,1211,
15G,11-20,0,1212,10.0
15G,11-20,0,1221,25.0
15G,11-20,0,1222,29.0
15G,11-20,0,1230,5.0
15G,11-20,0,1241,
15G,11-20,0,1242,
15G,11-20,0,1251,6.0
15G,11-20,0,1252,14.0
15G,11-20,0,1291,
15G,11-20,0,1292,22.0
15G,11-20,0,1311,
15G,11-20,0,1312,
15G,11-20,0,1322,6.0
15G,11-20,0,1331,
15G,11-20,0,1332,
15G,11-20,0,1341,
15G,11-20,0,1342,
15G,11-20,0,1351,
15G,11-20,0,1352,
15G,11-20,0,1362,6.0
15G,11-20,0,1371,
15G,11-20,0,1372,
15G,11-20,0,1380,
15G,11-20,0,1411,5.0
15G,11-20,0,1412,44.0
15G,11-20,0,1421,
15G,11-20,0,1422,83.0
15G,11-20,0,1491,
15G,11-20,0,1492,10.0
15G,11-20,0,1512,8.0
15G,11-20,0,1522,7.0
15G,11-20,0,1532,9.0
15G,11-20,0,1540,
15G,11-20,0,1591,
15G,11-20,0,1592,11.0
15G,11-20,0,1711,
15G,11-20,0,1712,
15G,11-20,0,1721,
15G,11-20,0,1722,5.0
15G,11-20,0,1732,8.0
15G,11-20,0,1742,
15G,11-20,0,1791,
15G,11-20,0,1792,
15G,11-20,0,2113,
15G,11-20,0,2122,
15G,11-20,0,2131,
15G,11-20,0,2142,
15G,11-20,0,2143,
15G,11-20,0,2149,6.0
15G,11-20,0,2161,
15G,11-20,0,2172,5.0
15G,11-20,0,2173,
15G,11-20,0,2179,
15G,11-20,0,2181,
15G,11-20,0,2183,
15G,11-20,0,2211,
15G,11-20,0,2221,12.0
15G,11-20,0,2222,
15G,11-20,0,2223,
15G,11-20,0,2224,
15G,11-20,0,2227,
15G,11-20,0,2228,
15G,11-20,0,2233,
15G,11-20,0,2235,
15G,11-20,0,2239,5.0
15G,11-20,0,2241,
15G,11-20,0,2242,
15G,11-20,0,2272,
15G,11-20,0,2273,
15G,11-20,0,2284,
15G,11-20,0,2289,
15G,11-20,0,2311,16.0
15G,11-20,0,2312,86.0
15G,11-20,0,2313,
15G,11-20,0,2319,76.0
15G,11-20,0,2320,27.0
15G,11-20,0,2330,71.0
15G,11-20,0,2341,983.0
15G,11-20,0,2342,67.0
15G,11-20,0,2343,743.0
15G,11-20,0,2351,84.0
15G,11-20,0,2352,12.0
15G,11-20,0,2359,110.0
15G,11-20,0,2411,
15G,11-20,0,2412,
15G,11-20,0,2413,
15G,11-20,0,2419,7.0
15G,11-20,0,2421,46.0
15G,11-20,0,2422,84.0
15G,11-20,0,2423,110.0
15G,11-20,0,2431,17.0
15G,11-20,0,2432,20.0
15G,11-20,0,2511,
15G,11-20,0,2512,37.0
15G,11-20,0,2514,
15G,11-20,0,2515,
15G,11-20,0,2516,
15G,11-20,0,2519,
15G,11-20,0,2615,
15G,11-20,0,2619,
15G,11-20,0,2621,
15G,11-20,0,2622,
15G,11-20,0,2623,
15G,11-20,0,2641,
15G,11-20,0,2642,8.0
15G,11-20,0,2643,6.0
15G,11-20,0,2651,
15G,11-20,0,2652,
15G,11-20,0,2654,
15G,11-20,0,2655,
15G,11-20,0,2661,23.0
15G,11-20,0,2662,10.0
15G,11-20,0,2663,
15G,11-20,0,2669,16.0
15G,11-20,0,2671,
15G,11-20,0,2672,6.0
15G,11-20,0,3111,
15G,11-20,0,3112,6.0
15G,11-20,0,3113,5.0
15G,11-20,0,3114,
15G,11-20,0,3117,
15G,11-20,0,3119,
15G,11-20,0,3121,6.0
15G,11-20,0,3122,
15G,11-20,0,3153,
15G,11-20,0,3212,
15G,11-20,0,3213,
15G,11-20,0,3214,
15G,11-20,0,3230,
15G,11-20,0,3312,
15G,11-20,0,3313,25.0
15G,11-20,0,3314,
15G,11-20,0,3322,43.0
15G,11-20,0,3323,
15G,11-20,0,3324,5.0
15G,11-20,0,3331,
15G,11-20,0,3332,
15G,11-20,0,3333,53.0
15G,11-20,0,3334,
15G,11-20,0,3335,5.0
15G,11-20,0,3339,
15G,11-20,0,3341,10.0
15G,11-20,0,3342,
15G,11-20,0,3343,7.0
15G,11-20,0,3353,8.0
15G,11-20,0,3359,21.0
15G,11-20,0,3411,23.0
15G,11-20,0,3412,7.0
15G,11-20,0,3422,28.0
15G,11-20,0,3423,23.0
15G,11-20,0,3424,10.0
15G,11-20,0,3431,
15G,11-20,0,3432,
15G,11-20,0,3439,
15G,11-20,0,3441,
15G,11-20,0,3449,28.0
15G,11-20,0,3451,
15G,11-20,0,3452,
15G,11-20,0,3511,
15G,11-20,0,3512,11.0
15G,11-20,0,3513,5.0
15G,11-20,0,3514,
15G,11-20,0,3515,
15G,11-20,0,3521,
15G,11-20,0,4111,60.0
15G,11-20,0,4112,14.0
15G,11-20,0,4113,
15G,11-20,0,4114,11.0
15G,11-20,0,4116,6.0
15G,11-20,0,4117,5.0
15G,11-20,0,4119,103.0
15G,11-20,0,4211,
15G,11-20,0,4221,
15G,11-20,0,4222,12.0
15G,11-20,0,4223,
15G,11-20,0,4224,
15G,11-20,0,4225,11.0
15G,11-20,0,4226,
15G,11-20,0,4321,
15G,11-20,0,4322,16.0
15G,11-20,0,4323,
15G,11-20,0,4410,
15G,11-20,0,4420,
15G,11-20,0,4430,
15G,11-20,0,5112,
15G,11-20,0,5120,31.0
15G,11-20,0,5131,13.0
15G,11-20,0,5132,
15G,11-20,0,5141,10.0
15G,11-20,0,5143,
15G,11-20,0,5144,
15G,11-20,0,5149,
15G,11-20,0,5151,
15G,11-20,0,5152,29.0
15G,11-20,0,5161,
15G,11-20,0,5169,5.0
15G,11-20,0,5221,13.0
15G,11-20,0,5222,26.0
15G,11-20,0,5223,36.0
15G,11-20,0,5224,
15G,11-20,0,5225,
15G,11-20,0,5226,
15G,11-20,0,5230,10.0
15G,11-20,0,5241,
15G,11-20,0,5311,150.0
15G,11-20,0,5312,102.0
15G,11-20,0,5321,26.0
15G,11-20,0,5323,
15G,11-20,0,5330,46.0
15G,11-20,0,5341,7.0
15G,11-20,0,5342,46.0
15G,11-20,0,5343,90.0
15G,11-20,0,5349,9.0
15G,11-20,0,5411,
15G,11-20,0,5412,6.0
15G,11-20,0,5413,
15G,11-20,0,5419,
15G,11-20,0,6111,
15G,11-20,0,6112,9.0
15G,11-20,0,6113,9.0
15G,11-20,0,6121,9.0
15G,11-20,0,6122,
15G,11-20,0,6130,
15G,11-20,0,6210,
15G,11-20,0,7111,13.0
15G,11-20,0,7112,6.0
15G,11-20,0,7113,
15G,11-20,0,7114,5.0
15G,11-20,0,7115,
15G,11-20,0,7119,5.0
15G,11-20,0,7122,
15G,11-20,0,7125,
15G,11-20,0,7126,
15G,11-20,0,7131,17.0
15G,11-20,0,7132,
15G,11-20,0,7134,
15G,11-20,0,7212,
15G,11-20,0,7213,
15G,11-20,0,7222,
15G,11-20,0,7223,17.0
15G,11-20,0,7231,
15G,11-20,0,7233,
15G,11-20,0,7322,
15G,11-20,0,7323,
15G,11-20,0,7411,
15G,11-20,0,7412,
15G,11-20,0,7522,
15G,11-20,0,7523,
15G,11-20,0,7531,
15G,11-20,0,7533,
15G,11-20,0,7611,
15G,11-20,0,7612,5.0
15G,11-20,0,7619,
15G,11-20,0,8116,
15G,11-20,0,8121,
15G,11-20,0,8142,
15G,11-20,0,8151,
15G,11-20,0,8159,
15G,11-20,0,8161,
15G,11-20,0,8162,
15G,11-20,0,8163,
15G,11-20,0,8169,
15G,11-20,0,8173,
15G,11-20,0,8181,
15G,11-20,0,8211,
15G,11-20,0,8212,
15G,11-20,0,8213,
15G,11-20,0,8214,
15G,11-20,0,8219,
15G,11-20,0,8321,16.0
15G,11-20,0,8329,8.0
15G,11-20,0,8331,10.0
15G,11-20,0,8332,15.0
15G,11-20,0,8341,
15G,11-20,0,8342,
15G,11-20,0,9111,113.0
15G,11-20,0,9119,10.0
15G,11-20,0,9120,9.0
15G,11-20,0,9210,
15G,11-20,0,9310,
15G,11-20,0,9320,10.0
15G,11-20,0,9332,
15G,11-20,0,9411,
15G,11-20,0,9412,45.0
15G,11-20,0,9413,8.0
15G,11-20,0,9610,
15G,11-20,0,9621,8.0
15G,11-20,0,9629,6.0
15G,11-20,1,1112,
15G,11-20,1,1113,
15G,11-20,1,1120,11.0
15G,11-20,1,1211,
15G,11-20,1,1212,11.0
15G,11-20,1,1221,90.0
15G,11-20,1,1222,99.0
15G,11-20,1,1230,46.0
15G,11-20,1,1241,
15G,11-20,1,1242,6.0
15G,11-20,1,1251,11.0
15G,11-20,1,1252,12.0
