"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.80957516229852e-05,3.17768475474821e-07,-3.50729975838603e-06,-1.59253325089806e-06,3.59273365042515e-06,6.31856185142566e-06
"q1_x_high_x_young",3.17768475474821e-07,7.23115432267541e-06,4.63267704493198e-06,2.56774216912197e-06,-7.50736479502709e-07,7.10690938058668e-08
"q2_x_high_x_young",-3.50729975838603e-06,4.63267704493198e-06,5.53978906305334e-06,2.80264222766521e-06,-9.83650133121396e-07,1.19860744911251e-06
"q3_x_high_x_young",-1.59253325089806e-06,2.56774216912197e-06,2.80264222766521e-06,4.2693920086826e-06,-7.62637983656719e-07,-2.29257965165054e-06
"interim_x_high_x_young",3.59273365042515e-06,-7.50736479502709e-07,-9.83650133121396e-07,-7.62637983656719e-07,3.96804973771313e-05,5.54635130906112e-05
"post_x_high_x_young",6.31856185142566e-06,7.10690938058668e-08,1.19860744911251e-06,-2.29257965165054e-06,5.54635130906112e-05,0.000129160949853803
