"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.8788695883887e-05,1.91158863794332e-06,-2.85879576409498e-06,-5.30826246938639e-07,5.4319229459743e-06,1.13379887966421e-05
"q1_x_high_x_young",1.91158863794332e-06,1.23328147986532e-05,6.06302466074302e-06,2.03055125683912e-06,2.77105819116509e-06,5.67928276706894e-06
"q2_x_high_x_young",-2.85879576409498e-06,6.06302466074302e-06,8.14680086584217e-06,3.57138880210237e-06,1.2430403970771e-06,4.09232611078856e-06
"q3_x_high_x_young",-5.30826246938639e-07,2.03055125683912e-06,3.57138880210237e-06,6.93624439485376e-06,1.5076164187791e-06,9.23136981447153e-07
"interim_x_high_x_young",5.4319229459743e-06,2.77105819116509e-06,1.2430403970771e-06,1.5076164187791e-06,3.1423966180794e-05,4.60038277696311e-05
"post_x_high_x_young",1.13379887966421e-05,5.67928276706894e-06,4.09232611078856e-06,9.23136981447153e-07,4.60038277696311e-05,0.000104547900168523
