year_month,age_group,exposure_quartile,n_emp,share_of_coded
2023-03,41-49,1,188176,0.1855892569368147
2023-03,41-49,2,279393,0.27555235132720146
2023-03,41-49,3,217561,0.21457031889523817
2023-03,41-49,4,328808,0.3242880728407457
2023-03,50+,1,383338,0.21057587038645328
2023-03,50+,2,523241,0.28742762000343874
2023-03,50+,3,387195,0.21269460406816643
2023-03,50+,4,526653,0.2893019055419415
2023-04,22-25,1,91156,0.2781945249794
2023-04,22-25,2,156052,0.4762474440748314
2023-04,22-25,3,34506,0.10530716879787591
2023-04,22-25,4,45956,0.1402508621478927
2023-04,26-30,1,115088,0.21897457461038058
2023-04,26-30,2,186336,0.35453606227060924
2023-04,26-30,3,81332,0.15474801979538677
2023-04,26-30,4,142821,0.2717413433236234
2023-04,31-34,1,103528,0.20184437815601178
2023-04,31-34,2,160764,0.31343510557407733
2023-04,31-34,3,91381,0.1781618607552982
2023-04,31-34,4,157237,0.3065586555146127
2023-04,35-40,1,135846,0.19234069304155021
2023-04,35-40,2,210921,0.29863736375761385
2023-04,35-40,3,138052,0.19546410903355335
2023-04,35-40,4,221459,0.31355783416728256
2023-04,41-49,1,188942,0.18607623983037244
2023-04,41-49,2,280214,0.2759638802798106
2023-04,41-49,3,217617,0.2143163144412897
2023-04,41-49,4,328628,0.32364356544852724
2023-04,50+,1,385155,0.21122346236361003
2023-04,50+,2,524557,0.28767313353602625
2023-04,50+,3,387613,0.2125714580289649
2023-04,50+,4,526123,0.2885319460713988
2023-05,22-25,1,93119,0.2797660179181964
2023-05,22-25,2,158879,0.4773348635705401
2023-05,22-25,3,34751,0.10440564104721102
2023-05,22-25,4,46097,0.13849347746405244
2023-05,26-30,1,117050,0.21983573828560052
2023-05,26-30,2,189089,0.3551347280366161
2023-05,26-30,3,82172,0.15433013486889677
2023-05,26-30,4,144132,0.2706993988088866
2023-05,31-34,1,105030,0.2023968504483255
2023-05,31-34,2,162814,0.31374884136812026
2023-05,31-34,3,92348,0.17795814857852008
2023-05,31-34,4,158739,0.3058961596050342
2023-05,35-40,1,137323,0.19256538834760856
2023-05,35-40,2,213128,0.29886527448241823
2023-05,35-40,3,139038,0.19497029969542465
2023-05,35-40,4,223635,0.3135990374745486
2023-05,41-49,1,190824,0.18609295871069792
2023-05,41-49,2,283051,0.27603340280060035
2023-05,41-49,3,219291,0.2138541850533877
2023-05,41-49,4,332257,0.324019453435314
2023-05,50+,1,389089,0.21137559914534698
2023-05,50+,2,528875,0.2873154214022894
2023-05,50+,3,390743,0.2122741473977684
2023-05,50+,4,532040,0.28903483205459524
2023-06,22-25,1,98458,0.2769447140064414
2023-06,22-25,2,169356,0.4763680857347791
2023-06,22-25,3,37709,0.10606866095664037
2023-06,22-25,4,49992,0.14061853930213916
2023-06,26-30,1,120597,0.22015228491262145
2023-06,26-30,2,195730,0.35730910989450315
2023-06,26-30,3,84334,0.15395343827641664
2023-06,26-30,4,147128,0.26858516691645873
2023-06,31-34,1,106866,0.20280333394060848
2023-06,31-34,2,166642,0.3162423331511508
2023-06,31-34,3,93378,0.17720668609947168
2023-06,31-34,4,160058,0.30374764680876903
2023-06,35-40,1,139516,0.19346268193113242
2023-06,35-40,2,216971,0.30086722355342566
2023-06,35-40,3,140040,0.19418929712460065
2023-06,35-40,4,224625,0.31148079739084134
2023-06,41-49,1,192628,0.1867326630934759
2023-06,41-49,2,286314,0.2775514239931134
2023-06,41-49,3,220446,0.21369929941807206
2023-06,41-49,4,332183,0.32201661349533867
2023-06,50+,1,391630,0.2116385818491126
2023-06,50+,2,532485,0.28775724601262603
2023-06,50+,3,393435,0.21261401182188702
2023-06,50+,4,532916,0.28799016031637437
2023-07,22-25,1,101072,0.27543957181944034
2023-07,22-25,2,176162,0.48007347090050906
2023-07,22-25,3,38856,0.10588966284051146
2023-07,22-25,4,50858,0.1385972944395391
2023-07,26-30,1,119874,0.2208258726263899
2023-07,26-30,2,195334,0.3598345012563462
2023-07,26-30,3,82920,0.15275106660477042
2023-07,26-30,4,144716,0.26658855951249344
2023-07,31-34,1,105697,0.20396832901391926
2023-07,31-34,2,164384,0.31721931366665185
2023-07,31-34,3,91255,0.1760989419204443
2023-07,31-34,4,156867,0.30271341539898455
2023-07,35-40,1,137398,0.19404386811038912
2023-07,35-40,2,213603,0.3016663441970294
2023-07,35-40,3,137067,0.1935764048260288
2023-07,35-40,4,220009,0.31071338286655265
2023-07,41-49,1,190188,0.1877821352827573
2023-07,41-49,2,282017,0.27844950494267445
2023-07,41-49,3,215347,0.2126228757163225
2023-07,41-49,4,325260,0.3211454840582458
2023-07,50+,1,383171,0.21236110549193415
2023-07,50+,2,520410,0.28842173053038317
2023-07,50+,3,381966,0.21169327015962094
2023-07,50+,4,518790,0.2875238938180617
2023-08,22-25,1,99312,0.2763418210756829
2023-08,22-25,2,171651,0.477629590879874
2023-08,22-25,3,37696,0.10489146615986933
2023-08,22-25,4,50722,0.14113712188457375
2023-08,26-30,1,117973,0.21958514966849943
2023-08,26-30,2,191389,0.3562355980597632
2023-08,26-30,3,82517,0.15359029434866933
2023-08,26-30,4,145375,0.27058895792306803
2023-08,31-34,1,104099,0.20299562804447616
2023-08,31-34,2,161362,0.3146598961806815
2023-08,31-34,3,90869,0.17719680039936508
2023-08,31-34,4,156484,0.30514767537547727
2023-08,35-40,1,135334,0.1931414202103899
2023-08,35-40,2,209884,0.29953517844324024
2023-08,35-40,3,136248,0.19444583194781212
2023-08,35-40,4,219233,0.3128775693985577
2023-08,41-49,1,187326,0.18712446694909582
2023-08,41-49,2,277137,0.27683884456440416
2023-08,41-49,3,213433,0.2132033799597833
2023-08,41-49,4,323181,0.3228333085267167
2023-08,50+,1,374630,0.21213176483911608
2023-08,50+,2,508466,0.287915516484761
2023-08,50+,3,373263,0.21135771011169152
2023-08,50+,4,509666,0.28859500856443143
2023-09,22-25,1,99683,0.2735357715188901
2023-09,22-25,2,172964,0.47462296665422693
2023-09,22-25,3,38778,0.10640901806686717
2023-09,22-25,4,52999,0.14543224376001582
2023-09,26-30,1,119072,0.21814131406545412
2023-09,26-30,2,194165,0.3557125793261128
2023-09,26-30,3,84353,0.15453569491873195
2023-09,26-30,4,148258,0.2716104116897012
2023-09,31-34,1,105383,0.20216663980908092
2023-09,31-34,2,164449,0.3154787940176646
2023-09,31-34,3,92522,0.1774941105151285
2023-09,31-34,4,158914,0.304860455658126
2023-09,35-40,1,137402,0.19286413102217906
2023-09,35-40,2,214266,0.30075418041657487
2023-09,35-40,3,138577,0.19451341817921505
2023-09,35-40,4,222184,0.3118682703820311
2023-09,41-49,1,190418,0.18718126162399784
2023-09,41-49,2,282721,0.27791528882562727
2023-09,41-49,3,216841,0.2131551216366589
2023-09,41-49,4,327312,0.32174832791371605
2023-09,50+,1,381495,0.21205511615380895
2023-09,50+,2,518910,0.28843764747473233
2023-09,50+,3,381042,0.21180331477340378
2023-09,50+,4,517590,0.28770392159805497
2023-10,22-25,1,92822,0.2757733490201671
2023-10,22-25,2,158715,0.4715408748975008
2023-10,22-25,3,35929,0.10674474431649375
2023-10,22-25,4,49122,0.14594103176583836
2023-10,26-30,1,116208,0.21801644954073363
2023-10,26-30,2,188322,0.35330866902803626
2023-10,26-30,3,82825,0.15538699945968662
2023-10,26-30,4,145669,0.2732878819715435
2023-10,31-34,1,104379,0.20208045349472045
2023-10,31-34,2,162402,0.3144144876694507
2023-10,31-34,3,91884,0.17788980914656105
2023-10,31-34,4,157857,0.30561524968926784
2023-10,35-40,1,136717,0.19258302437485209
2023-10,35-40,2,213091,0.3001653726095629
2023-10,35-40,3,138344,0.19487485772884527
2023-10,35-40,4,221760,0.31237674528673975
2023-10,41-49,1,190056,0.18674134119380986
2023-10,41-49,2,282205,0.277283222795382
2023-10,41-49,3,217446,0.21365364775239498
2023-10,41-49,4,328043,0.3223217882584132
2023-10,50+,1,381952,0.21147653533541513
2023-10,50+,2,519014,0.28736407326202024
2023-10,50+,3,383390,0.21227271720594423
2023-10,50+,4,521764,0.2888866741966204
2023-11,22-25,1,90576,0.2745550938008675
2023-11,22-25,2,155962,0.47275394739634014
2023-11,22-25,3,35176,0.10662592717209102
2023-11,22-25,4,48187,0.14606503163070134
2023-11,26-30,1,114656,0.21738001118600045
2023-11,26-30,2,186252,0.35312117851150354
2023-11,26-30,3,82036,0.15553470030050526
2023-11,26-30,4,144501,0.2739641100019907
2023-11,31-34,1,103494,0.20185443793445104
2023-11,31-34,2,161157,0.31432020845848385
2023-11,31-34,3,91312,0.17809469569898345
2023-11,31-34,4,156753,0.3057306579080817
2023-11,35-40,1,135893,0.19232472993188326
2023-11,35-40,2,211897,0.29989059994537076
2023-11,35-40,3,138039,0.1953618905688095
2023-11,35-40,4,220752,0.3124227795539365
2023-11,41-49,1,189136,0.1865515153069377
2023-11,41-49,2,281065,0.27722433407571506
2023-11,41-49,3,216987,0.21402194004264913
2023-11,41-49,4,326666,0.3222022105746981
2023-11,50+,1,380097,0.21087528079477474
2023-11,50+,2,518220,0.2875050000748971
2023-11,50+,3,383875,0.2129712899999057
2023-11,50+,4,520281,0.2886484291304225
2023-12,22-25,1,90397,0.2730548725600952
2023-12,22-25,2,156755,0.47349709114414995
2023-12,22-25,3,35340,0.10674866639682473
2023-12,22-25,4,48566,0.1466993698989301
2023-12,26-30,1,114385,0.21613353664642984
2023-12,26-30,2,186377,0.35216435860953493
2023-12,26-30,3,82713,0.15628844006326137
2023-12,26-30,4,145758,0.2754136646807739
2023-12,31-34,1,103367,0.20056774524033125
2023-12,31-34,2,161361,0.31309617130926787
2023-12,31-34,3,92359,0.17920841644482044
2023-12,31-34,4,158285,0.3071276670055804
2023-12,35-40,1,135788,0.19094384939133027
2023-12,35-40,2,212372,0.29863557297357346
2023-12,35-40,3,139433,0.19606941520739207
2023-12,35-40,4,223548,0.3143511624277042
2023-12,41-49,1,189522,0.18489842986284957
2023-12,41-49,2,282863,0.275962287050027
2023-12,41-49,3,220290,0.21491581512693583
2023-12,41-49,4,332331,0.32422346796018753
2023-12,50+,1,382035,0.20838753913044902
2023-12,50+,2,523191,0.2853834988553372
2023-12,50+,3,394127,0.21498332779684184
2023-12,50+,4,533938,0.29124563421737193
2024-01,22-25,1,89383,0.2868508124171617
2024-01,22-25,2,154992,0.49740533566965445
2024-01,22-25,3,30710,0.09855552453297646
2024-01,22-25,4,36516,0.11718832738020737
2024-01,26-30,1,110019,0.2224817394258536
2024-01,26-30,2,184388,0.37287162189489353
2024-01,26-30,3,72836,0.14728983150929814
2024-01,26-30,4,127265,0.2573568071699548
2024-01,31-34,1,101193,0.20168936493351963
2024-01,31-34,2,160209,0.3193150856940129
2024-01,31-34,3,88056,0.17550580295658794
2024-01,31-34,4,152269,0.30348974641587956
2024-01,35-40,1,137272,0.19177932915235246
2024-01,35-40,2,216058,0.3018493086572569
2024-01,35-40,3,138079,0.19290676896983855
2024-01,35-40,4,224372,0.3134645932205521
2024-01,41-49,1,184097,0.18452361860621758
2024-01,41-49,2,278786,0.27943204689241524
2024-01,41-49,3,212341,0.21283307005797403
2024-01,41-49,4,322464,0.3232112644433931
2024-01,50+,1,386943,0.2072380101577651
2024-01,50+,2,532483,0.28518597664988704
2024-01,50+,3,399798,0.21412286043436415
2024-01,50+,4,547919,0.2934531527579837
2024-02,22-25,1,86099,0.28774768813269297
2024-02,22-25,2,148453,0.4961382541767346
2024-02,22-25,3,29459,0.09845363064264397
2024-02,22-25,4,35206,0.11766042704792842
2024-02,26-30,1,107602,0.22187900807905014
2024-02,26-30,2,180398,0.3719868524696984
2024-02,26-30,3,71493,0.14742101377851277
2024-02,26-30,4,125465,0.2587131256727387
2024-02,31-34,1,99853,0.20110812585345025
2024-02,31-34,2,158282,0.31878658003601107
2024-02,31-34,3,87197,0.1756184115654342
2024-02,31-34,4,151182,0.3044868825451045
2024-02,35-40,1,135659,0.19100041534378498
2024-02,35-40,2,214348,0.3017902021105096
2024-02,35-40,3,136998,0.19288565374407782
2024-02,35-40,4,223250,0.31432372880162757
2024-02,41-49,1,182073,0.18394482251390146
2024-02,41-49,2,276581,0.2794244229277124
2024-02,41-49,3,210776,0.2129429070218544
2024-02,41-49,4,320394,0.32368784753653174
2024-02,50+,1,382784,0.20674911771473262
2024-02,50+,2,528491,0.285448315421169
2024-02,50+,3,396079,0.21393000698914683
2024-02,50+,4,544088,0.29387255987495153
2024-03,22-25,1,86056,0.2873303016340458
2024-03,22-25,2,148549,0.49598667120753787
2024-03,22-25,3,29849,0.09966210576223197
2024-03,22-25,4,35048,0.11702092139618434
2024-03,26-30,1,108623,0.22324504073462073
2024-03,26-30,2,180793,0.37157085193314754
2024-03,26-30,3,71872,0.14771335322794124
2024-03,26-30,4,125276,0.2574707541042905
2024-03,31-34,1,100778,0.2025574440031516
2024-03,31-34,2,158415,0.3184041903169269
2024-03,31-34,3,87211,0.17528862697174832
2024-03,31-34,4,151124,0.30374973870817323
2024-03,35-40,1,136790,0.1917805914508393
2024-03,35-40,2,214955,0.3013684994174659
2024-03,35-40,3,137671,0.19301575996511805
2024-03,35-40,4,223847,0.3138351491665767
2024-03,41-49,1,183490,0.18442095699089
2024-03,41-49,2,277832,0.27924161165563766
2024-03,41-49,3,211900,0.2129750982961992
2024-03,41-49,4,321730,0.32336233305727313
2024-03,50+,1,384652,0.20670524356323272
2024-03,50+,2,529599,0.2845972210877481
2024-03,50+,3,398857,0.21433876161283527
2024-03,50+,4,547764,0.2943587737361839
2024-04,22-25,1,87865,0.29023062541702177
2024-04,22-25,2,149576,0.49407085901526715
2024-04,22-25,3,29948,0.09892251488065745
2024-04,22-25,4,35353,0.11677600068705367
2024-04,26-30,1,109228,0.22385539205640037
2024-04,26-30,2,181627,0.37223224166905766
2024-04,26-30,3,71691,0.14692585153912366
2024-04,26-30,4,125394,0.2569865147354183
2024-04,31-34,1,100895,0.20263865066900177
2024-04,31-34,2,158833,0.31900198029346905
2024-04,31-34,3,87396,0.17552710752632023
2024-04,31-34,4,150782,0.30283226151120896
2024-04,35-40,1,137113,0.19215665939782609
2024-04,35-40,2,215086,0.3014317186790517
2024-04,35-40,3,137522,0.19272985139051613
2024-04,35-40,4,223827,0.3136817705326061
2024-04,41-49,1,183781,0.1845589158302244
2024-04,41-49,2,278364,0.2795422706708777
2024-04,41-49,3,211868,0.21276480364737368
2024-04,41-49,4,321772,0.3231340098515242
2024-04,50+,1,386307,0.20731230875074996
2024-04,50+,2,530204,0.28453487860401866
2024-04,50+,3,399114,0.21418520708852498
2024-04,50+,4,547781,0.29396760555670637
2024-05,22-25,1,89609,0.2912380599513135
2024-05,22-25,2,152590,0.4959325019581842
2024-05,22-25,3,30242,0.098289473256566
2024-05,22-25,4,35242,0.11453996483393622
2024-05,26-30,1,110686,0.22476414040702278
2024-05,26-30,2,183985,0.37360849947406255
2024-05,26-30,3,72138,0.14648677846052627
2024-05,26-30,4,125645,0.2551405816583884
2024-05,31-34,1,101919,0.20300042026598256
2024-05,31-34,2,160676,0.3200315498254203
2024-05,31-34,3,87733,0.17474500212124774
2024-05,31-34,4,151735,0.3022230277873494
2024-05,35-40,1,138386,0.19237003283410298
2024-05,35-40,2,217268,0.30202370394259453
2024-05,35-40,3,138328,0.19228940717901954
2024-05,35-40,4,225392,0.31331685604428294
2024-05,41-49,1,185407,0.18455031742650616
2024-05,41-49,2,280732,0.2794348633642631
2024-05,41-49,3,213514,0.21252744758829514
2024-05,41-49,4,324989,0.3234873716209356
2024-05,50+,1,390151,0.20730702934543963
2024-05,50+,2,535202,0.28437998805523496
2024-05,50+,3,402845,0.2140519958597149
2024-05,50+,4,553798,0.2942609867396105
2024-06,22-25,1,95567,0.29063179502775033
2024-06,22-25,2,162822,0.4951630806660078
2024-06,22-25,3,32586,0.09909830456929979
2024-06,22-25,4,37850,0.11510681973694215
2024-06,26-30,1,114050,0.2250199272359937
2024-06,26-30,2,190471,0.3757980759365801
2024-06,26-30,3,74198,0.14639218378830568
2024-06,26-30,4,128125,0.2527898130391205
2024-06,31-34,1,103673,0.20306577949970522
2024-06,31-34,2,163996,0.3212212974914747
2024-06,31-34,3,89456,0.17521873941070124
2024-06,31-34,4,153414,0.30049418359811886
2024-06,35-40,1,140122,0.1924723664889679
2024-06,35-40,2,220609,0.3030297619129381
2024-06,35-40,3,140278,0.19268664896546892
2024-06,35-40,4,227002,0.31181122263262506
2024-06,41-49,1,187103,0.184919288126514
2024-06,41-49,2,283558,0.28024854493288753
2024-06,41-49,3,215107,0.21259644853920057
2024-06,41-49,4,326041,0.3222357184013979
2024-06,50+,1,392220,0.20690255449905706
2024-06,50+,2,539180,0.28442639165468764
2024-06,50+,3,406906,0.2146496630487821
2024-06,50+,4,557369,0.2940213907974732
2024-07,22-25,1,97820,0.28979668016602134
2024-07,22-25,2,168046,0.49784474458371725
2024-07,22-25,3,33302,0.09865885343374405
2024-07,22-25,4,38379,0.1136997218165174
2024-07,26-30,1,112735,0.22563651975157667
2024-07,26-30,2,188979,0.37823713900858835
2024-07,26-30,3,72419,0.14494496938740792
2024-07,26-30,4,125498,0.2511813718524271
2024-07,31-34,1,101455,0.20341406004078105
2024-07,31-34,2,160926,0.32265153049256057
2024-07,31-34,3,86863,0.17415756243972563
2024-07,31-34,4,149517,0.29977684702693275
2024-07,35-40,1,137242,0.19318512929730003
2024-07,35-40,2,215810,0.30377932960500664
2024-07,35-40,3,136174,0.19168178689417623
2024-07,35-40,4,221191,0.3113537542035171
2024-07,41-49,1,183405,0.18535512123046574
2024-07,41-49,2,277820,0.28077402350125674
2024-07,41-49,3,209829,0.21206008414529262
2024-07,41-49,4,318425,0.32181077112298495
2024-07,50+,1,382368,0.20727428846495774
2024-07,50+,2,524942,0.2845608930019558
2024-07,50+,3,394770,0.21399717250740483
2024-07,50+,4,542664,0.29416764602568163
2024-08,22-25,1,95709,0.2909893009920677
2024-08,22-25,2,163684,0.4976574067599245
2024-08,22-25,3,32005,0.09730654983597287
2024-08,22-25,4,37511,0.11404674241203494
2024-08,26-30,1,111190,0.22554393025359745
2024-08,26-30,2,185741,0.3767672915660891
2024-08,26-30,3,71511,0.1450568575983902
2024-08,26-30,4,124544,0.25263192058192324
2024-08,31-34,1,100059,0.20301626012961033
2024-08,31-34,2,158429,0.3214469770442842
2024-08,31-34,3,85995,0.17448088917384583
2024-08,31-34,4,148379,0.30105587365225966
2024-08,35-40,1,135093,0.1926325290639228
2024-08,35-40,2,212154,0.3025157600395837
2024-08,35-40,3,134849,0.1922846032861875
2024-08,35-40,4,219203,0.31256710761030604
2024-08,41-49,1,180487,0.18483373494469438
2024-08,41-49,2,273566,0.28015439080864696
2024-08,41-49,3,207375,0.21236928855904302
2024-08,41-49,4,315055,0.32264258568761567
2024-08,50+,1,373406,0.20728172208708356
2024-08,50+,2,513201,0.28488344337480753
2024-08,50+,3,384744,0.2135755689053547
2024-08,50+,4,530091,0.29425926563275423
2024-09,22-25,1,96371,0.2889338610061762
2024-09,22-25,2,166127,0.49807219523895185
2024-09,22-25,3,32871,0.09855189782334953
2024-09,22-25,4,38171,0.11444204593152246
2024-09,26-30,1,112507,0.2248467140447507
2024-09,26-30,2,188906,0.3775311168490643
2024-09,26-30,3,73058,0.14600737051633583
2024-09,26-30,4,125901,0.25161479858984914
2024-09,31-34,1,101515,0.2028377098510612
2024-09,31-34,2,161293,0.3222804781067548
2024-09,31-34,3,87698,0.17522988207179593
2024-09,31-34,4,149968,0.2996519299703881
2024-09,35-40,1,137465,0.19277127018829082
2024-09,35-40,2,216734,0.30393255354445875
2024-09,35-40,3,137203,0.19240385977262625
2024-09,35-40,4,221697,0.3108923164946242
2024-09,41-49,1,183652,0.18527762588955496
2024-09,41-49,2,278501,0.2809661974161291
2024-09,41-49,3,210557,0.21242077992304478
2024-09,41-49,4,318516,0.32133539677127115
2024-09,50+,1,379357,0.2071485828862989
2024-09,50+,2,522052,0.2850674483216551
2024-09,50+,3,392431,0.21428766447081024
2024-09,50+,4,537488,0.29349630432123575
2024-10,22-25,1,88184,0.2923843595720202
2024-10,22-25,2,149112,0.4943982652692447
2024-10,22-25,3,29693,0.0984506122286582
2024-10,22-25,4,34614,0.11476676293007695
2024-10,26-30,1,108845,0.22415046469339298
2024-10,26-30,2,181603,0.373984995541497
2024-10,26-30,3,71327,0.14688759424122044
2024-10,26-30,4,123814,0.25497694552388955
2024-10,31-34,1,100052,0.20228462829299854
2024-10,31-34,2,158563,0.3205818725864823
2024-10,31-34,3,86983,0.17586179009724834
2024-10,31-34,4,149012,0.3012717090232709
2024-10,35-40,1,136525,0.19256673366479776
2024-10,35-40,2,214177,0.3020938679078952
2024-10,35-40,3,136933,0.19314221234881343
2024-10,35-40,4,221340,0.3121971860784936
2024-10,41-49,1,183140,0.18485415255665788
2024-10,41-49,2,276953,0.27954522285150196
2024-10,41-49,3,210892,0.2128659055420918
2024-10,41-49,4,319742,0.3227347190497483
2024-10,50+,1,378601,0.2059652514798613
2024-10,50+,2,522090,0.28402565800175067
2024-10,50+,3,395062,0.21492030971956486
2024-10,50+,4,542426,0.29508878079882317
2024-11,22-25,1,87072,0.2926170256382682
2024-11,22-25,2,146929,0.4937744276002057
2024-11,22-25,3,29285,0.09841613372630334
2024-11,22-25,4,34277,0.11519241303522279
2024-11,26-30,1,107987,0.22448792920295113
2024-11,26-30,2,179350,0.3728403428426504
2024-11,26-30,3,70734,0.14704482191598567
2024-11,26-30,4,122966,0.25562690603841287
2024-11,31-34,1,99366,0.20236773879519446
2024-11,31-34,2,157038,0.3198219206259661
2024-11,31-34,3,86494,0.17615276049505416
2024-11,31-34,4,148119,0.3016575800837853
2024-11,35-40,1,135551,0.19218832189853155
2024-11,35-40,2,212733,0.30161930404379395
2024-11,35-40,3,136586,0.1936557763117412
2024-11,35-40,4,220433,0.3125365977459333
2024-11,41-49,1,182002,0.18433307608010907
2024-11,41-49,2,276035,0.2795704478839403
2024-11,41-49,3,210674,0.2133723061840029
2024-11,41-49,4,318643,0.32272416985194774
2024-11,50+,1,376828,0.20555794361323065
2024-11,50+,2,520280,0.28381035088446627
2024-11,50+,3,395344,0.2156583365881226
2024-11,50+,4,540744,0.29497336891418047
2024-12,22-25,1,87549,0.2920753432883622
2024-12,22-25,2,147879,0.4933444093038152
2024-12,22-25,3,29564,0.09862951545965278
2024-12,22-25,4,34756,0.1159507319481698
2024-12,26-30,1,107876,0.22332679834631014
2024-12,26-30,2,179855,0.37233899399843906
2024-12,26-30,3,71278,0.14756097308510044
2024-12,26-30,4,124032,0.25677323457015033
2024-12,31-34,1,99576,0.20124535417411918
2024-12,31-34,2,157837,0.3189921564109871
2024-12,31-34,3,87398,0.17663334000270817
2024-12,31-34,4,149988,0.30312914941218555
2024-12,35-40,1,135630,0.1906506270680877
2024-12,35-40,2,214223,0.3011262204704487
2024-12,35-40,3,138066,0.19407483209306642
2024-12,35-40,4,223487,0.31414832036839724
2024-12,41-49,1,182615,0.1829868292370096
2024-12,41-49,2,277742,0.2783075208824331
2024-12,41-49,3,214019,0.2144547720969009
2024-12,41-49,4,323592,0.3242508777836564
2024-12,50+,1,379104,0.20314493549640308
2024-12,50+,2,526261,0.28199981245060085
2024-12,50+,3,405965,0.2175385480997227
2024-12,50+,4,554845,0.2973167039532734
2025-01,22-25,1,84121,0.2994684960181701
2025-01,22-25,2,143938,0.5124154061395296
2025-01,22-25,3,26263,0.09349557317346681
2025-01,22-25,4,26579,0.0946205246688335
2025-01,26-30,1,107844,0.23338159201719136
2025-01,26-30,2,186340,0.403252159197391
2025-01,26-30,3,62457,0.13516110393362374
2025-01,26-30,4,105452,0.2282051448517939
2025-01,31-34,1,96556,0.2028086890403996
2025-01,31-34,2,156317,0.32833222010779384
2025-01,31-34,3,81366,0.17090322499338367
2025-01,31-34,4,141855,0.29795586585842293
2025-01,35-40,1,138797,0.19137154872289822
2025-01,35-40,2,221868,0.3059087932163662
2025-01,35-40,3,138250,0.1906173520388818
2025-01,35-40,4,226360,0.3121023060218538
2025-01,41-49,1,179596,0.1825207118872818
2025-01,41-49,2,278127,0.2826562842996171
2025-01,41-49,3,208447,0.21184154898086946
2025-01,41-49,4,317806,0.3229814548322317
2025-01,50+,1,383917,0.2023399561291166
2025-01,50+,2,536236,0.2826182969622417
2025-01,50+,3,410447,0.21632235085533466
2025-01,50+,4,566786,0.298719396053307
2025-02,22-25,1,81933,0.2991259839070053
2025-02,22-25,2,140108,0.5115148151934226
2025-02,22-25,3,25726,0.09392204681863983
2025-02,22-25,4,26141,0.09543715408093228
2025-02,26-30,1,106027,0.23237368446429588
2025-02,26-30,2,183784,0.4027895274372203
2025-02,26-30,3,61965,0.13580536427353498
2025-02,26-30,4,104502,0.22903142382494882
2025-02,31-34,1,95361,0.2019320561659993
2025-02,31-34,2,155084,0.3283987269266035
2025-02,31-34,3,80633,0.1707447225263265
2025-02,31-34,4,141165,0.29892449438107077
2025-02,35-40,1,137899,0.1911912730741395
2025-02,35-40,2,220587,0.305834772939653
2025-02,35-40,3,137443,0.19055904789105763
2025-02,35-40,4,225333,0.3124149060951499
2025-02,41-49,1,178295,0.18218575907071416
2025-02,41-49,2,276745,0.2827841380522437
2025-02,41-49,3,207188,0.21170926302107815
2025-02,41-49,4,316416,0.323320839855964
2025-02,50+,1,380680,0.20202449045441181
2025-02,50+,2,532739,0.28272124887094907
2025-02,50+,3,407694,0.21636065097016122
2025-02,50+,4,563213,0.29889360970447787
2025-03,22-25,1,81914,0.29868477186790104
2025-03,22-25,2,140270,0.5114695039908987
2025-03,22-25,3,26022,0.09488457569580928
2025-03,22-25,4,26043,0.09496114844539087
2025-03,26-30,1,106475,0.23302511353066696
2025-03,26-30,2,184263,0.4032674946654265
2025-03,26-30,3,62071,0.1358450511571921
2025-03,26-30,4,104116,0.22786234064671446
2025-03,31-34,1,95847,0.2027486683956018
2025-03,31-34,2,155401,0.3287254250768925
2025-03,31-34,3,80796,0.17091073702558288
2025-03,31-34,4,140694,0.29761516950192285
2025-03,35-40,1,138335,0.19148753569584578
2025-03,35-40,2,220937,0.30582774911651484
2025-03,35-40,3,137766,0.19069990850235943
2025-03,35-40,4,225385,0.31198480668527995
2025-03,41-49,1,179478,0.1826775981312692
2025-03,41-49,2,277651,0.28260075217433345
2025-03,41-49,3,208010,0.21171824506226558
2025-03,41-49,4,317346,0.3230034046321318
2025-03,50+,1,381654,0.20155240994269033
2025-03,50+,2,534611,0.282329375381554
2025-03,50+,3,409980,0.21651143975512946
2025-03,50+,4,567327,0.2996067749206262
2025-04,22-25,1,84019,0.3021353260165993
2025-04,22-25,2,141622,0.5092777721839444
2025-04,22-25,3,26070,0.09374865148660116
2025-04,22-25,4,26373,0.0948382503128551
2025-04,26-30,1,107534,0.23445509151758948
2025-04,26-30,2,184838,0.40300007631008056
2025-04,26-30,3,61993,0.1351625949787967
2025-04,26-30,4,104290,0.22738223719353326
2025-04,31-34,1,96449,0.20365979065794726
2025-04,31-34,2,155650,0.3286674451358696
2025-04,31-34,3,80786,0.17058611129294163
2025-04,31-34,4,140694,0.2970866529132415
2025-04,35-40,1,139022,0.1921122089407863
2025-04,35-40,2,221683,0.3063400815311269
2025-04,35-40,3,137787,0.19040558280936917
2025-04,35-40,4,225158,0.3111421267187176
2025-04,41-49,1,180219,0.1831992859843941
2025-04,41-49,2,278261,0.28286260892194215
2025-04,41-49,3,207890,0.21132788198411762
2025-04,41-49,4,317362,0.32261022310954607
2025-04,50+,1,382909,0.2020161039295403
2025-04,50+,2,535447,0.2824924898625014
2025-04,50+,3,410484,0.21656419255074552
2025-04,50+,4,566598,0.29892721365721275
2025-05,22-25,1,85887,0.3022795823053451
2025-05,22-25,2,144995,0.510310384998469
2025-05,22-25,3,26619,0.09368565907979066
2025-05,22-25,4,26630,0.09372437361639525
