"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.60799348439054e-05,1.96681858122866e-06,-1.66778268253855e-05,-1.66342399965367e-05,1.59021651962489e-05,2.99477443968563e-05
"q1_x_high_x_young",1.96681858122866e-06,0.000130292171503021,5.71012175402753e-05,-4.18356588764194e-05,7.16220003851571e-06,2.36232707506255e-05
"q2_x_high_x_young",-1.66778268253855e-05,5.71012175402753e-05,8.33465482749326e-05,4.23100672259063e-05,-3.47680870550412e-06,-2.99637222972878e-06
"q3_x_high_x_young",-1.66342399965367e-05,-4.18356588764194e-05,4.23100672259063e-05,0.000139489136563547,-1.85576232394346e-05,-3.80573606991625e-05
"interim_x_high_x_young",1.59021651962489e-05,7.16220003851571e-06,-3.47680870550412e-06,-1.85576232394346e-05,9.33659676038264e-05,0.000114222432411868
"post_x_high_x_young",2.99477443968563e-05,2.36232707506255e-05,-2.99637222972878e-06,-3.80573606991625e-05,0.000114222432411868,0.000240047433061077
