"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",9.32551061333081e-05,1.31281951101374e-05,-1.49923191502907e-05,-2.43183481641194e-05,7.48903367280922e-06,-7.31743864492634e-07
"q1_x_high_x_young",1.31281951101374e-05,5.08702624948215e-05,4.3079419763201e-05,1.69791754721841e-05,2.84851017291331e-05,0.0001104401595081
"q2_x_high_x_young",-1.49923191502907e-05,4.3079419763201e-05,5.53267002581745e-05,3.94246129250868e-05,3.06513486739722e-05,0.000125916701343367
"q3_x_high_x_young",-2.43183481641194e-05,1.69791754721841e-05,3.94246129250868e-05,5.20839610316012e-05,2.08254034235279e-05,8.97490763238847e-05
"interim_x_high_x_young",7.48903367280922e-06,2.84851017291331e-05,3.06513486739722e-05,2.08254034235279e-05,6.10744819039785e-05,0.000149941785979418
"post_x_high_x_young",-7.31743864492634e-07,0.0001104401595081,0.000125916701343367,8.97490763238847e-05,0.000149941785979418,0.000549875765142091
