"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.89085827092793e-05,1.92595509403624e-06,-2.87983196021734e-06,-5.39537561981659e-07,5.43811663744823e-06,1.13968969608926e-05
"q1_x_high_x_young",1.92595509403624e-06,1.24097372441317e-05,6.10876380176481e-06,2.03516889304592e-06,2.79078534691308e-06,5.72087789482528e-06
"q2_x_high_x_young",-2.87983196021734e-06,6.10876380176481e-06,8.19202604999464e-06,3.59455690515829e-06,1.26270775877963e-06,4.15127696722643e-06
"q3_x_high_x_young",-5.39537561981659e-07,2.03516889304592e-06,3.59455690515829e-06,6.97947516480356e-06,1.51422766072016e-06,9.31436529473304e-07
"interim_x_high_x_young",5.43811663744823e-06,2.79078534691308e-06,1.26270775877963e-06,1.51422766072016e-06,3.16668869414031e-05,4.64106758693336e-05
"post_x_high_x_young",1.13968969608926e-05,5.72087789482528e-06,4.15127696722643e-06,9.31436529473304e-07,4.64106758693336e-05,0.000105517943941402
