"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",3.18701563504433e-05,1.7378038136254e-06,-2.11255520058188e-06,1.30219318657574e-06,6.51599750326781e-06,9.1309997993901e-06
"q1_x_high_x_young",1.7378038136254e-06,1.60598762651525e-05,1.07246341629913e-05,1.08434830473001e-05,1.74257002392776e-06,-6.53971315625335e-07
"q2_x_high_x_young",-2.11255520058188e-06,1.07246341629913e-05,1.06677834294234e-05,9.52504922278311e-06,8.02025665224544e-07,-8.37027114878353e-07
"q3_x_high_x_young",1.30219318657574e-06,1.08434830473001e-05,9.52504922278311e-06,1.53018499855675e-05,4.00208996458941e-06,6.98587107358275e-07
"interim_x_high_x_young",6.51599750326781e-06,1.74257002392776e-06,8.02025665224544e-07,4.00208996458941e-06,2.84579509839388e-05,3.73332769902109e-05
"post_x_high_x_young",9.1309997993901e-06,-6.53971315625335e-07,-8.37027114878353e-07,6.98587107358275e-07,3.73332769902109e-05,8.65485470483324e-05
