"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.54407194807434e-05,1.95613735010655e-06,-1.64561541559094e-05,-1.6253030839531e-05,1.57218385565206e-05,2.92748951923022e-05
"q1_x_high_x_young",1.95613735010655e-06,0.000130658920324662,5.78371212413034e-05,-4.04994028090982e-05,7.33857079203379e-06,2.12158555311447e-05
"q2_x_high_x_young",-1.64561541559094e-05,5.78371212413034e-05,8.35611491295985e-05,4.24548888802334e-05,-3.27835495435035e-06,-4.70366317853888e-06
"q3_x_high_x_young",-1.6253030839531e-05,-4.04994028090982e-05,4.24548888802334e-05,0.000138837500511666,-1.81331193113637e-05,-3.92901201039549e-05
"interim_x_high_x_young",1.57218385565206e-05,7.33857079203379e-06,-3.27835495435035e-06,-1.81331193113637e-05,9.26371977875724e-05,0.000112910102347906
"post_x_high_x_young",2.92748951923022e-05,2.12158555311447e-05,-4.70366317853888e-06,-3.92901201039549e-05,0.000112910102347906,0.000241341479092871
