"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.9575357340895e-05,1.99216869598074e-06,-3.28657908045273e-06,-7.42846177943597e-07,6.15674093944703e-06,1.23502486341555e-05
"q1_x_high_x_young",1.99216869598074e-06,1.20685442473449e-05,5.66822701278529e-06,1.53119393668559e-06,2.37585731167381e-06,4.97230890667391e-06
"q2_x_high_x_young",-3.28657908045273e-06,5.66822701278529e-06,8.10314842897984e-06,3.23625759406401e-06,5.09636551286023e-07,2.98836124297597e-06
"q3_x_high_x_young",-7.42846177943597e-07,1.53119393668559e-06,3.23625759406401e-06,6.5125769634578e-06,7.96046516952104e-07,-3.78464624831414e-07
"interim_x_high_x_young",6.15674093944703e-06,2.37585731167381e-06,5.09636551286023e-07,7.96046516952104e-07,3.2593807748765e-05,4.71511808948366e-05
"post_x_high_x_young",1.23502486341555e-05,4.97230890667391e-06,2.98836124297597e-06,-3.78464624831414e-07,4.71511808948366e-05,0.000107302683142774
