spec,age_group,gamma1,se1,p1,gamma2,se2,p2,n_obs,n_emp_total,n_employers,estimator,fe,vcov,elapsed_s
STEP1_stayer_OLSp1,22-25,-0.0541305441603961,0.0025299754354979,3.10258130678873e-101,-0.0375370193353659,0.0025538288353323,7.81714428754268e-49,5449704,8893504,22805,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,37.0
STEP1_stayer_OLSp1,26-30,-0.0235463795974206,0.0021046278276953,4.8429902727867897e-29,-0.070809999923551,0.0020505997153625,6.46340738145186e-260,8699262,19140178,37666,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,57.0
STEP1_stayer_OLSp1,31-34,-2.41512564892188e-05,0.0021788578882185,0.991156158445023,-0.0254559800749618,0.0021215746609319,3.79874262581765e-33,8141718,18754882,36657,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,55.2
STEP1_stayer_OLSp1,35-40,-0.0048531274740461,0.0018552704981037,0.0089013412264227,-0.0128490477693293,0.0017522928522383,2.2685920851320799e-13,10111998,28692079,46191,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,69.5
STEP1_stayer_OLSp1,41-49,0.001091948681908,0.0015149773936047,0.471052657176244,0.0001117732137126,0.0013819131410073,0.935535132498123,13386438,47387923,61419,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,93.9
STEP1_stayer_OLSp1,50+,0.0078174692074252,0.0011208333015415,3.0733751403795397e-12,0.0070574814433091,0.0009796639514365,5.86524174668998e-13,18422898,90334275,83208,OLS+1 (R fixest::feols via subprocess),employer x bin + employer x month,CRV1 by employer x bin,140.3
