spec,age_group,gamma1,se1,p1,gamma2,se2,p2,n_obs,n_emp_total,n_employers,estimator,fe,vcov,elapsed_s
STEP1_long_tenured,22-25,0.0474331216660743,0.0147493100580695,0.001300110866699,-0.227982603453782,0.018984200588826,3.18403587854644e-33,1678820,3101974,10692,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,19.5
STEP1_long_tenured,26-30,0.0141493207239017,0.0060822949672942,0.020001868900683,-0.0366007452865599,0.0084062943164333,1.33694589769548e-05,4237090,12918951,27028,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,38.2
STEP1_long_tenured,31-34,0.0060966461814851,0.0048984189102652,0.213273264179879,0.0165927129884472,0.0069143117627789,0.0164056675172236,4327785,14200259,28333,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,42.1
STEP1_long_tenured,35-40,-0.0039607651340328,0.0041941112737605,0.344983983737686,0.0019361596872913,0.0060442550604942,0.74871774924478,5608625,22188086,37116,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,56.9
STEP1_long_tenured,41-49,0.0002691158190798,0.0026127538139003,0.91796230988624,-0.0025286359332836,0.0037588322865464,0.501126410023697,7774690,35889620,51656,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,72.5
STEP1_long_tenured,50+,0.0083336251415561,0.0027699571585564,0.0026247560749831,0.025006852956559,0.0029823176916598,5.07085362720463e-17,12675905,74148853,82825,Poisson PML (R fixest::fepois via subprocess),employer x bin + employer x month,CRV1 by employer,113.3
