"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",5.57893982673186e-05,1.219729074093e-06,-1.53648781667789e-05,-1.37254044196226e-05,2.06373207547899e-05,3.47677858728949e-05
"q1_x_high_x_young",1.219729074093e-06,0.000120071400150176,5.24146519059832e-05,-3.59387078427229e-05,1.3092265823196e-05,2.85629849495311e-05
"q2_x_high_x_young",-1.53648781667789e-05,5.24146519059832e-05,7.69116024704627e-05,4.16618343308999e-05,1.9349660947031e-06,4.11071210341383e-06
"q3_x_high_x_young",-1.37254044196226e-05,-3.59387078427229e-05,4.16618343308999e-05,0.000133515961897848,-2.35587720852542e-06,-1.36959644394936e-05
"interim_x_high_x_young",2.06373207547899e-05,1.3092265823196e-05,1.9349660947031e-06,-2.35587720852542e-06,0.000143381622789113,0.000176501699881757
"post_x_high_x_young",3.47677858728949e-05,2.85629849495311e-05,4.11071210341383e-06,-1.36959644394936e-05,0.000176501699881757,0.000310086280940368
