grp,expband,fresh,n,ws,wh
55A,21+,0,1139.0,96730.467531,894.0
55A,21+,1,1350.0,110582.017287,995.0
55A,3-5,0,319.0,28135.479308,297.0
55A,3-5,1,875.0,75807.578478,773.0
55A,6-10,0,529.0,46511.678737,473.0
55A,6-10,1,1209.0,105865.827682,1067.0
55B,0-2,0,352.0,27786.5601134,251.0
55B,0-2,1,1425.0,123381.1805315,1163.0
55B,11-20,0,952.0,79937.460173,683.0
55B,11-20,1,2567.0,211432.270195,1809.0
55B,21+,0,1361.0,112400.190399,917.0
55B,21+,1,1995.0,164718.5003317,1442.0
55B,3-5,0,527.0,47876.880117,473.0
55B,3-5,1,1466.0,127123.000403,1195.0
55B,6-10,0,904.0,78739.680311,720.0
55B,6-10,1,1865.0,159503.560207,1442.0
55C,0-2,0,208.0,13696.8199876,84.0
55C,0-2,1,1071.0,80347.889567,574.0
55C,11-20,0,1243.0,96255.1393418,650.0
55C,11-20,1,3845.0,304080.747641,2126.0
55C,21+,0,3259.0,253704.75896,1784.0
55C,21+,1,4870.0,380449.7379201,2786.0
55C,3-5,0,374.0,29226.159744,236.0
55C,3-5,1,1402.0,110505.649282,890.0
55C,6-10,0,651.0,51548.349621,385.0
55C,6-10,1,2096.0,166228.7786665,1266.0
55D,0-2,0,435.0,30814.060345,255.0
55D,0-2,1,2161.0,181346.4114247,1690.0
55D,11-20,0,1595.0,129011.020871,1047.0
55D,11-20,1,5728.0,466192.9413605,3946.0
55D,21+,0,4835.0,382809.97166,3003.0
55D,21+,1,7925.0,636869.4126471999,5500.0
55D,3-5,0,509.0,43993.440448,413.0
55D,3-5,1,2270.0,194815.471236,1846.0
55D,6-10,0,966.0,81676.400617,737.0
55D,6-10,1,3180.0,266414.040998,2396.0
55D,na,0,11.0,1002.720028,11.0
55E,0-2,0,813.0,66311.1506905,605.0
55E,0-2,1,3479.0,300931.152757,2815.0
55E,11-20,0,3788.0,339738.652674,3189.0
55E,11-20,1,9446.0,827504.1438460001,7706.0
55E,21+,0,6584.0,568500.64252,5133.0
55E,21+,1,10561.0,906589.6622126,8485.0
55E,3-5,0,1269.0,114298.321105,1093.0
55E,3-5,1,3468.0,304064.84249400004,2886.0
55E,6-10,0,1997.0,180122.2716262,1742.0
55E,6-10,1,4781.0,420567.26248800004,3970.0
55E,na,0,38.0,3482.80001,33.0
55E,na,1,13.0,1244.8500050000002,13.0
55F,0-2,0,225.0,16141.4701031,129.0
55F,0-2,1,1230.0,97279.140572,833.0
55F,11-20,0,932.0,75976.4798576,652.0
55F,11-20,1,3926.0,312103.710402,2593.0
55F,21+,0,2365.0,186492.530097,1480.0
55F,21+,1,3753.0,291801.6003063,2391.0
55F,3-5,0,314.0,25466.230052,217.0
55F,3-5,1,1299.0,104617.460575,907.0
55F,6-10,0,534.0,43482.960045,375.0
55F,6-10,1,1763.0,140468.4702514,1195.0
55G,0-2,0,107.0,8748.880097,75.0
55G,0-2,1,1024.0,87031.600758,800.0
55G,11-20,0,961.0,76379.01035875,667.0
55G,11-20,1,3290.0,266819.1309607,2335.0
55G,21+,0,1044.0,63551.330277400004,432.0
55G,21+,1,1927.0,131549.3201078,1016.0
55G,3-5,0,298.0,25631.080259500002,235.0
55G,3-5,1,1465.0,126434.4210354,1201.0
55G,6-10,0,587.0,51235.1903544,474.0
55G,6-10,1,2511.0,209692.0011101,1896.0
55G,na,0,907.0,74700.3802079,664.0
55G,na,1,1734.0,142932.9305208,1298.0
55H,0-2,0,735.0,36794.3499018,121.0
55H,0-2,1,1599.0,103343.3790495,492.0
55H,11-20,0,1325.0,90202.1290283,441.0
55H,11-20,1,3988.0,289068.7973492,1767.0
55H,21+,0,1112.0,76742.689495,391.0
55H,21+,1,2643.0,190137.0085976,1163.0
55H,3-5,0,749.0,48603.5894314,225.0
55H,3-5,1,2080.0,147033.998548,877.0
55H,6-10,0,1225.0,84190.179067,455.0
55H,6-10,1,3425.0,248395.0477395,1534.0
55I,0-2,0,571.0,28806.1802786,128.0
55I,0-2,1,1473.0,103657.070794,727.0
55I,11-20,0,2052.0,144621.8807599,944.0
55I,11-20,1,6373.0,472078.5416872,3478.0
55I,21+,0,1837.0,119124.04042,655.0
55I,21+,1,3918.0,284319.63086116,2108.0
55I,3-5,0,537.0,36598.5602659,264.0
55I,3-5,1,1880.0,143200.600963,1100.0
55I,6-10,0,932.0,66502.6405049,474.0
55I,6-10,1,2991.0,223605.3313235,1687.0
55I,na,0,18.0,1523.6100299999998,11.0
55I,na,1,14.0,1219.610021,14.0
55J,0-2,0,348.0,21797.280229,144.0
55J,0-2,1,976.0,77815.76065360001,631.0
55J,11-20,0,3136.0,253544.8717758,2137.0
55J,11-20,1,8225.0,656687.4624258,5566.0
55J,21+,0,3316.0,237614.780929,1593.0
55J,21+,1,7840.0,589638.6814735,4515.0
55J,3-5,0,424.0,33796.930350200004,273.0
55J,3-5,1,1091.0,88796.9807,749.0
55J,6-10,0,900.0,74674.15065129999,653.0
55J,6-10,1,2056.0,165672.29098320002,1398.0
55J,na,0,15.0,1448.6400120000003,15.0
55J,na,1,24.0,1753.4600130000001,13.0
55K,0-2,0,37.0,1909.900047,5.0
55K,0-2,1,113.0,6896.489994,33.0
55K,11-20,0,244.0,17098.7699606,101.0
55K,11-20,1,1307.0,89152.2598534,541.0
55K,21+,0,269.0,20140.430041,137.0
55K,21+,1,933.0,68033.459963,477.0
55K,3-5,0,58.0,3760.55001,27.0
55K,3-5,1,161.0,11637.359993,91.0
55K,6-10,0,94.0,5769.7700583999995,28.0
55K,6-10,1,330.0,23006.3200406,149.0
55L,0-2,0,98.0,6404.8901745,42.0
55L,0-2,1,231.0,17482.450178,132.0
55L,11-20,0,53.0,3161.2100504000005,24.0
55L,11-20,1,257.0,17674.44004,125.0
55L,21+,0,276.0,16795.0100539,101.0
55L,21+,1,579.0,38218.4500945,264.0
55L,3-5,0,47.0,4044.920068,31.0
55L,3-5,1,160.0,12192.060118,79.0
55L,6-10,0,104.0,8220.8001195,56.0
55L,6-10,1,242.0,18136.210107,135.0
55Q,0-2,0,100.0,4018.1300402,15.0
55Q,0-2,1,315.0,15085.6700552,53.0
55Q,11-20,0,51.0,2962.779974,7.0
55Q,11-20,1,251.0,18447.56985,121.0
55Q,21+,0,27661.0,1774150.94454814,9924.0
55Q,21+,1,37252.0,2444926.09342014,15801.0
55Q,3-5,0,176.0,8202.1100683,29.0
55Q,3-5,1,312.0,16069.070073699999,73.0
55Q,6-10,0,73.0,4210.620037,17.0
55Q,6-10,1,203.0,12271.860052,57.0
55Q,na,0,1234.0,82475.950245,469.0
55Q,na,1,1022.0,65661.5401211,408.0
55T,0-2,0,923.0,32226.2101673,73.0
55T,0-2,1,2322.0,97855.9300588,383.0
55T,11-20,0,1851.0,94143.2403444,413.0
55T,11-20,1,5078.0,270748.85036006,1459.0
55T,21+,0,390.0,23355.1200888,149.0
55T,21+,1,925.0,58644.4400892,397.0
55T,3-5,0,854.0,36073.6401459,118.0
55T,3-5,1,2427.0,114532.940138,532.0
55T,6-10,0,1910.0,83011.88025778,305.0
55T,6-10,1,4886.0,239946.30033842,1196.0
55T,na,0,10.0,673.80001,5.0
63Z,0-2,0,1318.0,34322.18028944,34.0
63Z,0-2,1,3447.0,101298.50095416,111.0
63Z,11-20,0,5401.0,158563.58116783,324.0
63Z,11-20,1,9834.0,307760.24115546,640.0
63Z,21+,0,13076.0,366162.27123677003,730.0
63Z,21+,1,23354.0,657408.15094779,1256.0
63Z,3-5,0,2159.0,59440.83056236,62.0
63Z,3-5,1,3315.0,96250.87084992,124.0
63Z,6-10,0,3893.0,108551.07087842,127.0
63Z,6-10,1,5921.0,177445.36109772002,265.0
63Z,na,0,3978.0,100808.34034462001,153.0
63Z,na,1,5690.0,149880.61999008,214.0
64P,0-2,0,830.0,28516.9302704,57.0
64P,0-2,1,728.0,32712.9702103,110.0
64P,11-20,0,124.0,4534.3300504,19.0
64P,11-20,1,455.0,21756.4701175,112.0
64P,21+,1,12.0,587.470009,0.0
64P,3-5,0,30.0,1491.000019,8.0
64P,3-5,1,153.0,8104.6600607,39.0
64P,6-10,0,61.0,2640.870023,10.0
64P,6-10,1,228.0,11174.8500348,57.0
65J,0-2,1,105.0,7376.850125,44.0
65J,11-20,0,117.0,7543.7099908,53.0
65J,11-20,1,745.0,50764.230211199996,333.0
65J,21+,0,687.0,43594.210184,311.0
65J,21+,1,1430.0,86241.1503067,564.0
65J,3-5,0,16.0,1079.670011,6.0
65J,3-5,1,141.0,9794.560118,59.0
65J,6-10,0,32.0,2077.2300640000003,0.0
65J,6-10,1,225.0,15442.7001939,93.0
65S,0-2,1,160.0,9851.770095,69.0
65S,11-20,0,91.0,4916.860014,30.0
65S,11-20,1,534.0,30269.680083,176.0
65S,21+,0,240.0,15484.130051,100.0
65S,21+,1,642.0,36192.1600968,225.0
65S,3-5,0,30.0,1699.570008,11.0
65S,3-5,1,187.0,11770.280114000001,81.0
65S,6-10,0,71.0,3518.500009,22.0
65S,6-10,1,332.0,19257.680088,120.0
65V,0-2,0,31.0,1157.4199950000002,0.0
65V,0-2,1,203.0,8616.379988,6.0
65V,11-20,0,88.0,3609.76,0.0
65V,11-20,1,485.0,23675.179923000003,81.0
65V,21+,0,359.0,14795.099995900002,15.0
65V,21+,1,721.0,31582.5100018,83.0
65V,3-5,0,27.0,1107.5400000000002,0.0
65V,3-5,1,222.0,10366.570022,23.0
65V,6-10,0,59.0,2420.1800000000003,0.0
65V,6-10,1,333.0,15857.990025000001,43.0
65V,na,0,238.0,9888.950012000001,0.0
65V,na,1,886.0,36703.67998700001,14.0
73B,0-2,0,1217.0,48847.4403543,48.0
73B,0-2,1,5463.0,231669.12189048,252.0
73B,11-20,0,5472.0,214258.76136344,462.0
73B,11-20,1,15906.0,642121.14166349,1150.0
73B,21+,0,14240.0,648566.37221667,1747.0
73B,21+,1,28332.0,1259532.66310538,2979.0
73B,3-5,0,1578.0,63406.6305439,78.0
73B,3-5,1,4195.0,170647.38143288,160.0
73B,6-10,0,2898.0,110628.28094515,135.0
73B,6-10,1,7284.0,289608.49146454,363.0
73B,na,0,8440.0,365670.2314637,669.0
73B,na,1,18555.0,817672.99226394,1011.0
73O,0-2,0,1358.0,40440.989698800004,15.0
73O,0-2,1,7752.0,216857.3667587,55.0
73O,11-20,0,3712.0,132721.7097694,301.0
73O,11-20,1,14021.0,469845.09555506,853.0
73O,21+,0,25576.0,910308.32498353,2626.0
73O,21+,1,49857.0,1747602.21495667,4574.0
73O,3-5,0,1611.0,49969.9896302,17.0
73O,3-5,1,6459.0,188603.92715109998,81.0
73O,6-10,0,2587.0,86126.35993794,115.0
73O,6-10,1,8841.0,273986.40718443,304.0
73O,na,0,32709.0,1093614.90041236,2033.0
73O,na,1,89872.0,2837638.17607706,3570.0
73T,0-2,0,282.0,9213.7701498,6.0
73T,0-2,1,1235.0,36077.77107,15.0
73T,11-20,0,114.0,3489.620109,5.0
73T,11-20,1,420.0,12833.830344,14.0
73T,21+,0,2325.0,82019.8716658,204.0
73T,21+,1,2661.0,91827.6118904,190.0
73T,3-5,0,305.0,9317.320273,7.0
73T,3-5,1,1199.0,35205.241064999995,22.0
73T,6-10,0,183.0,5083.740183,0.0
73T,6-10,1,868.0,24749.250790000002,7.0
73T,na,0,1048.0,35409.9708057,84.0
73T,na,1,917.0,30362.7906417,50.0
73X,11-20,0,57.0,1718.4400111,0.0
73X,11-20,1,182.0,6274.8900591,0.0
73X,21+,0,2701.0,103860.9402259,270.0
73X,21+,1,3799.0,133421.93955976,340.0
73X,6-10,0,13.0,257.58000319999996,0.0
73X,6-10,1,37.0,1089.9599985,0.0
73X,na,0,2307.0,78519.0701617,145.0
73X,na,1,2495.0,77485.7897277,67.0
74P,0-2,0,16261.0,633045.7346011,1658.0
74P,0-2,1,17444.0,650121.7522931,1162.0
74P,11-20,0,1380.0,68404.08007838001,279.0
74P,11-20,1,4360.0,211243.1898334,735.0
74P,21+,0,453.0,21999.2601027,70.0
74P,21+,1,1161.0,60234.3200334,220.0
74P,3-5,0,750.0,31426.680149300002,92.0
74P,3-5,1,1943.0,82546.83019770001,222.0
74P,6-10,0,947.0,44563.48023,167.0
74P,6-10,1,2927.0,139228.610243,457.0
75A,0-2,0,53.0,2556.690045,0.0
75A,0-2,1,454.0,26905.440152,75.0
75A,11-20,0,206.0,14347.630062,77.0
75A,11-20,1,1094.0,74590.670474,381.0
75A,21+,0,454.0,30632.060145,162.0
75A,21+,1,658.0,45423.670152,247.0
75A,3-5,0,74.0,4581.930061,18.0
75A,3-5,1,435.0,26377.100165,83.0
75A,6-10,0,119.0,7367.47008,25.0
75A,6-10,1,749.0,47135.210197,170.0
75A,na,0,93.0,4854.030099,0.0
75A,na,1,714.0,37994.940262,5.0
75B,0-2,0,76.0,3852.550003,0.0
75B,0-2,1,995.0,57441.759995,0.0
75B,11-20,0,229.0,13278.349999,14.0
75B,11-20,1,3038.0,182083.24982899998,204.0
75B,21+,0,1486.0,88010.4200888,143.0
75B,21+,1,3138.0,189528.079965,326.0
75B,3-5,0,89.0,5186.030000000001,0.0
75B,3-5,1,990.0,57266.81994,0.0
75B,6-10,0,105.0,5976.55,0.0
75B,6-10,1,1547.0,91013.659922,43.0
75B,na,0,39.0,1538.879995,0.0
75B,na,1,66.0,3845.82,0.0
75D,0-2,0,56.0,2853.200056,0.0
75D,0-2,1,634.0,32342.210621,0.0
75D,11-20,0,188.0,10534.870163,10.0
75D,11-20,1,1254.0,68088.841207,58.0
75D,21+,0,2849.0,159884.15207520002,363.0
75D,21+,1,3431.0,191909.452455,414.0
75D,3-5,0,85.0,4330.750085,0.0
75D,3-5,1,772.0,39539.650745000006,0.0
75D,6-10,0,130.0,6654.2001199999995,0.0
75D,6-10,1,943.0,48561.720937,5.0
75D,na,0,272.0,15459.770126,50.0
75D,na,1,246.0,12106.560222,0.0
75F,0-2,0,32.0,1449.990018,0.0
75F,0-2,1,398.0,18576.8801,9.0
75F,11-20,0,277.0,12389.7000862,21.0
75F,11-20,1,1398.0,66130.6602822,94.0
75F,21+,0,2089.0,114499.5403528,496.0
75F,21+,1,4685.0,241994.839951,845.0
75F,3-5,0,60.0,2782.650013,0.0
75F,3-5,1,447.0,20074.260077,9.0
75F,6-10,0,127.0,5640.360053,0.0
75F,6-10,1,729.0,33395.6501566,25.0
75F,na,0,651.0,36618.1200828,156.0
75F,na,1,474.0,24422.999991,87.0
75H,0-2,0,341.0,24525.26029,156.0
75H,0-2,1,5334.0,353445.091716,602.0
75H,11-20,0,1194.0,81302.4096585,444.0
75H,11-20,1,5859.0,399427.748415,2044.0
75H,21+,0,2254.0,146775.3110559,741.0
75H,21+,1,3532.0,232653.731277,1337.0
75H,3-5,0,583.0,41465.480061,195.0
75H,3-5,1,5567.0,369152.152869,664.0
75H,6-10,0,819.0,56593.809588,245.0
75H,6-10,1,6941.0,455965.752023,972.0
75H,na,0,359.0,21480.349501499997,0.0
75H,na,1,2338.0,150964.385512,7.0
75HS,21+,0,345.0,18236.500291,0.0
75HS,21+,1,211.0,10875.240173999999,6.0
75HS,na,0,5927.0,320050.71438659995,88.0
75HS,na,1,19741.0,1054972.3870235998,138.0
75J,0-2,0,60.0,2525.520014,0.0
75J,0-2,1,493.0,24925.639754,0.0
75J,11-20,0,139.0,7535.6499459999995,15.0
75J,11-20,1,1377.0,74174.509348,76.0
75J,21+,0,1117.0,58979.660037999995,53.0
75J,21+,1,1241.0,66028.1594496,106.0
75J,3-5,0,57.0,2741.729974,0.0
75J,3-5,1,426.0,22208.649851000002,7.0
75J,6-10,0,59.0,2942.909968,0.0
75J,6-10,1,508.0,26367.169651999997,0.0
75J,na,1,48.0,2499.109969,0.0
75L,0-2,0,236.0,10106.7199087,7.0
75L,0-2,1,1711.0,78077.338596,74.0
75L,11-20,0,644.0,33744.729726,94.0
75L,11-20,1,3956.0,199645.01750900003,390.0
75L,21+,0,1804.0,87850.85891000001,180.0
75L,21+,1,3868.0,190601.9875984,377.0
75L,3-5,0,241.0,10160.279828,0.0
75L,3-5,1,1788.0,83823.458517,126.0
75L,6-10,0,427.0,19499.649721,18.0
75L,6-10,1,2827.0,137621.2079835,229.0
75L,na,0,145.0,5720.989884400001,0.0
75L,na,1,441.0,18900.189637400003,5.0
75M,0-2,0,52.0,2192.510035,0.0
75M,0-2,1,928.0,41109.790895,0.0
75M,11-20,0,155.0,6787.890138,0.0
75M,11-20,1,1641.0,76782.971531,31.0
75M,21+,0,1391.0,64454.791043000005,49.0
75M,21+,1,2343.0,109289.02186,69.0
75M,3-5,0,87.0,3810.750078,0.0
75M,3-5,1,862.0,38122.780807999996,0.0
75M,6-10,0,77.0,3387.1400710000003,0.0
75M,6-10,1,1102.0,50223.401074,15.0
75M,na,0,52.0,2273.140046,0.0
75M,na,1,193.0,8570.060166000001,0.0
75N,0-2,0,954.0,33302.2698916,8.0
75N,0-2,1,11669.0,434900.36773099995,5.0
75N,11-20,0,2157.0,92759.2196735,162.0
75N,11-20,1,15822.0,670467.8157979,705.0
75N,21+,0,3561.0,158532.3891803,346.0
75N,21+,1,7393.0,319818.3585127,468.0
75N,3-5,0,1245.0,46727.01981299999,5.0
75N,3-5,1,8874.0,336598.4277326,53.0
75N,6-10,0,1423.0,55324.749846700004,37.0
75N,6-10,1,10121.0,399612.38698219997,199.0
75N,na,0,413.0,15144.579808299999,7.0
75N,na,1,1804.0,68144.3893848,16.0
75O,0-2,0,330.0,14539.25012,26.0
75O,0-2,1,1860.0,83621.5204046,157.0
75O,11-20,0,895.0,48111.5800688,172.0
75O,11-20,1,4365.0,235870.8694737,702.0
75O,21+,0,1988.0,114396.3996754,416.0
75O,21+,1,3808.0,220000.2393719,636.0
75O,3-5,0,299.0,12592.7600972,7.0
75O,3-5,1,1753.0,84731.7301948,212.0
75O,6-10,0,421.0,19623.0300608,52.0
75O,6-10,1,2811.0,137092.419627,410.0
75O,na,0,281.0,12944.8599751,45.0
75O,na,1,244.0,7877.499956199999,8.0
75P,0-2,0,514.0,24284.3701879,31.0
75P,0-2,1,5895.0,323128.1830418,253.0
75P,11-20,0,1637.0,97223.1303277,279.0
75P,11-20,1,12650.0,752170.1325382,1653.0
75P,21+,0,5986.0,371624.7111762,1442.0
75P,21+,1,8953.0,541091.3515222,1519.0
75P,3-5,0,557.0,29420.060243,36.0
75P,3-5,1,5892.0,331514.15285839996,373.0
75P,6-10,0,1034.0,57769.660282,125.0
75P,6-10,1,10638.0,613308.4434424,940.0
75P,na,0,61.0,2263.8100160999998,0.0
75P,na,1,48.0,2800.93001,6.0
75R,0-2,0,25.0,827.230038,0.0
75R,0-2,1,383.0,14802.950766,0.0
75R,11-20,0,93.0,3594.450186,0.0
75R,11-20,1,579.0,23322.341061000003,0.0
75R,21+,0,780.0,34684.731061,55.0
75R,21+,1,904.0,39716.7409785,47.0
75R,3-5,0,51.0,1971.150102,0.0
75R,3-5,1,409.0,15836.670784,0.0
75R,6-10,0,85.0,3285.2501700000003,0.0
75R,6-10,1,606.0,24287.651135,5.0
75R,na,0,24.0,927.600048,0.0
75R,na,1,99.0,3853.29018,0.0
75SA,0-2,0,140.0,5228.3099649999995,0.0
75SA,0-2,1,2138.0,80969.20868299999,6.0
75SA,11-20,0,465.0,19859.619915,12.0
75SA,11-20,1,4235.0,186133.898323,222.0
75SA,21+,0,2199.0,98672.55953,191.0
75SA,21+,1,3825.0,171908.569106,268.0
75SA,3-5,0,188.0,7038.679948999999,0.0
75SA,3-5,1,2024.0,79441.638784,42.0
75SA,6-10,0,310.0,12062.609887,0.0
75SA,6-10,1,2978.0,123624.318315,109.0
75SA,na,0,81.0,3054.2699660000003,0.0
75SA,na,1,139.0,5908.439985,0.0
75SB,0-2,0,44.0,1630.8,0.0
75SB,0-2,1,775.0,28947.650016,0.0
75SB,11-20,0,113.0,4224.829994000001,0.0
75SB,11-20,1,1184.0,48173.61006,18.0
75SB,21+,0,657.0,27249.519983,27.0
75SB,21+,1,1265.0,52525.69994400001,39.0
75SB,3-5,0,36.0,1318.98,0.0
75SB,3-5,1,649.0,24365.119982000004,0.0
75SB,6-10,0,74.0,2736.37,0.0
75SB,6-10,1,989.0,38638.350042000005,14.0
75SB,na,0,33.0,1223.64,0.0
75SB,na,1,100.0,3966.150016,0.0
75SD,0-2,0,123.0,4526.439944,0.0
75SD,0-2,1,1207.0,44974.739072,5.0
75SD,11-20,0,678.0,26879.589586000002,17.0
75SD,11-20,1,4082.0,167019.037682,128.0
75SD,21+,0,2953.0,118097.628209,105.0
75SD,21+,1,3265.0,131103.5182406,104.0
75SD,3-5,0,146.0,5501.059918,0.0
75SD,3-5,1,1519.0,59494.76900100001,37.0
75SD,6-10,0,232.0,8496.859822,0.0
75SD,6-10,1,2601.0,104920.758446,88.0
75SD,na,0,142.0,5236.549891000001,0.0
75SD,na,1,200.0,8223.739909,6.0
75SP,0-2,0,21.0,779.99,0.0
75SP,0-2,1,496.0,19011.499988,0.0
75SP,11-20,0,84.0,3427.00002,0.0
75SP,11-20,1,752.0,33109.230069000005,34.0
75SP,21+,0,1078.0,45721.439899000005,44.0
75SP,21+,1,1468.0,65797.09998,84.0
75SP,3-5,0,26.0,963.8399999999999,0.0
75SP,3-5,1,553.0,22276.180018,10.0
75SP,6-10,0,33.0,1222.61,0.0
75SP,6-10,1,743.0,32257.270027000002,39.0
75SP,na,0,31.0,853.5899999999999,0.0
75SP,na,1,42.0,1639.970012,0.0
75SX,0-2,0,49.0,1868.7399739999998,0.0
75SX,0-2,1,1009.0,41724.309417000004,13.0
75SX,11-20,0,107.0,4226.299908,0.0
75SX,11-20,1,580.0,25910.069665000003,28.0
75SX,21+,0,7119.0,321524.3279278,640.0
75SX,21+,1,13902.0,631892.1865331,1137.0
75SX,3-5,0,54.0,2086.589978,0.0
75SX,3-5,1,985.0,43118.609486,45.0
75SX,6-10,0,39.0,1514.629979,0.0
75SX,6-10,1,681.0,31446.569703,50.0
75SX,na,0,168.0,6890.360068,5.0
75SX,na,1,118.0,4807.710006,0.0
75T,0-2,0,21.0,597.71,0.0
75T,0-2,1,169.0,4733.6900000000005,0.0
75T,11-20,0,214.0,6031.120009,0.0
75T,11-20,1,628.0,19915.19006,16.0
75T,21+,0,753.0,23617.530084,33.0
75T,21+,1,1061.0,34439.890135,39.0
75T,3-5,0,38.0,1064.38,0.0
75T,3-5,1,99.0,2772.9900000000002,0.0
75T,6-10,0,76.0,2128.76,0.0
75T,6-10,1,140.0,3921.4,0.0
75T,na,0,77.0,2154.700009,0.0
75T,na,1,70.0,1960.7,0.0
75V,0-2,0,96.0,3225.619823,0.0
75V,0-2,1,675.0,22859.158668,0.0
75V,11-20,0,520.0,18153.23905,0.0
75V,11-20,1,935.0,37631.128437,73.0
75V,21+,0,2027.0,80368.78678,143.0
75V,21+,1,1455.0,59085.597869,133.0
75V,3-5,0,226.0,7635.219563000001,0.0
75V,3-5,1,586.0,21752.468921,29.0
75V,6-10,0,440.0,15864.839283,13.0
75V,6-10,1,823.0,31268.448563,45.0
75V,na,0,527.0,18304.079044,7.0
75V,na,1,1209.0,43692.137823,14.0
75X,0-2,0,56.0,2721.0900278,12.0
75X,0-2,1,601.0,37277.790243,202.0
75X,11-20,0,551.0,27549.950124,137.0
75X,11-20,1,2400.0,134333.7299643,737.0
75X,21+,0,281.0,10822.0099879,43.0
75X,21+,1,647.0,24310.1499365,85.0
75X,3-5,0,95.0,4627.640051,20.0
75X,3-5,1,818.0,51712.2602714,329.0
75X,6-10,0,409.0,21608.7101134,111.0
75X,6-10,1,1662.0,99958.7201524,517.0
75X,na,0,1071.0,38660.2400464,82.0
75X,na,1,2382.0,82545.319579,104.0
75Y,0-2,0,154.0,3970.7599120000004,0.0
75Y,0-2,1,2839.0,81931.2486605,26.0
75Y,11-20,0,318.0,11174.8499176,19.0
75Y,11-20,1,1881.0,66168.3893731,117.0
75Y,21+,0,18.0,693.8199920000001,0.0
75Y,21+,1,78.0,2315.109961,0.0
75Y,3-5,0,146.0,3868.9999525000003,0.0
75Y,3-5,1,1829.0,56249.25935190001,32.0
75Y,6-10,0,227.0,7424.159936,5.0
75Y,6-10,1,2200.0,73626.5092485,108.0
83H,0-2,0,981.0,44277.5503762,160.0
83H,0-2,1,1876.0,98217.2707465,443.0
83H,11-20,0,2224.0,129725.25030490001,749.0
83H,11-20,1,4459.0,253587.73071274,1429.0
83H,21+,0,773.0,50176.3199958,326.0
83H,21+,1,1661.0,103755.9602667,662.0
83H,3-5,0,1175.0,67424.10024300001,362.0
83H,3-5,1,1823.0,110524.130613,658.0
83H,6-10,0,1893.0,112738.8202766,643.0
83H,6-10,1,3010.0,179906.62084576002,1048.0
83H,na,0,132.0,4260.9200305,9.0
83H,na,1,168.0,5365.240032000001,5.0
83R,0-2,0,1167.0,31877.9402824,13.0
83R,0-2,1,2558.0,72674.01063409999,43.0
83R,11-20,0,9958.0,362817.71270443,757.0
83R,11-20,1,18999.0,715207.98349443,1708.0
83R,21+,0,16569.0,624579.82335858,1659.0
83R,21+,1,27226.0,1067833.67354387,3198.0
83R,3-5,0,2058.0,61244.650576199994,46.0
83R,3-5,1,3369.0,108605.20092104,89.0
83R,6-10,0,5002.0,161667.69143349,206.0
83R,6-10,1,7978.0,272398.38214614,390.0
83R,na,0,6229.0,197069.94099278,398.0
83R,na,1,10733.0,344566.33075816,657.0
83T,0-2,0,1652.0,39660.570748,15.0
83T,0-2,1,3178.0,73364.0811803,8.0
83T,11-20,0,5299.0,124766.27275332999,70.0
83T,11-20,1,8110.0,199816.17332916,171.0
83T,21+,0,8651.0,243552.95301239,316.0
83T,21+,1,10585.0,308844.40315968,573.0
83T,3-5,0,2187.0,48943.13113981,0.0
83T,3-5,1,3346.0,76357.39124399,12.0
83T,6-10,0,4136.0,94789.83217354,27.0
83T,6-10,1,6048.0,140191.40193569,50.0
83T,na,0,3048.0,79628.93073962,53.0
83T,na,1,4589.0,118357.59058856001,66.0
83X,0-2,0,1011.0,35526.4602813,41.0
83X,0-2,1,3296.0,127749.0815187,186.0
83X,11-20,0,1878.0,76212.32020285,225.0
83X,11-20,1,3392.0,144905.10043053,418.0
83X,21+,0,16110.0,655432.44116239,2350.0
83X,21+,1,29153.0,1160844.76865093,3543.0
83X,3-5,0,1981.0,77345.3605571,110.0
83X,3-5,1,3518.0,144854.72137928,294.0
83X,6-10,0,3215.0,131743.0907895,262.0
83X,6-10,1,4885.0,202953.37125558,460.0
83X,na,0,10181.0,381797.58101616,1400.0
83X,na,1,11034.0,408577.80939875,1207.0
84P,0-2,0,1578.0,63559.8705875,171.0
84P,0-2,1,1740.0,84560.3104422,352.0
84P,11-20,0,637.0,37524.3702997,194.0
84P,11-20,1,1474.0,88378.55037526,520.0
84P,21+,0,33.0,2240.730054,6.0
84P,21+,1,183.0,12963.010081999999,114.0
84P,3-5,0,321.0,16009.2801396,72.0
84P,3-5,1,597.0,31844.4302171,153.0
84P,6-10,0,487.0,26212.930294,120.0
84P,6-10,1,1026.0,57675.1704432,291.0
85P,0-2,0,997.0,42123.0206291,88.0
85P,0-2,1,141.0,5272.6101121,0.0
85P,11-20,0,1146.0,88527.72837499999,1095.0
85P,11-20,1,778.0,56752.21047,506.0
85P,21+,0,3203.0,247379.5001047,2479.0
85P,21+,1,1709.0,103703.36074486,740.0
85P,6-10,0,39.0,2927.3399219999997,39.0
85P,6-10,1,77.0,5657.35008,51.0
85P,na,0,52.0,3676.389993,38.0
85P,na,1,12.0,317.54,0.0
85T,0-2,0,362.0,14272.3202848,38.0
85T,0-2,1,920.0,35633.560601,164.0
85T,11-20,0,907.0,43410.8204374,160.0
85T,11-20,1,2329.0,109715.71090824,518.0
85T,21+,0,944.0,42476.5900499,128.0
