inr,expband,fresh,n,ws,wh
223a,6-10,1,221.0,18699.970089000002,198.0
223c,0-2,1,17.0,1468.970068,17.0
223c,11-20,0,27.0,2333.070108,27.0
223c,11-20,1,154.0,11585.950402,109.0
223c,21+,0,11.0,950.510044,11.0
223c,21+,1,27.0,2333.070108,27.0
223c,3-5,1,23.0,1987.430092,23.0
223c,6-10,0,23.0,1987.430092,23.0
223c,6-10,1,64.0,5460.9602270000005,59.0
223c,na,1,10.0,864.10004,10.0
223d,0-2,0,39.0,2527.8700470000003,18.0
223d,0-2,1,137.0,9542.090095,77.0
223d,11-20,0,84.0,7571.890007,77.0
223d,11-20,1,409.0,33905.880168,340.0
223d,21+,0,139.0,12250.010106,126.0
223d,21+,1,376.0,30320.190197,295.0
223d,3-5,0,22.0,1795.80001,17.0
223d,3-5,1,128.0,9637.350143399999,78.0
223d,6-10,0,58.0,4938.840005,46.0
223d,6-10,1,249.0,21150.080192999998,214.0
223x,0-2,0,108.0,4753.88007,20.0
223x,0-2,1,209.0,11713.9601323,75.0
223x,11-20,1,17.0,1321.610017,9.0
223x,3-5,1,21.0,1816.450042,21.0
223x,6-10,1,29.0,2545.5400179999997,29.0
225a,0-2,0,31.0,1293.0900225,6.0
225a,0-2,1,131.0,10057.150064,93.0
225a,11-20,0,86.0,6923.760032,66.0
225a,11-20,1,790.0,61257.970251,550.0
225a,21+,0,165.0,13433.340089000001,127.0
225a,21+,1,751.0,54334.570255,466.0
225a,3-5,1,166.0,13488.180114,125.0
225a,6-10,0,23.0,2039.6399900000001,23.0
225a,6-10,1,372.0,30992.310215,304.0
225b,0-2,0,11.0,283.13001249999996,0.0
225b,0-2,1,83.0,6737.880091999999,59.0
225b,11-20,0,51.0,4881.280044,51.0
225b,11-20,1,518.0,40831.750455,356.0
225b,21+,0,57.0,5355.100073,57.0
225b,21+,1,352.0,29338.010428,303.0
225b,3-5,0,13.0,1261.520013,13.0
225b,3-5,1,115.0,9772.850159,87.0
225b,6-10,0,27.0,2558.900041,27.0
225b,6-10,1,200.0,16414.73023,150.0
225c,0-2,0,42.0,2523.270053,15.0
225c,0-2,1,110.0,8139.580175,81.0
225c,11-20,0,30.0,2407.1400350000004,24.0
225c,11-20,1,309.0,23180.680232,215.0
225c,21+,0,213.0,18083.200153,185.0
225c,21+,1,589.0,48008.350574,472.0
225c,3-5,0,34.0,2287.81006,17.0
225c,3-5,1,147.0,10748.480183,99.0
225c,6-10,0,66.0,5155.890056,49.0
225c,6-10,1,352.0,26142.560412,227.0
225x,0-2,0,312.0,12259.160140599999,38.0
225x,0-2,1,430.0,20494.7802304,101.0
225x,11-20,0,96.0,6876.210101,50.0
225x,11-20,1,520.0,33816.460293000004,259.0
225x,21+,0,52.0,4555.350031,45.0
225x,21+,1,232.0,17166.630148,157.0
225x,3-5,0,12.0,539.500007,0.0
225x,3-5,1,95.0,6050.120079,46.0
225x,6-10,0,30.0,1811.1700270000001,11.0
225x,6-10,1,127.0,8012.420078,56.0
225x,na,1,35.0,723.3300049,0.0
226z,0-2,0,71.0,3543.0400686000003,18.0
226z,0-2,1,185.0,12112.360115,99.0
226z,11-20,0,12.0,1125.290007,12.0
226z,11-20,1,248.0,20035.179952,198.0
226z,21+,0,55.0,4944.180053,55.0
226z,21+,1,234.0,18309.220063,186.0
226z,3-5,1,115.0,9841.070111,97.0
226z,6-10,1,175.0,14853.740087,153.0
229z,0-2,0,2658.0,129283.7209825,602.0
229z,0-2,1,4711.0,262252.74083,1547.0
229z,11-20,0,2770.0,182898.7808282,1333.0
229z,11-20,1,7086.0,439279.79160854,3089.0
229z,21+,0,2544.0,175997.1707185,1333.0
229z,21+,1,6181.0,386968.39176008,2815.0
229z,3-5,0,669.0,39476.0602255,268.0
229z,3-5,1,1857.0,117034.1908207,814.0
229z,6-10,0,1226.0,76732.3905906,523.0
229z,6-10,1,3158.0,197768.5310099,1415.0
229z,na,0,543.0,30561.1802153,173.0
229z,na,1,1809.0,93644.7104104,540.0
310a,21+,0,19.0,1718.790003,19.0
310a,21+,1,108.0,8216.579998,57.0
310b,21+,0,415.0,31528.510089,256.0
310b,21+,1,1358.0,90055.1701707,719.0
310b,na,1,66.0,4630.960007,41.0
310x,0-2,0,825.0,38430.0304988,153.0
310x,0-2,1,1364.0,71248.7605653,364.0
310x,11-20,0,115.0,9376.440065,79.0
310x,11-20,1,601.0,46194.260118,360.0
310x,21+,0,58.0,5002.97002,41.0
310x,21+,1,315.0,25226.480014,209.0
310x,3-5,0,21.0,1346.480035,11.0
310x,3-5,1,139.0,9934.250104,71.0
310x,6-10,0,22.0,1787.2000309999999,13.0
310x,6-10,1,185.0,13881.970056,103.0
310x,na,0,33.0,832.8000033999999,0.0
310x,na,1,110.0,2906.300003,0.0
311a,0-2,0,146.0,10614.76989,120.0
311a,0-2,1,1369.0,110611.668672,1356.0
311a,11-20,0,370.0,30085.849681,355.0
311a,11-20,1,2360.0,190523.82802,2228.0
311a,21+,0,318.0,25870.989797,298.0
311a,21+,1,1310.0,103658.129452,1206.0
311a,3-5,0,248.0,20210.979752,248.0
311a,3-5,1,1323.0,107701.948777,1317.0
311a,6-10,0,333.0,26937.669676999998,328.0
311a,6-10,1,1978.0,160927.048273,1940.0
311b,11-20,1,17.0,1380.5699829999999,17.0
311b,21+,0,15.0,1218.149985,15.0
311b,21+,1,65.0,5282.789989,65.0
311b,6-10,1,25.0,2030.249975,25.0
311b,na,0,89.0,7227.6899109999995,89.0
311b,na,1,556.0,45139.939472,550.0
311c,0-2,0,57.0,3783.5700070000003,26.0
311c,0-2,1,397.0,28317.160216,255.0
311c,11-20,0,289.0,21706.480206,219.0
311c,11-20,1,1073.0,81618.840828,838.0
311c,21+,0,43.0,3089.980019,32.0
311c,21+,1,170.0,13207.600254,153.0
311c,3-5,0,56.0,4130.950028,41.0
311c,3-5,1,386.0,28538.740170999998,283.0
311c,6-10,0,173.0,13168.79018,142.0
311c,6-10,1,760.0,56709.300427,553.0
311c,na,0,57.0,4441.650076,50.0
311c,na,1,201.0,15628.610329000001,178.0
311x,0-2,0,1749.0,82776.4506517,354.0
311x,0-2,1,3174.0,179025.6805497,1033.0
311x,11-20,0,779.0,57821.240051,447.0
311x,11-20,1,5046.0,360388.3990649,2775.0
311x,21+,0,304.0,22955.250025,212.0
311x,21+,1,1617.0,115126.1596973,957.0
311x,3-5,0,398.0,26975.980102700003,220.0
311x,3-5,1,1680.0,116837.0100144,855.0
311x,6-10,0,685.0,49867.259966000005,419.0
311x,6-10,1,3256.0,227037.42971700002,1617.0
311x,na,0,24.0,591.2900044,0.0
311x,na,1,59.0,1771.8999809,8.0
312a,0-2,0,418.0,25791.130152,167.0
312a,0-2,1,2219.0,146318.8103903,965.0
312a,11-20,0,634.0,47284.480009,372.0
312a,11-20,1,4540.0,327669.0193416,2361.0
312a,21+,0,240.0,19124.520035,183.0
312a,21+,1,1448.0,106621.44997100001,863.0
312a,3-5,0,372.0,26891.1400748,223.0
312a,3-5,1,2180.0,152155.1003672,1016.0
312a,6-10,0,497.0,37649.499971000005,323.0
312a,6-10,1,3405.0,245820.900172,1731.0
312b,0-2,0,19.0,1077.690027,5.0
312b,0-2,1,112.0,8341.890156,69.0
312b,11-20,0,93.0,8017.840054,76.0
312b,11-20,1,514.0,41833.450197,399.0
312b,21+,0,61.0,5481.4500960000005,61.0
312b,21+,1,313.0,25947.840294,259.0
312b,3-5,0,22.0,1188.69003,0.0
312b,3-5,1,147.0,11337.530154,90.0
312b,6-10,0,26.0,2170.2400239999997,21.0
312b,6-10,1,336.0,26571.650147999997,226.0
312c,0-2,0,189.0,10639.5600933,64.0
312c,0-2,1,652.0,49735.8100156,402.0
312c,11-20,0,128.0,10648.200006,86.0
312c,11-20,1,1052.0,88319.2199065,780.0
312c,21+,0,50.0,4555.590036,50.0
312c,21+,1,365.0,31504.250058,309.0
312c,3-5,0,74.0,5317.08005,42.0
312c,3-5,1,625.0,50894.679925000004,439.0
312c,6-10,0,125.0,10448.160075,89.0
312c,6-10,1,979.0,84273.999838,777.0
312x,0-2,0,960.0,40967.990469000004,129.0
312x,0-2,1,1729.0,80769.83074240001,358.0
312x,11-20,0,132.0,10375.940109000001,82.0
312x,11-20,1,802.0,57459.970109,405.0
312x,21+,1,36.0,2581.560007,19.0
312x,3-5,0,34.0,1771.910045,6.0
312x,3-5,1,181.0,11965.8600372,85.0
312x,6-10,0,23.0,1673.2000240000002,11.0
312x,6-10,1,309.0,21109.420043,139.0
312x,na,1,48.0,1252.5399951,0.0
313z,0-2,0,1755.0,89863.1907404,470.0
313z,0-2,1,4413.0,295741.1221973,2173.0
313z,11-20,0,1012.0,82502.440281,699.0
313z,11-20,1,5238.0,422766.4608248,3589.0
313z,21+,0,666.0,54804.520092,481.0
313z,21+,1,2435.0,193574.6303886,1686.0
313z,3-5,0,609.0,43761.5603475,348.0
313z,3-5,1,2765.0,222049.151103,1867.0
313z,6-10,0,868.0,67940.7304652,558.0
313z,6-10,1,4293.0,351271.00109810004,3053.0
313z,na,0,30.0,1693.8000225,10.0
313z,na,1,53.0,2695.920023,20.0
314a,0-2,0,535.0,42061.230054,401.0
314a,0-2,1,1298.0,115285.6400216,1206.0
314a,11-20,0,669.0,57289.6799834,527.0
314a,11-20,1,2455.0,208123.22005530001,1957.0
314a,21+,0,433.0,36984.989935,321.0
314a,21+,1,1506.0,125782.150015,1143.0
314a,3-5,0,476.0,41740.229794,410.0
314a,3-5,1,1313.0,117363.279966,1214.0
314a,6-10,0,743.0,65395.039771,630.0
314a,6-10,1,1691.0,150774.639967,1512.0
314b,0-2,1,69.0,5917.73004,63.0
314b,11-20,0,12.0,1049.6400119999998,12.0
314b,11-20,1,126.0,11285.979972000001,121.0
314b,21+,1,67.0,5890.880029,60.0
314b,3-5,1,61.0,5425.960018,61.0
314b,6-10,1,105.0,9199.979973,105.0
314x,0-2,0,387.0,19781.2902017,101.0
314x,0-2,1,624.0,40198.7604453,314.0
314x,11-20,1,122.0,10520.200028,100.0
314x,3-5,0,30.0,2474.989966,17.0
314x,3-5,1,84.0,6456.970072,49.0
314x,6-10,0,77.0,5938.989923,24.0
314x,6-10,1,121.0,10360.060013,100.0
319z,0-2,0,3798.0,186920.421487,828.0
319z,0-2,1,6934.0,384944.52232638,2158.0
319z,11-20,0,2815.0,195013.5102376,1351.0
319z,11-20,1,8048.0,537133.3604828,3834.0
319z,21+,0,2143.0,150789.820213,1107.0
319z,21+,1,5234.0,345644.550404,2500.0
319z,3-5,0,762.0,48815.2900546,324.0
319z,3-5,1,2613.0,175350.8806662,1286.0
319z,6-10,0,1292.0,90947.2504385,700.0
319z,6-10,1,3924.0,269589.0104266,2029.0
319z,na,0,588.0,33764.2401637,235.0
319z,na,1,2113.0,101865.4000492,530.0
320z,11-20,1,43.0,3570.3300480000003,38.0
320z,21+,0,104.0,8819.860053,89.0
320z,21+,1,368.0,30456.200114,320.0
320z,na,1,44.0,1695.3100102,10.0
321a,0-2,0,178.0,14299.7500735,135.0
321a,0-2,1,287.0,24660.740024,257.0
321a,11-20,0,496.0,43318.32008,454.0
321a,11-20,1,1293.0,106680.3205017,1106.0
321a,21+,0,539.0,46120.840009,462.0
321a,21+,1,1215.0,100118.390226,1025.0
321a,3-5,0,186.0,16515.800043,174.0
321a,3-5,1,349.0,30654.390043,324.0
321a,6-10,0,420.0,36575.120231,379.0
321a,6-10,1,856.0,73497.160353,772.0
321a,na,0,30.0,2692.230009,30.0
321a,na,1,79.0,7211.080014,79.0
321b,0-2,0,871.0,54459.650665,420.0
321b,0-2,1,1162.0,88543.85082379999,846.0
321b,11-20,0,1087.0,88637.5806676,851.0
321b,11-20,1,3156.0,250269.41136539998,2445.0
321b,21+,0,293.0,25124.420195,251.0
321b,21+,1,1255.0,103125.520556,1039.0
321b,3-5,0,890.0,69109.5407533,664.0
321b,3-5,1,1274.0,104376.520865,1047.0
321b,6-10,0,1330.0,111094.0209926,1121.0
321b,6-10,1,2522.0,204080.671503,2051.0
321x,0-2,0,1296.0,65950.3707561,342.0
321x,0-2,1,1469.0,87665.5307939,608.0
321x,11-20,0,580.0,47402.880366,452.0
321x,11-20,1,1329.0,106286.930562,1006.0
321x,21+,0,109.0,9747.740046,102.0
321x,21+,1,334.0,28922.920162,308.0
321x,3-5,0,157.0,12692.900146,119.0
321x,3-5,1,304.0,23660.550141699998,225.0
321x,6-10,0,323.0,27192.510222,266.0
321x,6-10,1,556.0,45330.240229,434.0
321x,na,1,10.0,453.900007,5.0
322a,0-2,0,18.0,1262.620032,10.0
322a,0-2,1,435.0,35122.9714776,414.0
322a,11-20,0,81.0,6976.230237000001,81.0
322a,11-20,1,1828.0,148773.74565,1756.0
322a,21+,0,269.0,21251.300751,243.0
322a,21+,1,1679.0,130576.71453900001,1484.0
322a,3-5,1,470.0,38466.111678,451.0
322a,6-10,0,34.0,2921.18012,34.0
322a,6-10,1,911.0,75130.773021,888.0
322b,0-2,1,42.0,3533.940124,42.0
322b,11-20,1,74.0,6285.520232000001,74.0
322b,21+,1,10.0,819.10004,10.0
322b,3-5,1,47.0,3917.170163,47.0
322b,6-10,1,54.0,4526.040181,54.0
322x,0-2,0,14.0,720.610001,0.0
322x,0-2,1,154.0,10787.680298,88.0
322x,11-20,1,69.0,5392.59018,59.0
322x,21+,0,41.0,3613.830018,36.0
322x,21+,1,173.0,14225.270199999999,157.0
322x,3-5,1,27.0,2211.570108,27.0
322x,6-10,1,49.0,3414.860133,35.0
329z,0-2,0,511.0,30424.4203806,202.0
329z,0-2,1,605.0,40484.2205127,349.0
329z,11-20,0,507.0,42684.79032,408.0
329z,11-20,1,1090.0,88137.0407534,859.0
329z,21+,0,166.0,14016.590118,135.0
329z,21+,1,489.0,40031.200357,398.0
329z,3-5,0,148.0,11790.890108,116.0
329z,3-5,1,220.0,18718.250244,200.0
329z,6-10,0,233.0,19892.890199,201.0
329z,6-10,1,469.0,39048.200375,411.0
340a,0-2,0,2835.0,204744.9308725,1729.0
340a,0-2,1,6939.0,581532.7194525,5794.0
340a,11-20,0,13084.0,1024748.01854483,8927.0
340a,11-20,1,30612.0,2383180.64011867,21548.0
340a,21+,0,16498.0,1295977.0781706,11129.0
340a,21+,1,33569.0,2588868.93684094,23176.0
340a,3-5,0,3982.0,324724.9499322,3024.0
340a,3-5,1,8564.0,722899.7400208,7134.0
340a,6-10,0,8472.0,696043.909687,6353.0
340a,6-10,1,16607.0,1367108.06042992,12990.0
340a,na,0,535.0,40900.3799713,356.0
340a,na,1,1089.0,69432.3898779,581.0
340b,0-2,1,31.0,2600.420019,31.0
340b,11-20,0,293.0,23855.409903,205.0
340b,11-20,1,393.0,28646.599933,236.0
340b,21+,0,90.0,7765.139916,68.0
340b,21+,1,107.0,9026.789927,77.0
340b,6-10,0,17.0,826.8500035999999,8.0
340b,6-10,1,84.0,3737.2700047999997,18.0
340c,0-2,0,39.0,2549.0700620000002,16.0
340c,0-2,1,119.0,9787.9200495,102.0
340c,11-20,1,29.0,1460.6699982,10.0
340c,21+,0,20.0,1554.100011,8.0
340c,21+,1,47.0,4041.2600300000004,37.0
340c,3-5,0,13.0,1155.4200230000001,13.0
340c,3-5,1,34.0,2482.0600464999998,29.0
340d,0-2,0,103.0,7717.070103,67.0
340d,0-2,1,324.0,26874.510056,264.0
340d,11-20,0,109.0,7210.180025000001,60.0
340d,11-20,1,463.0,27982.6401223,201.0
340d,21+,1,18.0,624.609995,0.0
340d,3-5,0,15.0,640.7500188,0.0
340d,3-5,1,101.0,7361.0500214,68.0
340d,6-10,0,72.0,3103.6500107,19.0
340d,6-10,1,240.0,13027.6600276,98.0
340e,0-2,0,52.0,4711.169977,52.0
340e,0-2,1,290.0,26184.0098634,284.0
340e,11-20,0,47.0,2769.8899982000003,24.0
340e,11-20,1,175.0,8275.0499873,47.0
340e,21+,0,19.0,1756.5899719999998,19.0
340e,21+,1,65.0,3410.0399629,25.0
340e,3-5,0,20.0,1847.499965,20.0
340e,3-5,1,67.0,6180.019951,67.0
340e,6-10,0,18.0,633.360003,6.0
340e,6-10,1,76.0,3745.4600081,30.0
340f,0-2,0,21.0,1188.37002,5.0
340f,0-2,1,72.0,5364.360056,49.0
340f,11-20,1,14.0,1173.239991,14.0
340f,21+,1,31.0,2739.360002,25.0
340g,11-20,0,695.0,33580.6001859,181.0
340g,11-20,1,1906.0,83417.51013124001,398.0
340g,21+,0,721.0,27940.730113,110.0
340g,21+,1,2289.0,85311.99003068,300.0
340g,3-5,1,43.0,2189.7300066,22.0
340g,6-10,0,107.0,4476.5300527,30.0
340g,6-10,1,258.0,13270.1900447,95.0
340g,na,0,52.0,888.190007,0.0
340g,na,1,297.0,8122.6699846,6.0
340x,0-2,0,6790.0,350223.53368068,1912.0
340x,0-2,1,9303.0,595363.81370678,4648.0
340x,11-20,0,3499.0,274203.4002539,2198.0
340x,11-20,1,7158.0,560304.8012501,4852.0
340x,21+,0,1735.0,140300.1499776,1198.0
340x,21+,1,3740.0,297767.9307059,2662.0
340x,3-5,0,1011.0,76275.4303907,637.0
340x,3-5,1,1772.0,133039.7004914,1181.0
340x,6-10,0,1641.0,131614.3803579,1124.0
340x,6-10,1,3036.0,241813.8308542,2177.0
340x,na,0,1067.0,51559.160188300004,318.0
340x,na,1,2743.0,143291.5002089,969.0
341z,0-2,0,2275.0,122222.41176548,486.0
341z,0-2,1,3336.0,209695.871934,1490.0
341z,11-20,0,2084.0,152063.7705071,868.0
341z,11-20,1,3409.0,245277.6011993,1740.0
341z,21+,0,148.0,10978.469963,32.0
341z,21+,1,152.0,10456.710104,62.0
341z,3-5,0,1029.0,72545.7406685,446.0
341z,3-5,1,1724.0,127028.5006832,1105.0
341z,6-10,0,2038.0,150326.3408605,944.0
341z,6-10,1,3201.0,232680.8512258,1754.0
341z,na,0,118.0,5810.1000529,28.0
341z,na,1,213.0,9941.3400748,61.0
342z,0-2,0,724.0,42563.660669100005,280.0
342z,0-2,1,829.0,55294.9906293,419.0
342z,11-20,0,761.0,59048.67047,457.0
342z,11-20,1,1206.0,92263.63062000001,728.0
342z,21+,0,2754.0,210593.0911474,1578.0
342z,21+,1,3514.0,262248.6312473,2105.0
342z,3-5,0,424.0,32767.8804217,300.0
342z,3-5,1,430.0,35267.4403785,347.0
342z,6-10,0,428.0,33861.150373000004,290.0
342z,6-10,1,567.0,41672.2104827,323.0
342z,na,0,191.0,12103.8201718,87.0
342z,na,1,348.0,17613.2601468,119.0
343z,0-2,0,33.0,2308.9300009999997,22.0
343z,0-2,1,166.0,13928.209949,166.0
343z,11-20,0,81.0,6485.789942,64.0
343z,11-20,1,442.0,34383.059810499995,345.0
343z,21+,0,33.0,2961.849929,33.0
343z,21+,1,187.0,14897.949812,152.0
343z,3-5,0,32.0,2690.339968,32.0
343z,3-5,1,87.0,7236.129982,87.0
343z,6-10,0,64.0,5432.239947,64.0
343z,6-10,1,310.0,25263.119951,276.0
343z,na,0,56.0,1333.1000312,0.0
343z,na,1,177.0,7056.7499754,40.0
344z,0-2,0,1126.0,72737.8299834,592.0
344z,0-2,1,1272.0,95965.5298472,929.0
344z,11-20,0,1059.0,92352.2293246,1005.0
344z,11-20,1,1419.0,117016.8895035,1180.0
344z,21+,0,525.0,44249.759738,454.0
344z,21+,1,914.0,71759.3999285,702.0
344z,3-5,0,714.0,60936.2396868,647.0
344z,3-5,1,915.0,79526.55976799999,831.0
344z,6-10,0,1070.0,93885.30941650001,1013.0
344z,6-10,1,1407.0,121541.829576,1262.0
344z,na,0,67.0,3862.5299882,37.0
344z,na,1,215.0,10410.1600009,79.0
345a,0-2,0,140.0,10315.610115,87.0
345a,0-2,1,445.0,32980.620059,273.0
345a,11-20,0,472.0,35370.830249,274.0
345a,11-20,1,1455.0,100879.6203472,697.0
345a,3-5,0,201.0,16750.1201085,168.0
345a,3-5,1,531.0,42640.200161,378.0
345a,6-10,0,280.0,22178.5601805,187.0
345a,6-10,1,712.0,54372.8701886,434.0
345b,0-2,1,125.0,9338.069981,52.0
345b,11-20,0,65.0,4773.8799874999995,50.0
345b,11-20,1,694.0,52371.5398713,435.0
345b,21+,0,1354.0,109425.229959,951.0
345b,21+,1,3516.0,272099.9897941,2336.0
345b,3-5,1,100.0,7916.200023,55.0
345b,6-10,1,93.0,7501.530021999999,76.0
345b,na,0,12.0,992.880018,6.0
345b,na,1,98.0,6385.089997,58.0
345c,0-2,0,252.0,19378.619788,187.0
345c,0-2,1,1016.0,88303.408363,931.0
345c,11-20,0,182.0,15668.699765,172.0
345c,11-20,1,895.0,75292.679057,775.0
345c,21+,0,517.0,41163.309855,392.0
345c,21+,1,1833.0,139803.4194815,1331.0
345c,3-5,0,387.0,33557.989388,355.0
345c,3-5,1,1545.0,134346.67757600002,1393.0
345c,6-10,0,466.0,40831.939366,443.0
345c,6-10,1,1791.0,150418.118039,1537.0
345c,na,1,20.0,1619.3999800000001,20.0
345x,0-2,0,1409.0,73311.7107868,382.0
345x,0-2,1,2426.0,148757.760113,1079.0
345x,11-20,0,723.0,57890.760269,508.0
345x,11-20,1,2019.0,153237.439976,1279.0
345x,21+,0,196.0,15777.47002,130.0
345x,21+,1,778.0,62218.099835,567.0
345x,3-5,0,107.0,7524.6900125,67.0
345x,3-5,1,393.0,27487.4300925,229.0
345x,6-10,0,257.0,20944.690058,200.0
345x,6-10,1,644.0,49010.050132000004,437.0
345x,na,0,57.0,3207.7000402,24.0
345x,na,1,108.0,3661.5400401,10.0
346a,0-2,0,54.0,4426.4400000000005,54.0
346a,0-2,1,1615.0,129596.569975,1602.0
346a,11-20,0,98.0,8102.719999999999,98.0
346a,11-20,1,1567.0,126995.440114,1439.0
346a,21+,0,65.0,5442.4400000000005,65.0
346a,21+,1,285.0,23115.320022,264.0
346a,3-5,0,122.0,9880.1,122.0
346a,3-5,1,2130.0,169527.090058,2015.0
346a,6-10,0,129.0,10562.999979999999,129.0
346a,6-10,1,2162.0,174219.660114,2032.0
346a,na,0,83.0,6805.319992,83.0
346a,na,1,470.0,37379.120047000004,418.0
346x,0-2,0,129.0,5108.3100303,19.0
346x,0-2,1,300.0,19127.2499898,176.0
346x,11-20,1,39.0,3139.5,39.0
346x,21+,0,228.0,19241.12007,183.0
346x,21+,1,584.0,44775.960196,382.0
346x,3-5,1,70.0,6017.680008,65.0
346x,6-10,1,27.0,2173.5,27.0
346x,na,0,133.0,9807.5800108,84.0
346x,na,1,388.0,20828.7900573,159.0
349z,0-2,0,1733.0,98718.5809378,592.0
349z,0-2,1,3056.0,201016.58182038,1453.0
349z,11-20,0,1941.0,153202.4599427,1233.0
349z,11-20,1,4378.0,338903.96053638,2885.0
349z,21+,0,2018.0,157980.7500014,1325.0
349z,21+,1,4234.0,317363.8103474,2778.0
349z,3-5,0,443.0,35833.300177,323.0
349z,3-5,1,955.0,74817.630512,637.0
349z,6-10,0,889.0,72583.460298,608.0
349z,6-10,1,1546.0,124503.260365,1109.0
349z,na,0,986.0,56602.6402559,394.0
349z,na,1,2661.0,132766.0800395,792.0
380a,0-2,0,719.0,50997.5504095,556.0
380a,0-2,1,2470.0,196744.0936864,2373.0
380a,11-20,0,2538.0,202430.748685,2366.0
380a,11-20,1,6861.0,545763.514213,6078.0
380a,21+,0,3946.0,310492.6080706,3356.0
380a,21+,1,9669.0,746500.8733715,7801.0
380a,3-5,0,1081.0,84402.7902698,1035.0
380a,3-5,1,2596.0,210340.843039,2470.0
380a,6-10,0,1846.0,146857.229653,1795.0
380a,6-10,1,4208.0,339505.71354,3918.0
380a,na,1,62.0,4872.790012,56.0
380c,0-2,0,87.0,6458.130026000001,69.0
380c,0-2,1,509.0,41655.4101738,409.0
380c,11-20,0,346.0,29006.419837,316.0
380c,11-20,1,1941.0,158637.630367,1597.0
380c,21+,0,113.0,9361.71005,97.0
380c,21+,1,466.0,36995.500067,362.0
380c,3-5,0,81.0,6839.089975000001,75.0
380c,3-5,1,635.0,52038.440259200004,491.0
380c,6-10,0,264.0,21868.379979,250.0
380c,6-10,1,1323.0,107313.1402404,1027.0
380x,0-2,0,3040.0,151312.1316841,840.0
380x,0-2,1,4138.0,244000.3825931,1806.0
380x,11-20,0,977.0,63615.2400206,494.0
380x,11-20,1,2926.0,180332.37045078,1298.0
380x,21+,0,854.0,56447.3099442,430.0
380x,21+,1,2260.0,136033.0700995,973.0
380x,3-5,0,173.0,12000.0500502,107.0
380x,3-5,1,636.0,45221.5003252,404.0
380x,6-10,0,377.0,25595.669984300002,217.0
380x,6-10,1,1212.0,81318.6003718,663.0
380x,na,0,366.0,12874.7800645,48.0
380x,na,1,907.0,33746.9999177,116.0
420z,na,1,21.0,561.8600031999999,0.0
421a,0-2,0,183.0,10073.2300383,54.0
421a,0-2,1,1086.0,76061.1502067,560.0
421a,11-20,0,446.0,34263.839850000004,287.0
421a,11-20,1,3130.0,224856.32943379998,1664.0
421a,21+,0,511.0,41437.799897,376.0
421a,21+,1,2587.0,191588.1497073,1570.0
421a,3-5,0,119.0,8421.239923,64.0
421a,3-5,1,1027.0,77529.4103217,659.0
421a,6-10,0,210.0,14549.569950000001,109.0
421a,6-10,1,1524.0,109713.0498545,817.0
421b,0-2,1,60.0,4732.670034,35.0
421b,11-20,0,41.0,3547.420012,31.0
421b,11-20,1,420.0,30800.619815000002,222.0
421b,21+,0,40.0,3296.6199930000002,25.0
421b,21+,1,271.0,20448.039976,154.0
421b,3-5,0,10.0,942.0999899999999,10.0
421b,3-5,1,86.0,7242.140034,64.0
421b,6-10,1,123.0,9551.059909,66.0
421x,0-2,0,370.0,13788.5601226,31.0
421x,0-2,1,548.0,24355.7101761,82.0
421x,11-20,0,16.0,953.900032,0.0
421x,11-20,1,183.0,11811.6799775,80.0
421x,21+,1,22.0,1825.0400069999996,17.0
421x,3-5,1,45.0,2109.3400017999998,6.0
421x,6-10,1,65.0,4041.9399639999997,25.0
421x,na,1,68.0,3868.1400115,24.0
422z,0-2,0,361.0,18549.6700884,102.0
422z,0-2,1,1059.0,66433.1999601,439.0
422z,11-20,0,270.0,20984.179879,188.0
422z,11-20,1,1835.0,138192.2493533,1115.0
422z,21+,0,49.0,4331.969945,49.0
422z,21+,1,391.0,30657.669959,270.0
422z,3-5,0,121.0,9210.229984,80.0
422z,3-5,1,768.0,54604.809902,402.0
422z,6-10,0,208.0,16390.17995,146.0
422z,6-10,1,1447.0,107118.299663,848.0
423z,0-2,1,98.0,5874.259904,27.0
423z,11-20,0,30.0,2650.799984,30.0
423z,11-20,1,488.0,33322.269645,200.0
423z,21+,0,36.0,2890.2399480000004,31.0
423z,21+,1,416.0,30295.489789,206.0
423z,3-5,1,100.0,6123.689945,32.0
423z,6-10,0,18.0,1103.739966,8.0
423z,6-10,1,274.0,17931.509764,106.0
429z,0-2,0,59.0,2169.5600429,6.0
429z,0-2,1,232.0,12891.7900277,70.0
429z,11-20,0,32.0,2243.5200409999998,13.0
429z,11-20,1,292.0,17591.999998,120.0
429z,21+,1,82.0,5593.649979,45.0
429z,3-5,1,29.0,2349.990027,22.0
429z,6-10,0,11.0,436.57001,0.0
429z,6-10,1,86.0,5593.869962,33.0
441z,0-2,0,53.0,4963.440052,53.0
441z,0-2,1,359.0,31368.8103535,325.0
441z,11-20,0,135.0,12365.910128000001,117.0
441z,11-20,1,835.0,73155.349883,712.0
441z,21+,0,304.0,26389.620192000002,252.0
441z,21+,1,1260.0,105370.100397,996.0
441z,3-5,0,71.0,6665.780078,71.0
441z,3-5,1,321.0,28255.860241,282.0
441z,6-10,0,80.0,7812.960064000001,80.0
441z,6-10,1,412.0,35719.029994000004,339.0
441z,na,1,17.0,1676.700001,17.0
442z,0-2,0,85.0,4889.2200266,32.0
442z,0-2,1,451.0,31451.9601591,257.0
442z,11-20,0,257.0,19883.860001,154.0
