"term","pq_2019Q1_x_high_x_young","pq_2019Q2_x_high_x_young","pq_2019Q3_x_high_x_young","pq_2019Q4_x_high_x_young","pq_2020Q1_x_high_x_young","pq_2020Q2_x_high_x_young","pq_2020Q3_x_high_x_young","pq_2020Q4_x_high_x_young","pq_2021Q1_x_high_x_young","pq_2021Q2_x_high_x_young","pq_2021Q3_x_high_x_young","pq_2021Q4_x_high_x_young","pq_2022Q2_x_high_x_young","pq_2022Q3_x_high_x_young","pq_2022Q4_x_high_x_young","pq_2023Q1_x_high_x_young","pq_2023Q2_x_high_x_young","pq_2023Q3_x_high_x_young","pq_2023Q4_x_high_x_young","pq_2024Q1_x_high_x_young","pq_2024Q2_x_high_x_young","pq_2024Q3_x_high_x_young","pq_2024Q4_x_high_x_young","pq_2025Q1_x_high_x_young","pq_2025Q2_x_high_x_young"
"pq_2021Q3_x_high_x_young",0.00013813000525155,0.000244223198743453,0.000398892290601069,0.000237995495215696,8.13932383107337e-05,0.000237899630081036,0.000358668650405176,0.000206431367690919,4.91537675538692e-05,0.000177277828887745,0.000368362405559038,0.00018784628699513,0.000123708839857636,0.000307537474134304,0.000150629161135181,-6.17010461490783e-05,8.49023856066457e-05,0.000272354491167509,9.23877765466339e-05,-5.34741601900688e-05,7.02802514826022e-05,0.000254831511181244,3.86246272703763e-05,-0.00010861029828638,5.27147605588125e-05
"pq_2021Q4_x_high_x_young",0.00010220433390622,0.000143074369624486,0.000222319604664252,0.000180933578718697,7.79111797923799e-05,0.000136003606253968,0.000187307969772309,0.000154674467159424,2.99373386037134e-05,9.6617970523064e-05,0.00018784628699513,0.00016119538352788,6.43100652048604e-05,0.000158171703797882,0.000132612522437838,-2.2540426561928e-05,4.20040029172049e-05,0.000131571272349841,9.6064538833478e-05,-3.21069540586088e-05,2.86588027502315e-05,0.000113667546933447,6.5494903707666e-05,-4.1271845868431e-05,3.8917537062363e-05
"pq_2022Q2_x_high_x_young",3.2627765411292e-05,9.01786538314304e-05,0.00013660166195764,8.71577063180962e-05,2.16249994132801e-05,0.000105292549296128,0.00014182733624857,7.35377551580322e-05,1.72147687879552e-06,7.12225017932284e-05,0.000123708839857636,6.43100652048604e-05,9.00867905972373e-05,0.000137275909655786,8.16239672857978e-05,-6.51027729351003e-06,8.17374087151487e-05,0.000134656448345805,6.871143180041e-05,9.84821819613524e-06,7.24936896732281e-05,0.000124512172470251,4.30385827511516e-05,-3.03910076517917e-06,5.24662984072732e-05
"pq_2022Q3_x_high_x_young",8.49014112241348e-05,0.00019397403334583,0.000343307599394566,0.000205483877818228,5.34554428397221e-05,0.000206528327540869,0.000320768970639165,0.000167022268959626,3.86896739121185e-06,0.000125987654599097,0.000307537474134304,0.000158171703797882,0.000137275909655786,0.000326803625929428,0.000183492014905404,-1.48334441494422e-05,0.000130954129780848,0.00031562711578271,0.0001537337541595,7.55213708611492e-06,0.000127598537029663,0.000302500003761945,0.000108317589152824,-3.11906597839917e-05,0.000117573129826608
"pq_2022Q4_x_high_x_young",6.05825575025724e-05,0.000111106735972107,0.000185242079993221,0.000161623556775363,5.43601855378358e-05,0.000119220899442466,0.000171066653051394,0.000133031500869267,1.09935318638752e-06,6.32098348897882e-05,0.000150629161135181,0.000132612522437838,8.16239672857978e-05,0.000183492014905404,0.000183176515529334,3.59512124360295e-05,0.000106309123985402,0.00019590815275828,0.00017071418196069,3.46560032346903e-05,9.85898403510433e-05,0.00018008272305945,0.000148472971296677,4.48444522951635e-05,0.000119673472567089
"pq_2023Q1_x_high_x_young",-4.59042830582481e-05,-5.75962221068429e-05,-7.78570572092108e-05,-3.29458896285647e-05,-1.0111713435686e-05,-3.44752053128379e-05,-4.95413272470422e-05,-1.67594551674609e-05,-1.21588461803215e-05,-3.41675813144603e-05,-6.17010461490783e-05,-2.2540426561928e-05,-6.51027729351003e-06,-1.48334441494422e-05,3.59512124360295e-05,0.000137340777396415,0.000110636547041409,8.35866418703342e-05,0.000124494635527017,0.000133776078094482,0.000114597332795964,8.79353417499093e-05,0.000146925546443591,0.000174304110399234,0.000145691638085247
"pq_2023Q2_x_high_x_young",-1.73907335595205e-05,4.49841686480766e-05,7.92250850014994e-05,5.50168890641694e-05,4.22109378804198e-06,8.93987210270395e-05,0.000117849890653246,6.29451319270814e-05,-4.85255589007013e-06,5.7133049056508e-05,8.49023856066457e-05,4.20040029172049e-05,8.17374087151487e-05,0.000130954129780848,0.000106309123985402,0.000110636547041409,0.000207749428656688,0.000244120784725787,0.000192718744680392,0.000140300342898701,0.000201601381538268,0.000231192676299694,0.000177807097675252,0.000144922763826678,0.000200923936443166
"pq_2023Q3_x_high_x_young",2.0366400062674e-05,0.00013784300965572,0.000281561544140342,0.000164639505562873,2.95539655128308e-05,0.000193605195619224,0.000303705122249002,0.000152854623228518,-5.80813950437545e-06,0.00011388391778415,0.000272354491167509,0.000131571272349841,0.000134656448345805,0.00031562711578271,0.00019590815275828,8.35866418703342e-05,0.000244120784725787,0.000432166622163739,0.000273441632644713,0.000131239494763236,0.000252711955132178,0.000415195320189778,0.000236024211259864,9.46410765077828e-05,0.000232348778170541
"pq_2023Q4_x_high_x_young",-1.45797420632496e-05,2.75431088224285e-05,9.56058509726539e-05,0.000101655778640546,2.47609748979104e-05,7.8478396433809e-05,0.00012373593922994,9.79674530851265e-05,-1.75410289046712e-05,3.42785795963164e-05,9.23877765466339e-05,9.6064538833478e-05,6.871143180041e-05,0.0001537337541595,0.00017071418196069,0.000124494635527017,0.000192718744680392,0.000273441632644713,0.00029245752594976,0.000174403858549565,0.000222632660126114,0.000276420252140458,0.000279006298477177,0.000181526208824902,0.000217402384084877
"pq_2024Q1_x_high_x_young",-5.86858086292722e-05,-6.09468237776134e-05,-6.74785450914219e-05,-3.34461319335837e-05,-1.30605190160639e-05,-2.07493128352742e-05,-2.59895037253192e-05,-1.90449383652126e-05,-2.37385288220515e-05,-2.46816578663173e-05,-5.34741601900688e-05,-3.21069540586088e-05,9.84821819613524e-06,7.55213708611492e-06,3.46560032346903e-05,0.000133776078094482,0.000140300342898701,0.000131239494763236,0.000174403858549565,0.00024300434422694,0.000220854201341727,0.000186530532303656,0.000213303296092263,0.000271173185082556,0.00023037879521863
"pq_2024Q2_x_high_x_young",-2.55186679679038e-05,2.91990613283001e-05,7.09980600207064e-05,4.49698532132016e-05,8.26530848281809e-06,8.43331366104137e-05,0.000108531596797815,5.69632740029494e-05,-1.52422355623221e-05,4.90877442572635e-05,7.02802514826022e-05,2.86588027502315e-05,7.24936896732281e-05,0.000127598537029663,9.85898403510433e-05,0.000114597332795964,0.000201601381538268,0.000252711955132178,0.000222632660126114,0.000220854201341727,0.000291844027647142,0.000309101959297914,0.000256482034813638,0.000239450498854699,0.000272099141174536
"pq_2024Q3_x_high_x_young",1.88346814059977e-05,0.000123462134263609,0.000267431311447164,0.000150748324561048,3.12804829598033e-05,0.000177010441561916,0.000281496919456648,0.000137702800606745,-1.29316601050343e-05,0.000101049401956833,0.000254831511181244,0.000113667546933447,0.000124512172470251,0.000302500003761945,0.00018008272305945,8.79353417499093e-05,0.000231192676299694,0.000415195320189778,0.000276420252140458,0.000186530532303656,0.000309101959297914,0.00048231094442854,0.00030416324997889,0.000192302597989904,0.000310100068140433
"pq_2024Q4_x_high_x_young",-3.37992517555636e-05,-1.69548094815922e-05,3.83023605243724e-05,7.15896566337465e-05,2.66313540627883e-05,4.48428984929089e-05,7.53572666691397e-05,7.48773787566839e-05,-1.28371452484995e-05,5.56862546723334e-06,3.86246272703763e-05,6.5494903707666e-05,4.30385827511516e-05,0.000108317589152824,0.000148472971296677,0.000146925546443591,0.000177807097675252,0.000236024211259864,0.000279006298477177,0.000213303296092263,0.000256482034813638,0.00030416324997889,0.000378864858801554,0.00030005784176677,0.00031954822794822
"pq_2025Q1_x_high_x_young",-5.81810996249831e-05,-9.30144430260142e-05,-0.000123404882879755,-4.70333809565184e-05,-1.41414412198245e-05,-4.72347591539271e-05,-7.62020462974853e-05,-2.71051516820775e-05,-2.9425412545215e-05,-5.16326640919131e-05,-0.00010861029828638,-4.1271845868431e-05,-3.03910076517917e-06,-3.11906597839917e-05,4.48444522951635e-05,0.000174304110399234,0.000144922763826678,9.46410765077828e-05,0.000181526208824902,0.000271173185082556,0.000239450498854699,0.000192302597989904,0.00030005784176677,0.000585057158736813,0.000415011529517096
"pq_2025Q2_x_high_x_young",2.05442394914512e-05,6.53836051951472e-05,8.82038800035043e-05,7.41214738749559e-05,3.26323410656154e-05,6.56275048002342e-05,9.57562040770095e-05,7.24686215959488e-05,-1.70050625497671e-05,3.24692401573195e-05,5.27147605588125e-05,3.8917537062363e-05,5.24662984072732e-05,0.000117573129826608,0.000119673472567089,0.000145691638085247,0.000200923936443166,0.000232348778170541,0.000217402384084877,0.00023037879521863,0.000272099141174536,0.000310100068140433,0.00031954822794822,0.000415011529517096,0.000605480452340508
