"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",6.49933601906023e-05,3.68370285346178e-06,-1.09988939956777e-05,-1.44738639412862e-05,1.4690112156997e-05,2.70679080262531e-05
"q1_x_high_x_young",3.68370285346178e-06,0.000134745835713192,6.26608368003304e-05,-2.76479603838241e-05,1.31688508221551e-05,2.98031592332798e-05
"q2_x_high_x_young",-1.09988939956777e-05,6.26608368003304e-05,8.6809298916105e-05,5.2323407823555e-05,1.58554931653427e-06,4.59938341405363e-06
"q3_x_high_x_young",-1.44738639412862e-05,-2.76479603838241e-05,5.2323407823555e-05,0.000156039985125592,-1.68618119467783e-05,-3.49743500129208e-05
"interim_x_high_x_young",1.4690112156997e-05,1.31688508221551e-05,1.58554931653427e-06,-1.68618119467783e-05,8.70149888084492e-05,0.000104077281119587
"post_x_high_x_young",2.70679080262531e-05,2.98031592332798e-05,4.59938341405363e-06,-3.49743500129208e-05,0.000104077281119587,0.000219837570772554
