"term","rb_x_high_x_young","q1_x_high_x_young","q2_x_high_x_young","q3_x_high_x_young","interim_x_high_x_young","post_x_high_x_young"
"rb_x_high_x_young",1.87516484444505e-05,1.91063782787545e-06,-2.8538491229123e-06,-5.29851149646934e-07,5.41178360244246e-06,1.12995230723772e-05
"q1_x_high_x_young",1.91063782787545e-06,1.23193498094057e-05,6.05039960668239e-06,2.0289851993658e-06,2.75735953083071e-06,5.65951164252013e-06
"q2_x_high_x_young",-2.8538491229123e-06,6.05039960668239e-06,8.13382582971452e-06,3.56649360839203e-06,1.24051823264161e-06,4.08317714002969e-06
"q3_x_high_x_young",-5.29851149646934e-07,2.0289851993658e-06,3.56649360839203e-06,6.92700487874326e-06,1.50204050104919e-06,9.19492250778153e-07
"interim_x_high_x_young",5.41178360244246e-06,2.75735953083071e-06,1.24051823264161e-06,1.50204050104919e-06,3.13352512036778e-05,4.58689219723208e-05
"post_x_high_x_young",1.12995230723772e-05,5.65951164252013e-06,4.08317714002969e-06,9.19492250778153e-07,4.58689219723208e-05,0.000104246079366418
